id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Chipped;value_TouchTypeClearance;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_Left;value_Assist;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_RightFooted;value_Cross;value_SmallBoxLeft;value_Volley;value_FirstTouch;value_BlockedX;value_FromCorner;value_BlockedY;value_SixYardBlocked;value_RelatedEventId;value_Assisted;value_GkX;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_LowLeft;value_Blocked;value_DefBlock;value_RegularPlay;value_BoxCentre;value_LowRight;value_LongBall;value_Head;value_OutSwinger;value_TakeOnOvertake;value_Launch;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypePass;value_LeftFooted;value_TakeOnSpace;value_Overrun;value_PullBack;value_FantasyAssistType;value_GkXTimeOfGoal;value_IndividualPlay;value_GkYTimeOfGoal;value_FantasyAssistId;value_GoalShotTimestamp;value_NotAssisted;value_GoalShotGameClock;value_FantasyAssistedBy;value_FantasyAssistTeam;value_AttemptedTackle;value_Foul;value_Direct;value_ThroughBall;value_LowCentre;value_BigChance;value_Straight;value_DrivenCross;value_Right;value_NotPastGoalLine;value_FlickOn;value_ParriedDanger;value_Diving;value_LowGkIntervention;value_Feet;value_HighLeft;value_MisHit;value_BoxLeft;value_ParriedSafe;value_BoxRight;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_CloseLeft;value_High;value_OutOfBoxCentre;value_RefereeDelay;value_DrinksBreak;value_SwitchOfPlay;value_FastBreak;value_MediumGkIntervention;value_Hands;value_Caught;value_Standing;value_NotVisible;value_GkKickFromHands;value_BlockedCross;value_HighGkIntervention;value_Defensive1V1;value_Shove/Push;value_ThrowInSetPiece;value_SmallBoxCentre;value_Minutes;value_VideoCoverageLost;value_KeeperThrow;value_EndType;value_HighClaim;value_AerialFoul;value_CloseHigh;value_CloseRight;value_Handball;value_Tap;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_RecklessOffence;value_AdvantagePlayed;value_OverArm;value_GoalDisallowed;value_NotRetreating;value_Injury;value_InjuredPlayerId;value_FreeKick;value_HighRight;value_Deflection;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_Stooping;value_FoulAndAbusiveLanguage;value_RedCard;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716825875;712;8;2;77;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,9;34,2;2024-09-01T23:42:27.284Z;2024-09-05T12:07:29Z;[{'id': 5196320877, 'qualifierId': 383}, {'id': 5191837607, 'qualifierId': 56, 'value': 'Center'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f1hzu1b378wwqohud207tkftg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;77;19;New York City II;4639;DC;1,0
2716825879;754;4;2;77;20;6ddsx316t3j0z6nolrky9k4r8;1;37,9;65,8;2024-09-01T23:42:27.734Z;2024-09-05T10:40:42Z;[{'id': 5191837621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191837909, 'qualifierId': 152}, {'id': 5191837907, 'qualifierId': 13}, {'id': 5191837913, 'qualifierId': 286}, {'id': 5191838345, 'qualifierId': 233, 'value': '713'}, {'id': 5191837911, 'qualifierId': 265}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f1hzu1b378wwqohud207tkftg;Foul;;;;;;;;;;;;;;;;;;;;713,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;77;20;Columbus Crew II;4640;MC;1,0
2716825887;713;4;2;77;20;5b4ccd62yeeqdl2qk6jzsmjv8;0;62,1;34,2;2024-09-01T23:42:27.735Z;2024-09-05T10:43:51Z;[{'id': 5191838325, 'qualifierId': 285}, {'id': 5191837695, 'qualifierId': 265}, {'id': 5191837691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191858799, 'qualifierId': 55, 'value': '714'}, {'id': 5191838359, 'qualifierId': 233, 'value': '754'}, {'id': 5191837689, 'qualifierId': 13}, {'id': 5191837693, 'qualifierId': 152}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f1hzu1b378wwqohud207tkftg;Foul;;;;;;;;;;;;;;;;;;;;754,0;;;;1,0;;;;;;;;;;;;;;;714,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;714,0;bezle40rjwnkdskjbf9yg4sq2;;0;77;20;New York City II;4640;DC;1,0
2716825927;714;17;2;77;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-09-01T23:42:33.188Z;2024-09-05T12:11:18Z;[{'id': 5191858785, 'qualifierId': 55, 'value': '713'}, {'id': 5191837975, 'qualifierId': 13, 'value': '243'}, {'id': 5191837971, 'qualifierId': 31}, {'id': 5196322867, 'qualifierId': 393}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f1hzu1b378wwqohud207tkftg;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;713,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;713,0;bezle40rjwnkdskjbf9yg4sq2;;0;77;25;New York City II;4645;DC;1,0
2716826179;715;27;2;77;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-09-01T23:42:56.089Z;2024-09-05T10:43:50Z;[{'id': 5191839477, 'qualifierId': 233, 'value': '755'}];;;;;f1hzu1b378wwqohud207tkftg;Start delay;;;;;;;;;;;;;;;;;;;;755,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;77;48;New York City II;4668;;
2716826187;755;27;2;77;48;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-01T23:42:56.089Z;2024-09-05T10:40:41Z;[{'id': 5191839469, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5191839489, 'qualifierId': 233, 'value': '715'}, {'id': 5191839471, 'qualifierId': 53, 'value': '1d20nyyvmp0doobj6heejkowk'}];;;;;f1hzu1b378wwqohud207tkftg;Start delay;;;;;;;;;;;;;;;;;;;;715,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;77;48;Columbus Crew II;4668;;
2716826797;756;18;2;78;53;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-01T23:44:00.606Z;2024-09-05T10:40:41Z;[{'id': 5191843151, 'qualifierId': 42}, {'id': 5191843159, 'qualifierId': 59, 'value': '32'}, {'id': 5191843155, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5191843261, 'qualifierId': 55, 'value': '757'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;f1hzu1b378wwqohud207tkftg;Player off;;;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;757,0;4h2k5kwclhlgjk2koqin5r2fo;;0;78;53;Columbus Crew II;4733;FWL;1,0
2716826799;757;19;2;78;53;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-01T23:44:00.607Z;2024-09-05T10:40:41Z;[{'id': 5191843183, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5191843179, 'qualifierId': 292, 'value': '8'}, {'id': 5191843175, 'qualifierId': 145, 'value': '11'}, {'id': 5191843185, 'qualifierId': 55, 'value': '756'}, {'id': 5191843177, 'qualifierId': 59, 'value': '64'}, {'id': 5191843181, 'qualifierId': 293, 'value': '1'}, {'id': 5191843171, 'qualifierId': 42}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;f1hzu1b378wwqohud207tkftg;Player on;;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;11,0;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;756,0;1cfm4ne1po0mld4bl37deg36c;;0;78;53;Columbus Crew II;4733;Sub;1,0
2716826861;758;18;2;78;59;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-01T23:44:06.867Z;2024-09-05T10:40:40Z;[{'id': 5191843687, 'qualifierId': 55, 'value': '759'}, {'id': 5191843625, 'qualifierId': 59, 'value': '37'}, {'id': 5191843621, 'qualifierId': 42}, {'id': 5191843623, 'qualifierId': 44, 'value': 'Midfielder'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;f1hzu1b378wwqohud207tkftg;Player off;;;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;759,0;5bjavs7mhqjh1tlrfp4vj7od0;;0;78;59;Columbus Crew II;4739;DC;1,0
2716826865;759;19;2;78;59;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-01T23:44:06.868Z;2024-09-05T10:40:40Z;[{'id': 5191843653, 'qualifierId': 293, 'value': '1'}, {'id': 5191843649, 'qualifierId': 59, 'value': '81'}, {'id': 5191843645, 'qualifierId': 145, 'value': '3'}, {'id': 5191843639, 'qualifierId': 42}, {'id': 5191843657, 'qualifierId': 55, 'value': '758'}, {'id': 5191843651, 'qualifierId': 292, 'value': '3'}, {'id': 5191843655, 'qualifierId': 44, 'value': 'Defender'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;f1hzu1b378wwqohud207tkftg;Player on;;;81,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;758,0;4k6c9nnzytq9qhc9uol64wg7o;;0;78;59;Columbus Crew II;4739;Sub;1,0
2716827051;716;28;2;79;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-09-01T23:44:15.468Z;2024-09-05T10:43:50Z;[{'id': 5191844747, 'qualifierId': 55, 'value': '715'}, {'id': 5191870219, 'qualifierId': 233, 'value': '760'}];;;;;f1hzu1b378wwqohud207tkftg;End delay;;;;;;;;;;;;;;;;;;;;760,0;;;;;;;;;;;;;;;;;;;715,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;715,0;;;0;79;8;New York City II;4748;;
2716826937;760;28;2;79;8;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-01T23:44:15.468Z;2024-09-05T10:40:40Z;[{'id': 5191870227, 'qualifierId': 233, 'value': '716'}, {'id': 5191844015, 'qualifierId': 55, 'value': '755'}];;;;;f1hzu1b378wwqohud207tkftg;End delay;;;;;;;;;;;;;;;;;;;;716,0;;;;;;;;;;;;;;;;;;;755,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;755,0;;;0;79;8;Columbus Crew II;4748;;
2716826965;761;1;2;79;9;6ddsx316t3j0z6nolrky9k4r8;1;34,7;64,9;2024-09-01T23:44:16.522Z;2024-09-05T10:40:39Z;[{'id': 5191844201, 'qualifierId': 213, 'value': '4.79'}, {'id': 5191844189, 'qualifierId': 5}, {'id': 5191844193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191844199, 'qualifierId': 212, 'value': '20.7'}, {'id': 5191844195, 'qualifierId': 140, 'value': '36.3'}, {'id': 5191844191, 'qualifierId': 152}, {'id': 5191844197, 'qualifierId': 141, 'value': '34.6'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;34,6;;36,3;4,79;;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;36,3;34,6;;;;;;;;0;79;9;Columbus Crew II;4749;DC;1,0
2716827003;762;1;2;79;12;6ddsx316t3j0z6nolrky9k4r8;1;35,1;32,9;2024-09-01T23:44:19.514Z;2024-09-05T10:40:39Z;[{'id': 5191844447, 'qualifierId': 141, 'value': '49.2'}, {'id': 5191844443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191844451, 'qualifierId': 213, 'value': '2.41'}, {'id': 5191844449, 'qualifierId': 212, 'value': '16.5'}, {'id': 5191844445, 'qualifierId': 140, 'value': '23.4'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;49,2;;23,4;2,41;;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;23,4;49,2;;;;;;;;0;79;12;Columbus Crew II;4752;DL;1,0
2716827019;763;1;2;79;15;6ddsx316t3j0z6nolrky9k4r8;0;25,9;51,0;2024-09-01T23:44:22.907Z;2024-09-05T10:40:39Z;[{'id': 5191844561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191844567, 'qualifierId': 212, 'value': '30.8'}, {'id': 5191844559, 'qualifierId': 155}, {'id': 5191844563, 'qualifierId': 140, 'value': '41.4'}, {'id': 5191844569, 'qualifierId': 213, 'value': '1.01'}, {'id': 5191844565, 'qualifierId': 141, 'value': '89.5'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;89,5;;41,4;1,01;;30,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;41,4;89,5;;;;;;;;0;79;15;Columbus Crew II;4755;GK;1,0
2716827055;717;61;2;79;21;5b4ccd62yeeqdl2qk6jzsmjv8;0;59,6;12,2;2024-09-01T23:44:28.662Z;2024-09-05T12:12:46Z;[{'id': 5191844767, 'qualifierId': 56, 'value': 'Right'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;f1hzu1b378wwqohud207tkftg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;79;21;New York City II;4761;DMR;1,0
2716827077;764;1;2;79;24;6ddsx316t3j0z6nolrky9k4r8;0;12,5;92,0;2024-09-01T23:44:31.595Z;2024-09-05T10:40:38Z;[{'id': 5191844903, 'qualifierId': 157}, {'id': 5191844911, 'qualifierId': 212, 'value': '16.6'}, {'id': 5191844915, 'qualifierId': 1}, {'id': 5191844907, 'qualifierId': 140, 'value': '28.3'}, {'id': 5191844913, 'qualifierId': 213, 'value': '6.25'}, {'id': 5191844909, 'qualifierId': 141, 'value': '91.1'}, {'id': 5191844905, 'qualifierId': 56, 'value': 'Back'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;91,1;;28,3;6,25;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;28,3;91,1;;;;;;;;0;79;24;Columbus Crew II;4764;Sub;1,0
2716827079;718;1;2;79;24;5b4ccd62yeeqdl2qk6jzsmjv8;0;64,1;6,8;2024-09-01T23:44:31.863Z;2024-09-05T10:43:49Z;[{'id': 5191844921, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191844917, 'qualifierId': 3}, {'id': 5191844933, 'qualifierId': 212, 'value': '15.9'}, {'id': 5191844937, 'qualifierId': 213, 'value': '1.07'}, {'id': 5191844925, 'qualifierId': 140, 'value': '71.4'}, {'id': 5191844929, 'qualifierId': 141, 'value': '27.3'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;27,3;;71,4;1,07;;15,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;71,4;27,3;;;;;;;;0;79;24;New York City II;4764;DC;1,0
2716827105;765;1;2;79;26;6ddsx316t3j0z6nolrky9k4r8;1;31,1;73,1;2024-09-01T23:44:34.090Z;2024-09-05T10:40:38Z;[{'id': 5191845079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191845085, 'qualifierId': 212, 'value': '8.6'}, {'id': 5191845081, 'qualifierId': 140, 'value': '23.3'}, {'id': 5191845083, 'qualifierId': 141, 'value': '76.8'}, {'id': 5191845087, 'qualifierId': 213, 'value': '2.84'}];2676930j149yvanqev61emh62;J. Rozhansky;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;76,8;;23,3;2,84;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;23,3;76,8;;;;;;;;0;79;26;Columbus Crew II;4766;MC;1,0
2716827117;766;1;2;79;27;6ddsx316t3j0z6nolrky9k4r8;0;22,4;76,6;2024-09-01T23:44:35.147Z;2024-09-05T10:40:38Z;[{'id': 5191845183, 'qualifierId': 213, 'value': '5.44'}, {'id': 5191845177, 'qualifierId': 140, 'value': '46.4'}, {'id': 5191845173, 'qualifierId': 157}, {'id': 5191845181, 'qualifierId': 212, 'value': '38.1'}, {'id': 5191845185, 'qualifierId': 1}, {'id': 5191845179, 'qualifierId': 141, 'value': '34.6'}, {'id': 5191845175, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;34,6;;46,4;5,44;;38,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;46,4;34,6;;;;;;;;0;79;27;Columbus Crew II;4767;DC;1,0
2716827133;719;1;2;79;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;51,5;62,9;2024-09-01T23:44:36.775Z;2024-09-05T10:43:49Z;[{'id': 5191845301, 'qualifierId': 212, 'value': '19.2'}, {'id': 5191845293, 'qualifierId': 3}, {'id': 5191845299, 'qualifierId': 141, 'value': '49.9'}, {'id': 5191845295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191845303, 'qualifierId': 213, 'value': '5.80'}, {'id': 5191845297, 'qualifierId': 140, 'value': '67.7'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;49,9;;67,7;5,8;;19,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;67,7;49,9;;;;;;;;0;79;29;New York City II;4769;DML;1,0
2716827137;720;49;2;79;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;68,2;47,5;2024-09-01T23:44:39.479Z;2024-09-05T10:43:49Z;[];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f1hzu1b378wwqohud207tkftg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;79;32;New York City II;4772;FW;1,0
2716827183;721;1;2;79;34;5b4ccd62yeeqdl2qk6jzsmjv8;0;68,3;41,4;2024-09-01T23:44:41.766Z;2024-09-05T10:43:48Z;[{'id': 5191845631, 'qualifierId': 213, 'value': '5.50'}, {'id': 5191845627, 'qualifierId': 141, 'value': '14.7'}, {'id': 5191845623, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191845629, 'qualifierId': 212, 'value': '25.8'}, {'id': 5191845625, 'qualifierId': 140, 'value': '85.7'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;14,7;;85,7;5,5;;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;85,7;14,7;;;;;;;;0;79;34;New York City II;4774;FW;1,0
2716827187;767;8;2;79;36;6ddsx316t3j0z6nolrky9k4r8;1;11,9;85,9;2024-09-01T23:44:43.916Z;2024-09-05T12:13:41Z;[{'id': 5191845651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196324631, 'qualifierId': 383}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;f1hzu1b378wwqohud207tkftg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;79;36;Columbus Crew II;4776;Sub;1,0
