id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypePass;value_Launch;value_OutOfPlay;value_Defensive;value_Offensive;value_Head;value_TouchTypeClearance;value_PullBack;value_Left;value_Right;value_CornerTaken;value_Cross;value_InSwinger;value_LeftFooted;value_FromCorner;value_IntentionalAssist;value_Blocked;value_GoalmouthZ;value_GkY;value_Assisted;value_GkX;value_SmallBoxRight;value_RelatedEventId;value_GoalmouthY;value_BlockedX;value_SixYardBlocked;value_LowRight;value_FirstTouch;value_BlockedY;value_DefBlock;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnOvertake;value_OutSwinger;value_OverhitCross;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Assist;value_RegularPlay;value_LowCentre;value_BoxCentre;value_ParriedDanger;value_Hands;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_SwitchOfPlay;value_AttemptedTackle;value_IndividualPlay;value_NotAssisted;value_OutOfBoxCentre;value_LowLeft;value_RightFooted;value_High;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_HighLeft;value_GkYTimeOfGoal;value_FlickOn;value_Injury;value_InjuredPlayerId;value_YellowCard;value_RecklessOffence;value_GkKickFromHands;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_Overrun;value_Dissent;value_ShirtPull/Holding;value_TacticalFoul;value_Volley;value_SetPiece;value_GkHoof;value_HighGkIntervention;value_HighClaim;value_OverArm;value_BoxRight;value_CloseHigh;value_FastBreak;value_Minutes;value_HighRight;value_Collected;value_Standing;value_EndType;value_Tap;value_OtherObstacle;value_RefereeDelay;value_RefereeInjury;value_Defensive1V1;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OtherReason;value_SwerveLeft;value_CloseRight;value_BoxLeft;value_ThroughBall;value_BoxDeepRight;value_Feet;value_ParriedSafe;value_Sliding;value_HitRightPost;value_HitWoodwork;value_BlockedClearance;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731990997;550;1;2;78;41;1zgjjyruyufrkh4xjvryqsb1i;1;96,6;32,8;2024-10-06T18:40:53.674Z;2024-10-06T19:13:16Z;[{'id': 5274796701, 'qualifierId': 213, 'value': '2.28'}, {'id': 5274796697, 'qualifierId': 141, 'value': '45.8'}, {'id': 5274796699, 'qualifierId': 212, 'value': '11.6'}, {'id': 5274796693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274796695, 'qualifierId': 140, 'value': '89.4'}, {'id': 5274998789, 'qualifierId': 154}, {'id': 5274998787, 'qualifierId': 210, 'value': '15'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;1,0;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;45,8;;2,28;89,4;11,6;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;89,4;45,8;;;;;;;0;0;78;41;Chicago Fire II;4721;Sub;1,0
2731991019;551;15;2;78;44;1zgjjyruyufrkh4xjvryqsb1i;1;89,2;43,0;2024-10-06T18:40:56.596Z;2024-10-10T13:42:09Z;[{'id': 5274796783, 'qualifierId': 22}, {'id': 5274805661, 'qualifierId': 82}, {'id': 5274998827, 'qualifierId': 55, 'value': '550'}, {'id': 5274805653, 'qualifierId': 102, 'value': '52.3'}, {'id': 5274998821, 'qualifierId': 76}, {'id': 5274805667, 'qualifierId': 230, 'value': '98.8'}, {'id': 5274805655, 'qualifierId': 103, 'value': '19'}, {'id': 5274796785, 'qualifierId': 17}, {'id': 5274805669, 'qualifierId': 231, 'value': '46.6'}, {'id': 5274805649, 'qualifierId': 20}, {'id': 5274998825, 'qualifierId': 154}, {'id': 5274805663, 'qualifierId': 146, 'value': '94.6'}, {'id': 5274998823, 'qualifierId': 29}, {'id': 5274805665, 'qualifierId': 147, 'value': '47.7'}, {'id': 5274796787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274805689, 'qualifierId': 233, 'value': '736'}, {'id': 5279948287, 'qualifierId': 100}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;kj4sqgaxfrpsqdpn3hmwjaxg;Attempt Saved;;;;;;;;;;;;;;;;;;;736,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;19,0;46,6;1,0;98,8;;550,0;52,3;94,6;1,0;;;47,7;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;94,6;47,7;52,3;19;550,0;cjhjwaelyypl3ca9gpzu61vys;0;0;78;44;Chicago Fire II;4724;ML;1,0
2731991009;736;10;2;78;44;8o8m08he36u0j4w08aj2iodn8;1;8,0;55,1;2024-10-06T18:40:56.696Z;2024-10-06T18:42:08Z;[{'id': 5274805695, 'qualifierId': 233, 'value': '551'}, {'id': 5274796741, 'qualifierId': 94}, {'id': 5274796743, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;kj4sqgaxfrpsqdpn3hmwjaxg;Save;;;;;;;;;;;;;;;;;;;551,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;78;44;Philadelphia Union II;4724;DL;1,0
2731991193;552;1;2;78;50;1zgjjyruyufrkh4xjvryqsb1i;0;98,0;23,0;2024-10-06T18:41:03.418Z;2024-10-10T13:42:25Z;[{'id': 5274797899, 'qualifierId': 286}, {'id': 5274797867, 'qualifierId': 141, 'value': '25.6'}, {'id': 5274797855, 'qualifierId': 155}, {'id': 5274797871, 'qualifierId': 212, 'value': '1.8'}, {'id': 5279948487, 'qualifierId': 224}, {'id': 5279948489, 'qualifierId': 20}, {'id': 5274797873, 'qualifierId': 213, 'value': '1.63'}, {'id': 5274797859, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274797895, 'qualifierId': 233, 'value': '737'}, {'id': 5274797893, 'qualifierId': 236}, {'id': 5274797863, 'qualifierId': 140, 'value': '97.9'}, {'id': 5274797849, 'qualifierId': 2}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;25,6;;1,63;97,9;1,8;;1,0;;737,0;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;97,9;25,6;;;;;;;0;0;78;50;Chicago Fire II;4730;FW;1,0
2731991163;737;12;2;78;50;8o8m08he36u0j4w08aj2iodn8;1;5,7;74,2;2024-10-06T18:41:03.518Z;2024-10-06T18:41:06Z;[{'id': 5274797653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274797651, 'qualifierId': 185}, {'id': 5274797929, 'qualifierId': 233, 'value': '552'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Clearance;;;;;;;;;;;;;;;;;;;552,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;78;50;Philadelphia Union II;4730;DC;1,0
2731991233;553;6;2;78;51;1zgjjyruyufrkh4xjvryqsb1i;1;95,6;25,8;2024-10-06T18:41:04.003Z;2024-10-06T18:45:56Z;[{'id': 5274798451, 'qualifierId': 75}, {'id': 5274798449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274798487, 'qualifierId': 233, 'value': '738'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;kj4sqgaxfrpsqdpn3hmwjaxg;Corner Awarded;;;;;;;;;;;;;;;;;;;738,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;78;51;Chicago Fire II;4731;FW;1,0
2731991173;738;6;2;78;51;8o8m08he36u0j4w08aj2iodn8;0;4,4;74,2;2024-10-06T18:41:04.003Z;2024-10-10T13:42:32Z;[{'id': 5274798501, 'qualifierId': 233, 'value': '553'}, {'id': 5274797787, 'qualifierId': 73}, {'id': 5274797785, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Corner Awarded;;;;;;;;;;;;;;;;;;;553,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;78;51;Philadelphia Union II;4731;DC;1,0
2731991943;554;1;2;79;26;1zgjjyruyufrkh4xjvryqsb1i;0;99,5;0,5;2024-10-06T18:41:39.482Z;2024-10-10T13:43:13Z;[{'id': 5274802379, 'qualifierId': 1}, {'id': 5274802363, 'qualifierId': 223}, {'id': 5274802377, 'qualifierId': 213, 'value': '1.58'}, {'id': 5274802359, 'qualifierId': 6}, {'id': 5274802365, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274802357, 'qualifierId': 2}, {'id': 5274802361, 'qualifierId': 155}, {'id': 5274802375, 'qualifierId': 212, 'value': '33.2'}, {'id': 5274802369, 'qualifierId': 140, 'value': '99.2'}, {'id': 5274802373, 'qualifierId': 141, 'value': '49.3'}, {'id': 5279948865, 'qualifierId': 72}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;49,3;;1,58;99,2;33,2;1,0;1,0;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;99,2;49,3;;;;;;;0;0;79;26;Chicago Fire II;4766;MR;1,0
2731992045;739;12;2;79;29;8o8m08he36u0j4w08aj2iodn8;1;1,3;49,3;2024-10-06T18:41:42.381Z;2024-10-06T18:41:44Z;[{'id': 5274802959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274802967, 'qualifierId': 213, 'value': '5.26'}, {'id': 5274802965, 'qualifierId': 212, 'value': '27.2'}, {'id': 5274802961, 'qualifierId': 140, 'value': '14.7'}, {'id': 5274802963, 'qualifierId': 141, 'value': '15.0'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;kj4sqgaxfrpsqdpn3hmwjaxg;Clearance;;;;;;;;;;;15,0;;5,26;14,7;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;14,7;15,0;;;;;;;0;0;79;29;Philadelphia Union II;4769;GK;1,0
2731996123;585;27;2;79;33;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T18:41:46.506Z;2024-10-06T18:58:35Z;[{'id': 5274829859, 'qualifierId': 233, 'value': '740'}];;;;;kj4sqgaxfrpsqdpn3hmwjaxg;Start delay;;;;;;;;;;;;;;;;;;;740,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;79;33;Chicago Fire II;4773;;
2731992097;740;27;2;79;33;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-06T18:41:46.506Z;2024-10-06T18:58:35Z;[{'id': 5274803493, 'qualifierId': 233, 'value': '585'}, {'id': 5274803333, 'qualifierId': 53, 'value': '5d341k1dxhlbetyh965z3q784'}, {'id': 5274803331, 'qualifierId': 41, 'value': 'Injury'}];;;;;kj4sqgaxfrpsqdpn3hmwjaxg;Start delay;;;;;;;;;;;;;;;;;;;585,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;79;33;Philadelphia Union II;4773;;
2731998219;587;28;2;80;23;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T18:42:36.100Z;2024-10-06T18:58:36Z;[{'id': 5274841629, 'qualifierId': 55, 'value': '585'}, {'id': 5274913115, 'qualifierId': 233, 'value': '741'}];;;;;kj4sqgaxfrpsqdpn3hmwjaxg;End delay;;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;;;;;;;;;;;;;;;;;585,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;585,0;;0;0;80;23;Chicago Fire II;4823;;
2731992889;741;28;2;80;23;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-06T18:42:36.100Z;2024-10-06T18:58:35Z;[{'id': 5274913061, 'qualifierId': 233, 'value': '587'}, {'id': 5274808667, 'qualifierId': 55, 'value': '740'}];;;;;kj4sqgaxfrpsqdpn3hmwjaxg;End delay;;;;;;;;;;;;;;;;;;;587,0;;;;;;;;;;;;;;;;;;;;;;;;;;;740,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;740,0;;0;0;80;23;Philadelphia Union II;4823;;
2731993307;557;18;2;80;41;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T18:42:53.676Z;2024-10-10T13:43:45Z;[{'id': 5274811231, 'qualifierId': 42}, {'id': 5274811315, 'qualifierId': 55, 'value': '558'}, {'id': 5274811239, 'qualifierId': 59, 'value': '41'}, {'id': 5274811235, 'qualifierId': 44, 'value': 'Midfielder'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;kj4sqgaxfrpsqdpn3hmwjaxg;Player off;;;;;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;558,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;558,0;d4spt2529fmys8d26x61lk36c;0;0;80;41;Chicago Fire II;4841;MR;1,0
2731993315;558;19;2;80;41;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T18:42:53.677Z;2024-10-10T13:43:46Z;[{'id': 5274811277, 'qualifierId': 42}, {'id': 5274811281, 'qualifierId': 145, 'value': '7'}, {'id': 5274811291, 'qualifierId': 292, 'value': '6'}, {'id': 5274811285, 'qualifierId': 59, 'value': '47'}, {'id': 5274811295, 'qualifierId': 293, 'value': '4'}, {'id': 5274811299, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5274811303, 'qualifierId': 55, 'value': '557'}];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;kj4sqgaxfrpsqdpn3hmwjaxg;Player on;;;;;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;6,0;7,0;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;557,0;45v94x6b8g7n4xa3lsfdp6pzo;0;0;80;41;Chicago Fire II;4841;Sub;1,0
2731993521;742;18;2;80;49;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-06T18:43:01.753Z;2024-10-10T13:43:56Z;[{'id': 5274812497, 'qualifierId': 59, 'value': '35'}, {'id': 5274812495, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5274812553, 'qualifierId': 55, 'value': '743'}, {'id': 5274812493, 'qualifierId': 42}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;kj4sqgaxfrpsqdpn3hmwjaxg;Player off;;;;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;743,0;2buy6q56o0ixo30fatz7ps9w4;0;0;80;49;Philadelphia Union II;4849;MC;1,0
2731993525;743;19;2;80;49;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-06T18:43:01.754Z;2024-10-10T13:43:57Z;[{'id': 5274812523, 'qualifierId': 292, 'value': '7'}, {'id': 5274812519, 'qualifierId': 145, 'value': '8'}, {'id': 5274812525, 'qualifierId': 293, 'value': '4'}, {'id': 5274812521, 'qualifierId': 59, 'value': '46'}, {'id': 5274812529, 'qualifierId': 55, 'value': '742'}, {'id': 5274812515, 'qualifierId': 42}, {'id': 5274812527, 'qualifierId': 44, 'value': 'Midfielder'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;kj4sqgaxfrpsqdpn3hmwjaxg;Player on;;;;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;7,0;8,0;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;742,0;64wbk2nsrs0ru0hjcq0lenwgk;0;0;80;49;Philadelphia Union II;4849;Sub;1,0
2731993599;559;18;2;80;52;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T18:43:04.845Z;2024-10-10T13:44:16Z;[{'id': 5274813001, 'qualifierId': 59, 'value': '35'}, {'id': 5274812999, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5274812997, 'qualifierId': 42}, {'id': 5274813129, 'qualifierId': 55, 'value': '560'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;kj4sqgaxfrpsqdpn3hmwjaxg;Player off;;;;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;560,0;434xf7moiduhzy9ivp7jxr10;0;0;80;52;Chicago Fire II;4852;FW;1,0
2731993607;560;19;2;80;52;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T18:43:04.846Z;2024-10-10T13:44:16Z;[{'id': 5274813079, 'qualifierId': 55, 'value': '559'}, {'id': 5274813053, 'qualifierId': 42}, {'id': 5274813063, 'qualifierId': 59, 'value': '55'}, {'id': 5274813075, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5274813059, 'qualifierId': 145, 'value': '9'}, {'id': 5274813071, 'qualifierId': 293, 'value': '1'}, {'id': 5274813067, 'qualifierId': 292, 'value': '9'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;kj4sqgaxfrpsqdpn3hmwjaxg;Player on;;;;;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;559,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;9,0;9,0;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;559,0;ngmdu10fjli45jvddeljv8yc;0;0;80;52;Chicago Fire II;4852;Sub;1,0
2731993801;744;68;2;81;13;8o8m08he36u0j4w08aj2iodn8;1;25,7;22,1;2024-10-06T18:43:26.378Z;2024-10-06T18:43:26Z;[];;;;;kj4sqgaxfrpsqdpn3hmwjaxg;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;81;13;Philadelphia Union II;4873;;
2731993809;561;68;2;81;14;1zgjjyruyufrkh4xjvryqsb1i;0;72,9;80,0;2024-10-06T18:43:26.625Z;2024-10-06T18:43:27Z;[];;;;;kj4sqgaxfrpsqdpn3hmwjaxg;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;81;14;Chicago Fire II;4874;;
2731993867;745;50;2;81;17;8o8m08he36u0j4w08aj2iodn8;1;33,2;16,9;2024-10-06T18:43:30.502Z;2024-10-06T18:45:50Z;[{'id': 5274815091, 'qualifierId': 285}, {'id': 5274814853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274815085, 'qualifierId': 233, 'value': '562'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Dispossessed;;;;;;;;;;;;;;;;;;;562,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;81;17;Philadelphia Union II;4877;DR;1,0
2731993889;562;7;2;81;17;1zgjjyruyufrkh4xjvryqsb1i;1;66,8;83,1;2024-10-06T18:43:30.503Z;2024-10-10T13:44:31Z;[{'id': 5279949513, 'qualifierId': 384}, {'id': 5274831443, 'qualifierId': 286}, {'id': 5274815043, 'qualifierId': 233, 'value': '745'}, {'id': 5274815027, 'qualifierId': 56, 'value': 'Left'}];7nd2w9ipveb6nfo413i8focus;J. Riasco;;;kj4sqgaxfrpsqdpn3hmwjaxg;Tackle;;;;;;;;;;;;;;;;;;;745,0;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;81;17;Chicago Fire II;4877;Sub;1,0
2731993927;563;1;2;81;21;1zgjjyruyufrkh4xjvryqsb1i;1;66,5;88,0;2024-10-06T18:43:33.721Z;2024-10-06T18:43:35Z;[{'id': 5274815293, 'qualifierId': 140, 'value': '82.8'}, {'id': 5274815291, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274815297, 'qualifierId': 212, 'value': '17.5'}, {'id': 5274815295, 'qualifierId': 141, 'value': '93.6'}, {'id': 5274815299, 'qualifierId': 213, 'value': '0.22'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;93,6;;0,22;82,8;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;82,8;93,6;;;;;;;0;0;81;21;Chicago Fire II;4881;ML;1,0
