id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Length;value_PassEndY;value_KickOff;value_Angle;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypePass;value_DeletedEventType;value_BlockedPass;value_Chipped;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_TouchTypeClearance;value_TakeOnOvertake;value_Overrun;value_Foul;value_Direct;value_ShirtPull/Holding;value_AttemptedTackle;value_RelatedEventId;value_RegularPlay;value_BoxCentre;value_TempShotOn;value_ProfessionalFoulLastMan;value_RedCard;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_CloseLeftAndHigh;value_OutOfBoxCentre;value_FreeKick;value_NotAssisted;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_High;value_IntendedTackleTarget;value_Shove/Push;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TouchTypeControl;value_ThroughBall;value_Assist;value_Assisted;value_IndividualPlay;value_CloseHigh;value_RightFooted;value_IntentionalAssist;value_BigChance;value_FirstTouch;value_LowCentre;value_BlockedY;value_BlockedX;value_ParriedDanger;value_OtherBodyPart;value_Stooping;value_YellowCard;value_TacticalFoul;value_InSwinger;value_Cross;value_Head;value_OutSwinger;value_BlockedCross;value_OtherObstacle;value_BallHitsReferee;value_NotVisible;value_LowLeft;value_FollowsADribble;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxRight;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Blocked;value_DefBlock;value_LowRight;value_FastBreak;value_Hands;value_Collected;value_Left;value_CornerTaken;value_HighGkIntervention;value_CloseRight;value_SwitchOfPlay;value_MediumGkIntervention;value_GkKickFromHands;value_LayOff;value_ParriedSafe;value_Standing;value_Right;value_FromCorner;value_HighRight;value_OverArm;value_Diving;value_KeeperTouched;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_HighCentre;value_TimeWasting;value_Minutes;value_RecklessOffence;value_EndType;value_CloseLeft;value_35Centre;value_NotPastGoalLine;value_Volley;value_BoxDeepRight;value_Injury;value_InjuredPlayerId;value_Dissent;value_SetPiece;value_Defensive1V1;value_PullBack;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CoachId;value_SecondYellow;value_BoxLeft;value_Caught;value_MisHit;value_BlockedClearance;value_SmallBoxRight;value_Handball;value_NotRetreating;value_Reaching;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663813859;530;1;2;70;29;1pc6sx2h4rp113ldkbp5d2xas;1;48,2;68,5;2024-03-28T02:35:01.789Z;2024-03-28T02:35:10Z;[{'id': 4902248467, 'qualifierId': 155}, {'id': 4902248475, 'qualifierId': 212, 'value': '52.0'}, {'id': 4902248479, 'qualifierId': 1}, {'id': 4902248477, 'qualifierId': 213, 'value': '5.57'}, {'id': 4902248471, 'qualifierId': 140, 'value': '85.6'}, {'id': 4902248469, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902248473, 'qualifierId': 141, 'value': '18.3'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;85,6;;52,0;18,3;;5,57;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;85,6;18,3;;;;;;;0;0;70;29;Real Monarchs;4229;DC;1,0
2663813861;531;1;2;70;38;1pc6sx2h4rp113ldkbp5d2xas;1;90,4;19,8;2024-03-28T02:35:10.713Z;2024-03-28T02:35:12Z;[{'id': 4902248501, 'qualifierId': 213, 'value': '3.17'}, {'id': 4902248499, 'qualifierId': 212, 'value': '9.1'}, {'id': 4902248495, 'qualifierId': 140, 'value': '81.7'}, {'id': 4902248497, 'qualifierId': 141, 'value': '19.4'}, {'id': 4902248493, 'qualifierId': 56, 'value': 'Right'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;81,7;;9,1;19,4;;3,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;81,7;19,4;;;;;;;0;0;70;38;Real Monarchs;4238;FWR;1,0
2663813867;532;1;2;70;39;1pc6sx2h4rp113ldkbp5d2xas;1;80,6;21,9;2024-03-28T02:35:12.392Z;2024-03-28T02:35:16Z;[{'id': 4902248523, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902248527, 'qualifierId': 141, 'value': '37.3'}, {'id': 4902248529, 'qualifierId': 212, 'value': '12.2'}, {'id': 4902248525, 'qualifierId': 140, 'value': '74.6'}, {'id': 4902248531, 'qualifierId': 213, 'value': '2.11'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;74,6;;12,2;37,3;;2,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;74,6;37,3;;;;;;;0;0;70;39;Real Monarchs;4239;MC;1,0
2663813873;726;83;2;70;42;cbip96wzs3jc2xadoluhhxotl;1;25,7;64,2;2024-03-28T02:35:15.460Z;2024-03-28T03:23:03Z;[{'id': 4902262131, 'qualifierId': 399, 'value': '6e688gqc8qzt0h9cutptkcd90'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;bvhdkg2dwnj9oac0tne18pyc4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;70;42;Minnesota United II;4242;MC;1,0
2663813869;533;61;2;70;43;1pc6sx2h4rp113ldkbp5d2xas;0;74,3;35,8;2024-03-28T02:35:16.459Z;2024-03-28T02:36:20Z;[{'id': 4902248535, 'qualifierId': 56, 'value': 'Center'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;bvhdkg2dwnj9oac0tne18pyc4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;70;43;Real Monarchs;4243;Sub;1,0
2663813871;534;83;2;70;44;1pc6sx2h4rp113ldkbp5d2xas;0;72,6;38,8;2024-03-28T02:35:17.321Z;2024-03-28T02:46:25Z;[{'id': 4902252373, 'qualifierId': 399, 'value': '3wkej06590b61lyqm7vt1kwes'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;bvhdkg2dwnj9oac0tne18pyc4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;70;44;Real Monarchs;4244;Sub;1,0
2663813875;727;1;2;70;45;cbip96wzs3jc2xadoluhhxotl;0;26,6;65,8;2024-03-28T02:35:17.928Z;2024-03-29T22:04:49Z;[{'id': 4905140209, 'qualifierId': 140, 'value': '36.5'}, {'id': 4902248547, 'qualifierId': 56, 'value': 'Back'}, {'id': 4905140215, 'qualifierId': 213, 'value': '0.25'}, {'id': 4905140213, 'qualifierId': 212, 'value': '10.7'}, {'id': 4905140211, 'qualifierId': 141, 'value': '69.7'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;36,5;;10,7;69,7;;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;36,5;69,7;;;;;;;0;0;70;45;Minnesota United II;4245;Sub;1,0
2663813879;535;8;2;70;47;1pc6sx2h4rp113ldkbp5d2xas;1;56,0;35,5;2024-03-28T02:35:19.818Z;2024-03-29T22:04:51Z;[{'id': 4905140255, 'qualifierId': 384}, {'id': 4902248557, 'qualifierId': 56, 'value': 'Center'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;bvhdkg2dwnj9oac0tne18pyc4;Interception;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;70;47;Real Monarchs;4247;DL;1,0
2663813881;536;1;2;70;49;1pc6sx2h4rp113ldkbp5d2xas;1;32,9;49,1;2024-03-28T02:35:22.153Z;2024-03-28T02:35:26Z;[{'id': 4902248581, 'qualifierId': 213, 'value': '3.11'}, {'id': 4902248573, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248579, 'qualifierId': 212, 'value': '15.8'}, {'id': 4902248575, 'qualifierId': 140, 'value': '17.9'}, {'id': 4902248577, 'qualifierId': 141, 'value': '49.9'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;17,9;;15,8;49,9;;3,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;17,9;49,9;;;;;;;0;0;70;49;Real Monarchs;4249;DC;1,0
2663813883;537;1;2;70;54;1pc6sx2h4rp113ldkbp5d2xas;1;18,2;49,1;2024-03-28T02:35:26.681Z;2024-03-28T02:36:22Z;[{'id': 4902248589, 'qualifierId': 140, 'value': '24.3'}, {'id': 4902248591, 'qualifierId': 141, 'value': '75.4'}, {'id': 4902248597, 'qualifierId': 213, 'value': '1.23'}, {'id': 4902248595, 'qualifierId': 212, 'value': '19.0'}, {'id': 4902248587, 'qualifierId': 56, 'value': 'Back'}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;24,3;;19,0;75,4;;1,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;24,3;75,4;;;;;;;0;0;70;54;Real Monarchs;4254;GK;1,0
2663813885;538;1;2;70;57;1pc6sx2h4rp113ldkbp5d2xas;1;24,3;75,4;2024-03-28T02:35:29.929Z;2024-03-28T02:35:34Z;[{'id': 4902248603, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248611, 'qualifierId': 213, 'value': '4.72'}, {'id': 4902248601, 'qualifierId': 196}, {'id': 4902248607, 'qualifierId': 141, 'value': '14.7'}, {'id': 4902248605, 'qualifierId': 140, 'value': '24.5'}, {'id': 4902248609, 'qualifierId': 212, 'value': '41.3'}, {'id': 4902248613, 'qualifierId': 1}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;24,5;;41,3;14,7;;4,72;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;24,5;14,7;;;;;;;0;0;70;57;Real Monarchs;4257;DC;1,0
2663813887;539;1;2;71;1;1pc6sx2h4rp113ldkbp5d2xas;1;25,5;15,8;2024-03-28T02:35:33.864Z;2024-03-28T02:35:38Z;[{'id': 4902248627, 'qualifierId': 212, 'value': '14.2'}, {'id': 4902248621, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248623, 'qualifierId': 140, 'value': '37.0'}, {'id': 4902248625, 'qualifierId': 141, 'value': '26.7'}, {'id': 4902248629, 'qualifierId': 213, 'value': '0.55'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;37,0;;14,2;26,7;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;37,0;26,7;;;;;;;0;0;71;1;Real Monarchs;4261;DL;1,0
2663813889;540;1;2;71;4;1pc6sx2h4rp113ldkbp5d2xas;1;36,2;25,6;2024-03-28T02:35:37.561Z;2024-03-28T02:35:43Z;[{'id': 4902248643, 'qualifierId': 213, 'value': '1.80'}, {'id': 4902248641, 'qualifierId': 212, 'value': '29.1'}, {'id': 4902248637, 'qualifierId': 140, 'value': '29.8'}, {'id': 4902248639, 'qualifierId': 141, 'value': '67.2'}, {'id': 4902248635, 'qualifierId': 56, 'value': 'Back'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;29,8;;29,1;67,2;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;29,8;67,2;;;;;;;0;0;71;4;Real Monarchs;4264;Sub;1,0
2663813891;541;1;2;71;10;1pc6sx2h4rp113ldkbp5d2xas;1;38,4;76,6;2024-03-28T02:35:42.953Z;2024-03-28T02:35:47Z;[{'id': 4902248647, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248655, 'qualifierId': 213, 'value': '5.75'}, {'id': 4902248649, 'qualifierId': 140, 'value': '48.3'}, {'id': 4902248651, 'qualifierId': 141, 'value': '67.6'}, {'id': 4902248653, 'qualifierId': 212, 'value': '12.1'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;48,3;;12,1;67,6;;5,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;48,3;67,6;;;;;;;0;0;71;10;Real Monarchs;4270;DC;1,0
2663813907;542;1;2;71;15;1pc6sx2h4rp113ldkbp5d2xas;1;47,7;69,0;2024-03-28T02:35:47.708Z;2024-03-28T02:35:54Z;[{'id': 4902248709, 'qualifierId': 155}, {'id': 4902248721, 'qualifierId': 213, 'value': '5.00'}, {'id': 4902248713, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902248719, 'qualifierId': 212, 'value': '44.3'}, {'id': 4902248715, 'qualifierId': 140, 'value': '59.5'}, {'id': 4902248723, 'qualifierId': 1}, {'id': 4902248717, 'qualifierId': 141, 'value': '6.5'}, {'id': 4902248711, 'qualifierId': 196}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;59,5;;44,3;6,5;;5,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;59,5;6,5;;;;;;;0;0;71;15;Real Monarchs;4275;FW;1,0
2663813917;543;1;2;71;22;1pc6sx2h4rp113ldkbp5d2xas;1;59,5;6,4;2024-03-28T02:35:54.777Z;2024-03-28T02:35:59Z;[{'id': 4902248769, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902248777, 'qualifierId': 213, 'value': '0.04'}, {'id': 4902248771, 'qualifierId': 140, 'value': '73.0'}, {'id': 4902248773, 'qualifierId': 141, 'value': '7.3'}, {'id': 4902248775, 'qualifierId': 212, 'value': '14.2'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;73,0;;14,2;7,3;;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;73,0;7,3;;;;;;;0;0;71;22;Real Monarchs;4282;FWR;1,0
2663813919;544;3;2;71;26;1pc6sx2h4rp113ldkbp5d2xas;1;76,8;10,8;2024-03-28T02:35:59.183Z;2024-03-29T22:05:46Z;[{'id': 4902248783, 'qualifierId': 286}, {'id': 4902248781, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902248785, 'qualifierId': 233, 'value': '728'}, {'id': 4905140813, 'qualifierId': 464}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;bvhdkg2dwnj9oac0tne18pyc4;Take On;;;;;;;;;;;;;;;;728,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;71;26;Real Monarchs;4286;MC;1,0
2663813915;728;45;2;71;26;cbip96wzs3jc2xadoluhhxotl;0;23,2;89,2;2024-03-28T02:35:59.183Z;2024-03-28T02:36:01Z;[{'id': 4902248789, 'qualifierId': 233, 'value': '544'}, {'id': 4902248765, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248767, 'qualifierId': 285}];asy97zdxk0352toy38huzk222;T. Silva;;;bvhdkg2dwnj9oac0tne18pyc4;Challenge;;;;;;;;;;;;;;;;544,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;71;26;Minnesota United II;4286;DC;1,0
2663813927;545;2;2;71;28;1pc6sx2h4rp113ldkbp5d2xas;1;76,9;12,5;2024-03-28T02:36:00.664Z;2024-03-29T22:05:53Z;[{'id': 4902248819, 'qualifierId': 140, 'value': '90.0'}, {'id': 4902248825, 'qualifierId': 7, 'value': '69h930ebovyl7rut5dz4r2iok'}, {'id': 4902248821, 'qualifierId': 141, 'value': '26.5'}, {'id': 4902248827, 'qualifierId': 56, 'value': 'Center'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;bvhdkg2dwnj9oac0tne18pyc4;Offside Pass;;;;;;;;;;90,0;;;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;90,0;26,5;;;;;;;0;0;71;28;Real Monarchs;4288;MC;1,0
2663813923;729;55;2;71;28;cbip96wzs3jc2xadoluhhxotl;1;12,0;77,9;2024-03-28T02:36:00.665Z;2024-03-28T03:11:53Z;[];48vc423tkz4mx7oql1ahqneac;O. Alba;;;bvhdkg2dwnj9oac0tne18pyc4;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;71;28;Minnesota United II;4288;DL;1,0
2663813941;730;1;2;71;42;cbip96wzs3jc2xadoluhhxotl;1;17,6;75,4;2024-03-28T02:36:15.503Z;2024-03-28T02:36:18Z;[{'id': 4902248893, 'qualifierId': 212, 'value': '20.5'}, {'id': 4902248883, 'qualifierId': 5}, {'id': 4902248885, 'qualifierId': 241}, {'id': 4902248889, 'qualifierId': 140, 'value': '9.0'}, {'id': 4902248891, 'qualifierId': 141, 'value': '48.4'}, {'id': 4902248887, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248895, 'qualifierId': 213, 'value': '4.26'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;9,0;;20,5;48,4;;4,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;9,0;48,4;;;;;;;0;0;71;42;Minnesota United II;4302;Sub;1,0
2663813945;731;1;2;71;45;cbip96wzs3jc2xadoluhhxotl;1;9,0;48,4;2024-03-28T02:36:17.935Z;2024-03-29T22:06:19Z;[{'id': 4902248915, 'qualifierId': 212, 'value': '30.9'}, {'id': 4902248917, 'qualifierId': 213, 'value': '5.41'}, {'id': 4902248913, 'qualifierId': 141, 'value': '13.7'}, {'id': 4902248911, 'qualifierId': 140, 'value': '28.0'}, {'id': 4902248909, 'qualifierId': 56, 'value': 'Back'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;28,0;;30,9;13,7;;5,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;28,0;13,7;;;;;;;0;0;71;45;Minnesota United II;4305;GK;1,0
2663813953;732;1;2;71;49;cbip96wzs3jc2xadoluhhxotl;1;27,8;14,6;2024-03-28T02:36:22.527Z;2024-03-28T02:36:24Z;[{'id': 4902248953, 'qualifierId': 213, 'value': '2.07'}, {'id': 4902248949, 'qualifierId': 141, 'value': '34.5'}, {'id': 4902248945, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248951, 'qualifierId': 212, 'value': '15.4'}, {'id': 4902248947, 'qualifierId': 140, 'value': '20.8'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;20,8;;15,4;34,5;;2,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;20,8;34,5;;;;;;;0;0;71;49;Minnesota United II;4309;DR;1,0
2663813955;733;1;2;71;51;cbip96wzs3jc2xadoluhhxotl;1;20,7;34,5;2024-03-28T02:36:23.871Z;2024-03-28T02:36:27Z;[{'id': 4902248963, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902248973, 'qualifierId': 213, 'value': '1.47'}, {'id': 4902248967, 'qualifierId': 141, 'value': '68.4'}, {'id': 4902248971, 'qualifierId': 212, 'value': '23.2'}, {'id': 4902248965, 'qualifierId': 140, 'value': '22.9'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;22,9;;23,2;68,4;;1,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;22,9;68,4;;;;;;;0;0;71;51;Minnesota United II;4311;DL;1,0
