id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Angle;value_PassEndX;value_Zone;value_Chipped;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_TakeOnSpace;value_Offensive;value_Defensive;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_GkXTimeOfGoal;value_LowCentre;value_GoalShotTimestamp;value_FantasyAssistType;value_FreeKick;value_GkX;value_GoalmouthZ;value_GoalShotGameClock;value_GkY;value_FantasyAssistTeam;value_GkYTimeOfGoal;value_RightFooted;value_KeeperTouched;value_OutOfBoxCentre;value_FantasyAssistId;value_FantasyAssistedBy;value_GoalmouthY;value_NotAssisted;value_Tap;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_LongBall;value_BlockedPass;value_Launch;value_FlickOn;value_LowRight;value_Blocked;value_BlockedY;value_BlockedX;value_DefBlock;value_Volley;value_BoxRight;value_SetPiece;value_FirstTouch;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_LowGkIntervention;value_GkHoof;value_NextEventGoalKick;value_Low;value_GoalKick;value_Head;value_TakeOnOvertake;value_Overrun;value_OutOfPlay;value_SwitchOfPlay;value_TouchTypePass;value_OutSwinger;value_Cross;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_HighGkIntervention;value_GkKickFromHands;value_NotVisible;value_FreeKickTaken;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_TacticalFoul;value_Assist;value_Assisted;value_RegularPlay;value_IndividualPlay;value_Shove/Push;value_HighCentre;value_ParriedSafe;value_Diving;value_Hands;value_IntentionalAssist;value_FromCorner;value_BoxCentre;value_NotPastGoalLine;value_InSwinger;value_HighClaim;value_LeftFooted;value_BoxLeft;value_Collected;value_Standing;value_LowLeft;value_OwnPlayer;value_OwnShotBlocked;value_CloseHigh;value_CloseRight;value_High;value_BigChance;value_HighRight;value_Stooping;value_OtherBodyPart;value_CloseLeft;value_FloatedCross;value_Straight;value_Defensive1V1;value_LastLine;value_IncorrectOutOfPlayDecision;value_Minutes;value_EndType;value_SwerveLeft;value_ParriedDanger;value_MisHit;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_ThroughBall;value_1On1;value_2NdAssist;value_PullBack;value_2NdAssisted;value_2NdRelatedEventId;value_SmallBoxRight;value_InjuredPlayerId;value_Injury;value_Unchallenged;value_SixYardBlocked;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680304121;615;1;2;65;31;1pc6sx2h4rp113ldkbp5d2xas;1;24,6;51,3;2024-04-28T22:26:57.964Z;2024-04-28T22:27:01Z;[{'id': 4991320699, 'qualifierId': 213, 'value': '4.77'}, {'id': 4991320693, 'qualifierId': 140, 'value': '25.7'}, {'id': 4991320695, 'qualifierId': 141, 'value': '22.0'}, {'id': 4991320691, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991320697, 'qualifierId': 212, 'value': '20.0'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;20,0;22,0;4,77;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;25,7;22,0;;;;;;;0;0;65;31;Sporting KC II;3931;DC;1,0
2680304163;616;1;2;65;35;1pc6sx2h4rp113ldkbp5d2xas;1;25,8;19,7;2024-04-28T22:27:01.243Z;2024-04-28T22:27:03Z;[{'id': 4991320869, 'qualifierId': 213, 'value': '5.28'}, {'id': 4991320861, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991320867, 'qualifierId': 212, 'value': '13.1'}, {'id': 4991320865, 'qualifierId': 141, 'value': '3.5'}, {'id': 4991320863, 'qualifierId': 140, 'value': '32.5'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;13,1;3,5;5,28;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;32,5;3,5;;;;;;;0;0;65;35;Sporting KC II;3935;DC;1,0
2680304193;617;1;2;65;37;1pc6sx2h4rp113ldkbp5d2xas;1;32,5;3,7;2024-04-28T22:27:03.339Z;2024-04-28T22:27:06Z;[{'id': 4991321017, 'qualifierId': 212, 'value': '10.2'}, {'id': 4991321011, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991321019, 'qualifierId': 213, 'value': '1.83'}, {'id': 4991321013, 'qualifierId': 140, 'value': '30.0'}, {'id': 4991321015, 'qualifierId': 141, 'value': '18.2'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;10,2;18,2;1,83;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;30,0;18,2;;;;;;;0;0;65;37;Sporting KC II;3937;DMR;1,0
2680304207;618;1;2;65;39;1pc6sx2h4rp113ldkbp5d2xas;0;30,2;15,2;2024-04-28T22:27:06.124Z;2024-04-28T22:27:07Z;[{'id': 4991321063, 'qualifierId': 141, 'value': '12.1'}, {'id': 4991321065, 'qualifierId': 212, 'value': '21.8'}, {'id': 4991321059, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991321067, 'qualifierId': 213, 'value': '6.19'}, {'id': 4991321061, 'qualifierId': 140, 'value': '50.9'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;21,8;12,1;6,19;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;50,9;12,1;;;;;;;0;0;65;39;Sporting KC II;3939;MC;1,0
2680304225;567;49;2;65;41;7fbej4xwoq4imaf5l39304m37;1;50,9;76,5;2024-04-28T22:27:08.052Z;2024-04-28T22:27:08Z;[];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;ciekf2plfm925xtlkrs32mluc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;65;41;Minnesota United II;3941;Sub;1,0
2680304233;568;1;2;65;42;7fbej4xwoq4imaf5l39304m37;1;50,9;76,5;2024-04-28T22:27:08.227Z;2024-04-28T22:27:10Z;[{'id': 4991321179, 'qualifierId': 213, 'value': '0.00'}, {'id': 4991321171, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991321177, 'qualifierId': 212, 'value': '7.7'}, {'id': 4991321173, 'qualifierId': 140, 'value': '58.2'}, {'id': 4991321175, 'qualifierId': 141, 'value': '76.5'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;7,7;76,5;0,0;58,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;58,2;76,5;;;;;;;0;0;65;42;Minnesota United II;3942;Sub;1,0
2680304279;569;1;2;65;43;7fbej4xwoq4imaf5l39304m37;1;58,0;74,6;2024-04-28T22:27:10.099Z;2024-04-28T22:27:16Z;[{'id': 4991321419, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991321427, 'qualifierId': 213, 'value': '5.64'}, {'id': 4991321421, 'qualifierId': 140, 'value': '69.9'}, {'id': 4991321423, 'qualifierId': 141, 'value': '60.7'}, {'id': 4991321425, 'qualifierId': 212, 'value': '15.7'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;15,7;60,7;5,64;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;69,9;60,7;;;;;;;0;0;65;43;Minnesota United II;3943;DR;1,0
2680304289;570;1;2;65;50;7fbej4xwoq4imaf5l39304m37;1;75,9;55,2;2024-04-28T22:27:16.419Z;2024-04-28T22:27:17Z;[{'id': 4991321459, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991321461, 'qualifierId': 140, 'value': '76.3'}, {'id': 4991321467, 'qualifierId': 213, 'value': '1.49'}, {'id': 4991321463, 'qualifierId': 141, 'value': '63.3'}, {'id': 4991321465, 'qualifierId': 212, 'value': '5.5'}];9lub99mn6k1lx7gzda946y4fd;F. Hernández;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;5,5;63,3;1,49;76,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;76,3;63,3;;;;;;;0;0;65;50;Minnesota United II;3950;AMC;1,0
2680304313;571;1;2;65;51;7fbej4xwoq4imaf5l39304m37;1;75,9;63,8;2024-04-28T22:27:17.811Z;2024-04-28T22:27:20Z;[{'id': 4991321565, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991321573, 'qualifierId': 213, 'value': '4.37'}, {'id': 4991321569, 'qualifierId': 141, 'value': '38.4'}, {'id': 4991321571, 'qualifierId': 212, 'value': '18.3'}, {'id': 4991321567, 'qualifierId': 140, 'value': '70.0'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;18,3;38,4;4,37;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;70,0;38,4;;;;;;;0;0;65;51;Minnesota United II;3951;DR;1,0
2680304335;572;1;2;65;53;7fbej4xwoq4imaf5l39304m37;1;68,8;37,3;2024-04-28T22:27:20.099Z;2024-04-28T22:27:23Z;[{'id': 4991321681, 'qualifierId': 140, 'value': '62.0'}, {'id': 4991321687, 'qualifierId': 213, 'value': '4.14'}, {'id': 4991321679, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991321683, 'qualifierId': 141, 'value': '20.9'}, {'id': 4991321685, 'qualifierId': 212, 'value': '13.2'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;13,2;20,9;4,14;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;62,0;20,9;;;;;;;0;0;65;53;Minnesota United II;3953;Sub;1,0
2680304355;573;1;2;65;56;7fbej4xwoq4imaf5l39304m37;1;61,8;18,8;2024-04-28T22:27:23.139Z;2024-04-28T22:27:25Z;[{'id': 4991321781, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991321787, 'qualifierId': 212, 'value': '11.3'}, {'id': 4991321789, 'qualifierId': 213, 'value': '1.19'}, {'id': 4991321785, 'qualifierId': 141, 'value': '34.2'}, {'id': 4991321783, 'qualifierId': 140, 'value': '65.8'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;11,3;34,2;1,19;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;65,8;34,2;;;;;;;0;0;65;56;Minnesota United II;3956;MC;1,0
2680304379;574;1;2;65;59;7fbej4xwoq4imaf5l39304m37;1;66,5;40,3;2024-04-28T22:27:25.731Z;2024-04-28T22:27:28Z;[{'id': 4991321913, 'qualifierId': 140, 'value': '60.7'}, {'id': 4991321915, 'qualifierId': 141, 'value': '69.4'}, {'id': 4991321919, 'qualifierId': 213, 'value': '1.87'}, {'id': 4991321911, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991321917, 'qualifierId': 212, 'value': '20.7'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;20,7;69,4;1,87;60,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;60,7;69,4;;;;;;;0;0;65;59;Minnesota United II;3959;Sub;1,0
2680304397;575;1;2;66;2;7fbej4xwoq4imaf5l39304m37;1;60,4;69,7;2024-04-28T22:27:28.339Z;2024-04-28T22:27:30Z;[{'id': 4991322015, 'qualifierId': 140, 'value': '67.8'}, {'id': 4991322013, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991322017, 'qualifierId': 141, 'value': '87.0'}, {'id': 4991322021, 'qualifierId': 213, 'value': '0.99'}, {'id': 4991322019, 'qualifierId': 212, 'value': '14.1'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;14,1;87,0;0,99;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;67,8;87,0;;;;;;;0;0;66;2;Minnesota United II;3962;Sub;1,0
2680304421;576;1;2;66;3;7fbej4xwoq4imaf5l39304m37;1;67,4;85,4;2024-04-28T22:27:30.035Z;2024-04-28T22:27:32Z;[{'id': 4991322129, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991322141, 'qualifierId': 212, 'value': '19.6'}, {'id': 4991322145, 'qualifierId': 213, 'value': '5.31'}, {'id': 4991322137, 'qualifierId': 141, 'value': '61.6'}, {'id': 4991322131, 'qualifierId': 140, 'value': '78.0'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;19,6;61,6;5,31;78,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;78,0;61,6;;;;;;;0;0;66;3;Minnesota United II;3963;DC;1,0
2680304425;577;4;2;66;5;7fbej4xwoq4imaf5l39304m37;1;78,2;64,7;2024-04-28T22:27:31.955Z;2024-04-28T22:33:12Z;[{'id': 4991340819, 'qualifierId': 233, 'value': '619'}, {'id': 4991322649, 'qualifierId': 286}, {'id': 4991322155, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991322647, 'qualifierId': 265}, {'id': 4991322643, 'qualifierId': 13}, {'id': 4991322645, 'qualifierId': 152}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;ciekf2plfm925xtlkrs32mluc;Foul;;;;;;;;;;;;;;;;;;;619,0;;;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;66;5;Minnesota United II;3965;FW;1,0
2680304509;619;4;2;66;5;1pc6sx2h4rp113ldkbp5d2xas;0;21,8;35,3;2024-04-28T22:27:31.956Z;2024-04-28T22:33:12Z;[{'id': 4991322611, 'qualifierId': 152}, {'id': 4991340863, 'qualifierId': 233, 'value': '577'}, {'id': 4991322609, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991322615, 'qualifierId': 285}, {'id': 4991322613, 'qualifierId': 265}, {'id': 4991322607, 'qualifierId': 13}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;ciekf2plfm925xtlkrs32mluc;Foul;;;;;;;;;;;;;;;;;;;577,0;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;66;5;Sporting KC II;3965;DC;1,0
2680304443;578;43;2;66;6;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-04-28T22:27:33.171Z;2024-04-28T22:27:42Z;[{'id': 4991322691, 'qualifierId': 144, 'value': '1'}, {'id': 4991322273, 'qualifierId': 140, 'value': '79.6'}, {'id': 4991322275, 'qualifierId': 141, 'value': '52.7'}, {'id': 4991322271, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991322277, 'qualifierId': 212, 'value': '5.1'}, {'id': 4991322279, 'qualifierId': 213, 'value': '5.69'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;ciekf2plfm925xtlkrs32mluc;Deleted event;;;;;;;;;;;5,1;52,7;5,69;79,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;79,6;52,7;;;;;;;0;0;66;6;Minnesota United II;3966;AML;1,0
2680304971;579;13;2;66;55;7fbej4xwoq4imaf5l39304m37;1;77,5;64,3;2024-04-28T22:28:21.395Z;2024-04-28T22:28:31Z;[{'id': 4991325345, 'qualifierId': 230, 'value': '98.5'}, {'id': 4991325337, 'qualifierId': 81}, {'id': 4991324943, 'qualifierId': 26}, {'id': 4991324947, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991325341, 'qualifierId': 103, 'value': '97.2'}, {'id': 4991325347, 'qualifierId': 231, 'value': '49.8'}, {'id': 4991325343, 'qualifierId': 458}, {'id': 4991324945, 'qualifierId': 18}, {'id': 4991325087, 'qualifierId': 20}, {'id': 4991325339, 'qualifierId': 102, 'value': '39.3'}];9lub99mn6k1lx7gzda946y4fd;F. Hernández;;;ciekf2plfm925xtlkrs32mluc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;98,5;97,2;;49,8;;;1,0;;1,0;;;39,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;39,3;97.2;;;0;0;66;55;Minnesota United II;4015;AMC;1,0
2680304981;580;5;2;66;56;7fbej4xwoq4imaf5l39304m37;0;101,4;39,8;2024-04-28T22:28:22.821Z;2024-04-28T22:28:24Z;[{'id': 4991325015, 'qualifierId': 233, 'value': '620'}, {'id': 4991324977, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991324979, 'qualifierId': 346}];9lub99mn6k1lx7gzda946y4fd;F. Hernández;;;ciekf2plfm925xtlkrs32mluc;Out;;;;;;;;;;;;;;;;;;;620,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;66;56;Minnesota United II;4016;AMC;1,0
2680304983;620;5;2;66;56;1pc6sx2h4rp113ldkbp5d2xas;1;-1,4;60,2;2024-04-28T22:28:22.821Z;2024-04-28T22:33:16Z;[{'id': 4991324981, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991324989, 'qualifierId': 233, 'value': '580'}, {'id': 4991324983, 'qualifierId': 346}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;ciekf2plfm925xtlkrs32mluc;Out;;;;;;;;;;;;;;;;;;;580,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;66;56;Sporting KC II;4016;DC;1,0
2680305043;621;1;2;67;2;1pc6sx2h4rp113ldkbp5d2xas;1;4,8;60,5;2024-04-28T22:28:28.394Z;2024-04-28T22:28:30Z;[{'id': 4991325277, 'qualifierId': 140, 'value': '9.7'}, {'id': 4991325273, 'qualifierId': 124}, {'id': 4991325275, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991325279, 'qualifierId': 141, 'value': '51.0'}, {'id': 4991325283, 'qualifierId': 213, 'value': '5.38'}, {'id': 4991325287, 'qualifierId': 237}, {'id': 4991325281, 'qualifierId': 212, 'value': '8.3'}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;8,3;51,0;5,38;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;9,7;51,0;;;;;;;0;0;67;2;Sporting KC II;4022;GK;1,0
2680305059;622;1;2;67;3;1pc6sx2h4rp113ldkbp5d2xas;1;9,8;50,4;2024-04-28T22:28:29.882Z;2024-04-28T22:28:31Z;[{'id': 4991325357, 'qualifierId': 141, 'value': '45.2'}, {'id': 4991325355, 'qualifierId': 140, 'value': '20.2'}, {'id': 4991325353, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991325359, 'qualifierId': 212, 'value': '11.5'}, {'id': 4991325361, 'qualifierId': 213, 'value': '5.97'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;11,5;45,2;5,97;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;20,2;45,2;;;;;;;0;0;67;3;Sporting KC II;4023;DC;1,0
2680305077;623;1;2;67;5;1pc6sx2h4rp113ldkbp5d2xas;1;19,9;45,1;2024-04-28T22:28:31.354Z;2024-04-28T22:28:34Z;[{'id': 4991325459, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991325467, 'qualifierId': 213, 'value': '4.31'}, {'id': 4991325461, 'qualifierId': 140, 'value': '13.8'}, {'id': 4991325465, 'qualifierId': 212, 'value': '16.5'}, {'id': 4991325463, 'qualifierId': 141, 'value': '22.7'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;16,5;22,7;4,31;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;13,8;22,7;;;;;;;0;0;67;5;Sporting KC II;4025;Sub;1,0
