id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Captain;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Cross;value_HeadPass;value_FlickOn;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_Launch;value_Shove/Push;value_DeletedEventType;value_PlayersCaughtOffside;value_OutOfPlay;value_LayOff;value_Head;value_KeeperThrow;value_OverArm;value_Left;value_Right;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_Assist;value_SmallBoxLeft;value_Blocked;value_SixYardBlocked;value_GoalmouthY;value_GoalmouthZ;value_BlockedX;value_GkX;value_LowLeft;value_FirstTouch;value_RelatedEventId;value_GkY;value_Assisted;value_FromCorner;value_BlockedY;value_DefBlock;value_NotAssisted;value_IndividualPlay;value_HighLeft;value_LeftFooted;value_OutOfBoxCentre;value_Overrun;value_RightFooted;value_CloseLeft;value_BoxLeft;value_RegularPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowCentre;value_BigChance;value_High;value_BoxCentre;value_SetPiece;value_SmallBoxCentre;value_KeeperTouched;value_Injury;value_InjuredPlayerId;value_Indirect;value_PullBack;value_Minutes;value_BlockedCross;value_GkHoof;value_EndType;value_HighClaim;value_ParriedSafe;value_Sliding;value_OtherBodyPart;value_Unchallenged;value_Dissent;value_YellowCard;value_LowRight;value_Hands;value_Diving;value_NotPastGoalLine;value_VideoCoverageLost;value_OverhitCross;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseRight;value_35Centre;value_Volley;value_Standing;value_BoxRight;value_HighRight;value_SmallBoxRight;value_ShirtPull/Holding;value_TacticalFoul;value_PenaltyTakerId;value_NotVisible;value_Penalty;value_RecklessOffence;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_BoxDeepLeft;value_Collected;value_HitWoodwork;value_HighCentre;value_HitBar;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712163297;509;1;2;75;45;iiolvosiuokkrl5iuoxcjo4p;1;31,2;93,6;2024-08-24T02:41:33.566Z;2024-08-24T02:41:34Z;[{'id': 5166358627, 'qualifierId': 141, 'value': '79.3'}, {'id': 5166358631, 'qualifierId': 213, 'value': '4.05'}, {'id': 5166358623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166358629, 'qualifierId': 212, 'value': '12.3'}, {'id': 5166358625, 'qualifierId': 140, 'value': '24.0'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;24,0;4,05;;12,3;;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;24,0;79,3;;;;;;;;0;75;45;Austin II;4545;DC;1,0
2712163303;510;1;2;75;46;iiolvosiuokkrl5iuoxcjo4p;1;23,7;79,3;2024-08-24T02:41:34.574Z;2024-08-24T02:41:36Z;[{'id': 5166358663, 'qualifierId': 140, 'value': '30.0'}, {'id': 5166358667, 'qualifierId': 212, 'value': '13.3'}, {'id': 5166358661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166358665, 'qualifierId': 141, 'value': '62.4'}, {'id': 5166358669, 'qualifierId': 213, 'value': '5.23'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;30,0;5,23;;13,3;;62,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;30,0;62,4;;;;;;;;0;75;46;Austin II;4546;DC;1,0
2712163311;511;1;2;75;48;iiolvosiuokkrl5iuoxcjo4p;1;30,3;62,4;2024-08-24T02:41:36.350Z;2024-08-24T02:41:37Z;[{'id': 5166358687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166358695, 'qualifierId': 213, 'value': '5.02'}, {'id': 5166358693, 'qualifierId': 212, 'value': '10.7'}, {'id': 5166358689, 'qualifierId': 140, 'value': '33.4'}, {'id': 5166358691, 'qualifierId': 141, 'value': '47.4'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;33,4;5,02;;10,7;;47,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;33,4;47,4;;;;;;;;0;75;48;Austin II;4548;Sub;1,0
2712163313;512;1;2;75;48;iiolvosiuokkrl5iuoxcjo4p;1;33,4;47,4;2024-08-24T02:41:37.214Z;2024-08-24T02:41:38Z;[{'id': 5166358711, 'qualifierId': 140, 'value': '45.1'}, {'id': 5166358713, 'qualifierId': 141, 'value': '50.5'}, {'id': 5166358717, 'qualifierId': 213, 'value': '0.17'}, {'id': 5166358709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166358715, 'qualifierId': 212, 'value': '12.5'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;45,1;0,17;;12,5;;50,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;45,1;50,5;;;;;;;;0;75;48;Austin II;4548;MC;1,0
2712163319;513;1;2;75;50;iiolvosiuokkrl5iuoxcjo4p;1;53,8;49,3;2024-08-24T02:41:38.686Z;2024-08-24T02:41:42Z;[{'id': 5166358753, 'qualifierId': 140, 'value': '70.4'}, {'id': 5166358757, 'qualifierId': 212, 'value': '31.7'}, {'id': 5166358751, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166358755, 'qualifierId': 141, 'value': '10.3'}, {'id': 5166358759, 'qualifierId': 213, 'value': '5.29'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;70,4;5,29;;31,7;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;70,4;10,3;;;;;;;;0;75;50;Austin II;4550;MC;1,0
2712163329;514;1;2;75;54;iiolvosiuokkrl5iuoxcjo4p;1;82,5;21,4;2024-08-24T02:41:42.254Z;2024-08-24T02:41:46Z;[{'id': 5166358793, 'qualifierId': 140, 'value': '97.2'}, {'id': 5166358797, 'qualifierId': 212, 'value': '15.5'}, {'id': 5166358791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166358795, 'qualifierId': 141, 'value': '22.6'}, {'id': 5166358799, 'qualifierId': 213, 'value': '0.05'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;97,2;0,05;;15,5;;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;97,2;22,6;;;;;;;;0;75;54;Austin II;4554;FWR;1,0
2712163331;515;1;2;75;57;iiolvosiuokkrl5iuoxcjo4p;0;95,0;23,7;2024-08-24T02:41:46.030Z;2024-08-24T02:41:49Z;[{'id': 5166358809, 'qualifierId': 140, 'value': '95.2'}, {'id': 5166358813, 'qualifierId': 212, 'value': '1.5'}, {'id': 5166358859, 'qualifierId': 233, 'value': '809'}, {'id': 5166358811, 'qualifierId': 141, 'value': '25.9'}, {'id': 5166358857, 'qualifierId': 236}, {'id': 5166358807, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166358863, 'qualifierId': 286}, {'id': 5166358815, 'qualifierId': 213, 'value': '1.43'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;95,2;1,43;;1,5;;25,9;;;;809,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;95,2;25,9;;;;;;;;0;75;57;Austin II;4557;Sub;1,0
2712163335;809;74;2;75;57;d0c07im4a6oj8qa7f1zlt3pqs;1;5,9;71,4;2024-08-24T02:41:46.031Z;2024-08-24T02:41:50Z;[{'id': 5166358867, 'qualifierId': 233, 'value': '515'}, {'id': 5166358823, 'qualifierId': 285}, {'id': 5166358821, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Blocked Pass;;;;;;;;;;;;;;;;;;;515,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;75;57;Colorado Rapids II;4557;DC;1,0
2712163345;516;6;2;76;0;iiolvosiuokkrl5iuoxcjo4p;1;95,0;24,0;2024-08-24T02:41:48.869Z;2024-08-24T03:00:44Z;[{'id': 5166358895, 'qualifierId': 233, 'value': '810'}, {'id': 5166358889, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166358891, 'qualifierId': 75}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;eu9y74g23043z4usj838iigic;Corner Awarded;;;;;;;;;;;;;;;;;;;810,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;76;0;Austin II;4560;Sub;1,0
2712163341;810;6;2;76;0;d0c07im4a6oj8qa7f1zlt3pqs;0;5,0;76,0;2024-08-24T02:41:48.869Z;2024-08-24T02:41:55Z;[{'id': 5166358901, 'qualifierId': 233, 'value': '516'}, {'id': 5166358869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166358871, 'qualifierId': 73}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Corner Awarded;;;;;;;;;;;;;;;;;;;516,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;76;0;Colorado Rapids II;4560;DC;1,0
2712163409;517;1;2;76;31;iiolvosiuokkrl5iuoxcjo4p;0;99,5;0,5;2024-08-24T02:42:19.536Z;2024-08-24T02:42:23Z;[{'id': 5166359215, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166359221, 'qualifierId': 212, 'value': '27.4'}, {'id': 5166359219, 'qualifierId': 141, 'value': '40.2'}, {'id': 5166359207, 'qualifierId': 2}, {'id': 5166359223, 'qualifierId': 213, 'value': '1.74'}, {'id': 5166359209, 'qualifierId': 6}, {'id': 5166359217, 'qualifierId': 140, 'value': '95.1'}, {'id': 5166359213, 'qualifierId': 223}, {'id': 5166359211, 'qualifierId': 155}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;95,1;1,74;;27,4;;40,2;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;95,1;40,2;;;;;;;;0;76;31;Austin II;4591;FWL;1,0
2712163415;812;44;2;76;34;d0c07im4a6oj8qa7f1zlt3pqs;1;3,5;59,2;2024-08-24T02:42:22.814Z;2024-08-24T02:56:49Z;[{'id': 5166359239, 'qualifierId': 285}, {'id': 5166359237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359241, 'qualifierId': 233, 'value': '518'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Aerial;;;;;;;;;;;;;;;;;;;518,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;76;34;Colorado Rapids II;4594;DC;1,0
2712163413;518;44;2;76;34;iiolvosiuokkrl5iuoxcjo4p;0;96,5;40,8;2024-08-24T02:42:22.815Z;2024-08-24T02:56:49Z;[{'id': 5166359249, 'qualifierId': 233, 'value': '812'}, {'id': 5166359231, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166359233, 'qualifierId': 286}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;eu9y74g23043z4usj838iigic;Aerial;;;;;;;;;;;;;;;;;;;812,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;76;34;Austin II;4594;DL;1,0
2712163421;813;12;2;76;35;d0c07im4a6oj8qa7f1zlt3pqs;1;1,1;59,3;2024-08-24T02:42:23.461Z;2024-08-24T02:43:06Z;[{'id': 5166359255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359259, 'qualifierId': 141, 'value': '39.1'}, {'id': 5166359261, 'qualifierId': 212, 'value': '17.5'}, {'id': 5166359257, 'qualifierId': 140, 'value': '11.4'}, {'id': 5166359833, 'qualifierId': 15}, {'id': 5166359263, 'qualifierId': 213, 'value': '5.38'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Clearance;;;;;;;;;;11,4;5,38;;17,5;;39,1;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;11,4;39,1;;;;;;;;0;76;35;Colorado Rapids II;4595;DC;1,0
2712163433;814;12;2;76;36;d0c07im4a6oj8qa7f1zlt3pqs;1;12,1;38,6;2024-08-24T02:42:24.869Z;2024-08-24T02:42:28Z;[{'id': 5166359305, 'qualifierId': 141, 'value': '18.2'}, {'id': 5166359309, 'qualifierId': 213, 'value': '5.59'}, {'id': 5166359303, 'qualifierId': 140, 'value': '28.1'}, {'id': 5166359307, 'qualifierId': 212, 'value': '21.8'}, {'id': 5166359301, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359311, 'qualifierId': 15}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eu9y74g23043z4usj838iigic;Clearance;;;;;;;;;;28,1;5,59;;21,8;;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;28,1;18,2;;;;;;;;0;76;36;Colorado Rapids II;4596;DC;1,0
2712163443;519;1;2;76;41;iiolvosiuokkrl5iuoxcjo4p;1;62,8;88,3;2024-08-24T02:42:29.710Z;2024-08-24T02:42:31Z;[{'id': 5166359355, 'qualifierId': 140, 'value': '77.2'}, {'id': 5166359361, 'qualifierId': 213, 'value': '0.26'}, {'id': 5166359353, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166359359, 'qualifierId': 212, 'value': '15.6'}, {'id': 5166359357, 'qualifierId': 141, 'value': '94.2'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;77,2;0,26;;15,6;;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;77,2;94,2;;;;;;;;0;76;41;Austin II;4601;DC;1,0
2712163455;520;1;2;76;43;iiolvosiuokkrl5iuoxcjo4p;0;77,2;94,2;2024-08-24T02:42:31.342Z;2024-08-24T02:42:34Z;[{'id': 5166359395, 'qualifierId': 141, 'value': '91.0'}, {'id': 5166359399, 'qualifierId': 213, 'value': '6.09'}, {'id': 5166359393, 'qualifierId': 140, 'value': '87.8'}, {'id': 5166359397, 'qualifierId': 212, 'value': '11.3'}, {'id': 5166359391, 'qualifierId': 56, 'value': 'Left'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;87,8;6,09;;11,3;;91,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;87,8;91,0;;;;;;;;0;76;43;Austin II;4603;DC;1,0
2712163467;815;4;2;76;48;d0c07im4a6oj8qa7f1zlt3pqs;1;5,0;13,8;2024-08-24T02:42:36.414Z;2024-08-24T02:56:40Z;[{'id': 5166359457, 'qualifierId': 285}, {'id': 5166359453, 'qualifierId': 152}, {'id': 5166359449, 'qualifierId': 13}, {'id': 5166359451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359455, 'qualifierId': 265}, {'id': 5166359469, 'qualifierId': 233, 'value': '521'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eu9y74g23043z4usj838iigic;Foul;;;;;;;;;;;;;;;;;;;521,0;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;76;48;Colorado Rapids II;4608;DC;1,0
2712163465;521;4;2;76;48;iiolvosiuokkrl5iuoxcjo4p;0;95,0;86,2;2024-08-24T02:42:36.415Z;2024-08-24T02:56:40Z;[{'id': 5166359465, 'qualifierId': 265}, {'id': 5166359467, 'qualifierId': 286}, {'id': 5166359463, 'qualifierId': 152}, {'id': 5166359473, 'qualifierId': 233, 'value': '815'}, {'id': 5166359459, 'qualifierId': 13}, {'id': 5166359461, 'qualifierId': 56, 'value': 'Left'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;eu9y74g23043z4usj838iigic;Foul;;;;;;;;;;;;;;;;;;;815,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;76;48;Austin II;4608;Sub;1,0
2712163511;816;1;2;76;59;d0c07im4a6oj8qa7f1zlt3pqs;1;2,8;14,6;2024-08-24T02:42:47.957Z;2024-08-24T02:42:57Z;[{'id': 5166359665, 'qualifierId': 5}, {'id': 5166359669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359671, 'qualifierId': 140, 'value': '6.9'}, {'id': 5166359677, 'qualifierId': 213, 'value': '1.39'}, {'id': 5166359673, 'qualifierId': 141, 'value': '48.8'}, {'id': 5166359675, 'qualifierId': 212, 'value': '23.7'}, {'id': 5166359667, 'qualifierId': 152}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;6,9;1,39;;23,7;;48,8;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;6,9;48,8;;;;;;;;0;76;59;Colorado Rapids II;4619;DL;1,0
2712163531;817;1;2;77;8;d0c07im4a6oj8qa7f1zlt3pqs;1;9,7;52,4;2024-08-24T02:42:56.884Z;2024-08-24T02:43:03Z;[{'id': 5166359745, 'qualifierId': 140, 'value': '13.4'}, {'id': 5166359751, 'qualifierId': 213, 'value': '1.31'}, {'id': 5166359749, 'qualifierId': 212, 'value': '14.9'}, {'id': 5166359743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359747, 'qualifierId': 141, 'value': '73.6'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;13,4;1,31;;14,9;;73,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;13,4;73,6;;;;;;;;0;77;8;Colorado Rapids II;4628;GK;1,0
2712163537;818;1;2;77;14;d0c07im4a6oj8qa7f1zlt3pqs;1;17,0;70,2;2024-08-24T02:43:03.013Z;2024-08-24T02:43:04Z;[{'id': 5166359775, 'qualifierId': 213, 'value': '4.25'}, {'id': 5166359773, 'qualifierId': 212, 'value': '18.4'}, {'id': 5166359767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359771, 'qualifierId': 141, 'value': '46.0'}, {'id': 5166359769, 'qualifierId': 140, 'value': '9.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;9,1;4,25;;18,4;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;9,1;46,0;;;;;;;;0;77;14;Colorado Rapids II;4634;DC;1,0
2712163543;819;1;2;77;16;d0c07im4a6oj8qa7f1zlt3pqs;1;9,1;46,0;2024-08-24T02:43:04.581Z;2024-08-24T02:43:05Z;[{'id': 5166359807, 'qualifierId': 212, 'value': '11.7'}, {'id': 5166359803, 'qualifierId': 140, 'value': '19.3'}, {'id': 5166359809, 'qualifierId': 213, 'value': '0.41'}, {'id': 5166359801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359805, 'qualifierId': 141, 'value': '52.8'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;19,3;0,41;;11,7;;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;19,3;52,8;;;;;;;;0;77;16;Colorado Rapids II;4636;GK;1,0
2712163559;820;1;2;77;17;d0c07im4a6oj8qa7f1zlt3pqs;1;19,3;52,8;2024-08-24T02:43:05.685Z;2024-08-24T02:43:09Z;[{'id': 5166359879, 'qualifierId': 212, 'value': '17.0'}, {'id': 5166359875, 'qualifierId': 140, 'value': '6.6'}, {'id': 5166359873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166359877, 'qualifierId': 141, 'value': '68.4'}, {'id': 5166359881, 'qualifierId': 213, 'value': '2.47'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;6,6;2,47;;17,0;;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;6,6;68,4;;;;;;;;0;77;17;Colorado Rapids II;4637;MC;1,0
