id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_Length;value_Foul;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Shove/Push;value_Defensive;value_FreeKickTaken;value_Chipped;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LongBall;value_ThroughBall;value_HighGkIntervention;value_SwitchOfPlay;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_OutSwinger;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TakeOnSpace;value_OutOfPlay;value_NotVisible;value_LayOff;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_HeadPass;value_TouchTypeClearance;value_AttemptedTackle;value_IncorrectOutOfPlayDecision;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_MediumGkIntervention;value_Launch;value_Assist;value_CloseLeft;value_GkX;value_GkY;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_IndividualPlay;value_OutOfBoxCentre;value_Assisted;value_High;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_NotAssisted;value_FreeKick;value_CloseRight;value_IntentionalAssist;value_PullBack;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_FirstTouch;value_BoxCentre;value_GkXTimeOfGoal;value_HighRight;value_GoalShotTimestamp;value_KickOff;value_LowCentre;value_BlockedY;value_BoxRight;value_BlockedX;value_Hands;value_Collected;value_Standing;value_KeeperThrow;value_LowGkIntervention;value_ShirtPull/Holding;value_Left;value_TouchTypeControl;value_FlickOn;value_LeftFooted;value_Head;value_DrivenCross;value_Straight;value_FloatedCross;value_Volley;value_Stooping;value_HighClaim;value_LowLeft;value_Diving;value_BlockedCross;value_LeadingToGoal;value_RelatedError1Id;value_Deflection;value_ParriedDanger;value_FollowsShotRebound;value_GoalDisallowed;value_SmallBoxCentre;value_Blocked;value_DefBlock;value_SetPiece;value_Right;value_CornerTaken;value_InSwinger;value_SmallBoxRight;value_Minutes;value_BoxLeft;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LeadingToAttempt;value_LowRight;value_Feet;value_ParriedSafe;value_Dissent;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_HitWoodwork;value_Unchallenged;value_KeeperSaved;value_NotPastGoalLine;value_FromShotOffTarget;value_SwerveLeft;value_FromCorner;value_FairPlay;value_HighCentre;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_Scored;value_Obstruction;value_Overrun;value_Handball;value_OverArm;value_Reaching;value_GoesToPenalties;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2688590101;136;4;1;0;9;d0c07im4a6oj8qa7f1zlt3pqs;0;39,8;59,5;2024-05-18T01:04:04.657Z;2024-05-22T07:56:57Z;[{'id': 5036466003, 'qualifierId': 152}, {'id': 5036465997, 'qualifierId': 13}, {'id': 5036465999, 'qualifierId': 294}, {'id': 5036466001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036466491, 'qualifierId': 233, 'value': '5'}, {'id': 5036466005, 'qualifierId': 285}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;cuxzuvwotldz8kmzgfwac03kk;Foul;;;;;;;;;;;;;;;1,0;1,0;;5,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;9;Sporting KC II;9;FW;1,0
2688587475;6;1;1;0;10;7fbej4xwoq4imaf5l39304m37;1;60,8;36,0;2024-05-18T01:04:05.832Z;2024-05-22T07:57:04Z;[{'id': 5036454251, 'qualifierId': 141, 'value': '74.2'}, {'id': 5036454255, 'qualifierId': 213, 'value': '0.96'}, {'id': 5036454337, 'qualifierId': 5}, {'id': 5036454253, 'qualifierId': 212, 'value': '31.7'}, {'id': 5036454249, 'qualifierId': 140, 'value': '78.1'}, {'id': 5036454247, 'qualifierId': 56, 'value': 'Center'}, {'id': 5048511175, 'qualifierId': 155}, {'id': 5036454339, 'qualifierId': 152}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,96;74,2;78,1;;31,7;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;78,1;74,2;;;;;;;;0;0;10;Austin II;10;MC;1,0
2688587407;3;43;1;0;11;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-05-18T01:04:06.137Z;2024-05-18T01:04:18Z;[{'id': 5036448047, 'qualifierId': 141, 'value': '48.7'}, {'id': 5036448049, 'qualifierId': 212, 'value': '18.5'}, {'id': 5036448045, 'qualifierId': 140, 'value': '32.3'}, {'id': 5036448043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036448051, 'qualifierId': 213, 'value': '3.19'}, {'id': 5036448171, 'qualifierId': 144, 'value': '1'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;cuxzuvwotldz8kmzgfwac03kk;Deleted event;;;;;;;;;;3,19;48,7;32,3;;18,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;32,3;48,7;;;;;;;;0;0;11;Sporting KC II;11;FW;1,0
2688587477;7;1;1;0;13;7fbej4xwoq4imaf5l39304m37;1;77,4;74,2;2024-05-18T01:04:08.993Z;2024-05-22T08:03:58Z;[{'id': 5036458061, 'qualifierId': 141, 'value': '92.8'}, {'id': 5036458057, 'qualifierId': 56, 'value': 'Left'}, {'id': 5036458065, 'qualifierId': 213, 'value': '2.10'}, {'id': 5036458059, 'qualifierId': 140, 'value': '70.4'}, {'id': 5036458063, 'qualifierId': 212, 'value': '14.6'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;2,1;92,8;70,4;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;70,4;92,8;;;;;;;;0;0;13;Austin II;13;FWL;1,0
2688587413;4;43;1;0;14;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-05-18T01:04:08.768Z;2024-05-18T01:04:20Z;[{'id': 5036448089, 'qualifierId': 213, 'value': '0.13'}, {'id': 5036448085, 'qualifierId': 141, 'value': '52.5'}, {'id': 5036448193, 'qualifierId': 144, 'value': '1'}, {'id': 5036448081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036448087, 'qualifierId': 212, 'value': '16.3'}, {'id': 5036448083, 'qualifierId': 140, 'value': '47.3'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Deleted event;;;;;;;;;;0,13;52,5;47,3;;16,3;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;47,3;52,5;;;;;;;;0;0;14;Sporting KC II;14;MC;1,0
2688587417;5;43;1;0;15;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-05-18T01:04:10.072Z;2024-05-18T01:04:21Z;[{'id': 5036448101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036448107, 'qualifierId': 212, 'value': '5.5'}, {'id': 5036448103, 'qualifierId': 140, 'value': '44.6'}, {'id': 5036448109, 'qualifierId': 213, 'value': '2.14'}, {'id': 5036448105, 'qualifierId': 141, 'value': '57.8'}, {'id': 5036448195, 'qualifierId': 144, 'value': '1'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;cuxzuvwotldz8kmzgfwac03kk;Deleted event;;;;;;;;;;2,14;57,8;44,6;;5,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;44,6;57,8;;;;;;;;0;0;15;Sporting KC II;15;FW;1,0
2688587479;8;1;1;0;15;7fbej4xwoq4imaf5l39304m37;1;69,5;92,4;2024-05-18T01:04:11.168Z;2024-05-22T08:04:01Z;[{'id': 5036533907, 'qualifierId': 212, 'value': '29.8'}, {'id': 5036533901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036533905, 'qualifierId': 141, 'value': '69.7'}, {'id': 5036533909, 'qualifierId': 213, 'value': '3.69'}, {'id': 5036533903, 'qualifierId': 140, 'value': '45.2'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;3,69;69,7;45,2;;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;45,2;69,7;;;;;;;;0;0;15;Austin II;15;DC;1,0
2688587483;9;1;1;0;19;7fbej4xwoq4imaf5l39304m37;1;41,6;70,7;2024-05-18T01:04:14.328Z;2024-05-22T08:04:06Z;[{'id': 5036534153, 'qualifierId': 212, 'value': '18.3'}, {'id': 5036534149, 'qualifierId': 140, 'value': '50.9'}, {'id': 5036534147, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036534151, 'qualifierId': 141, 'value': '47.9'}, {'id': 5036534155, 'qualifierId': 213, 'value': '5.27'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,27;47,9;50,9;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;50,9;47,9;;;;;;;;0;0;19;Austin II;19;DC;1,0
2688587485;10;1;1;0;24;7fbej4xwoq4imaf5l39304m37;1;61,4;34,4;2024-05-18T01:04:19.504Z;2024-05-22T08:04:10Z;[{'id': 5036534929, 'qualifierId': 56, 'value': 'Right'}, {'id': 5036534935, 'qualifierId': 212, 'value': '14.9'}, {'id': 5036534933, 'qualifierId': 141, 'value': '14.3'}, {'id': 5036534937, 'qualifierId': 213, 'value': '4.30'}, {'id': 5036534931, 'qualifierId': 140, 'value': '55.7'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,3;14,3;55,7;;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;55,7;14,3;;;;;;;;0;0;24;Austin II;24;MC;1,0
2688587487;11;1;1;0;26;7fbej4xwoq4imaf5l39304m37;1;58,4;11,1;2024-05-18T01:04:21.320Z;2024-05-22T08:02:25Z;[{'id': 5036535253, 'qualifierId': 56, 'value': 'Right'}, {'id': 5036535255, 'qualifierId': 140, 'value': '67.5'}, {'id': 5036535259, 'qualifierId': 212, 'value': '9.8'}, {'id': 5036535261, 'qualifierId': 213, 'value': '6.04'}, {'id': 5036535257, 'qualifierId': 141, 'value': '7.6'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;6,04;7,6;67,5;;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;67,5;7,6;;;;;;;;0;0;26;Austin II;26;DL;1,0
2688587489;12;61;1;0;29;7fbej4xwoq4imaf5l39304m37;0;61,8;8,6;2024-05-18T01:04:24.496Z;2024-05-22T08:02:25Z;[{'id': 5036535953, 'qualifierId': 56, 'value': 'Right'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;cuxzuvwotldz8kmzgfwac03kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;0;29;Austin II;29;FWR;1,0
2688587467;6;5;1;0;30;d0c07im4a6oj8qa7f1zlt3pqs;1;36,8;102,0;2024-05-18T01:04:25.297Z;2024-05-22T08:03:15Z;[{'id': 5036448503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036536091, 'qualifierId': 233, 'value': '343'}, {'id': 5036448505, 'qualifierId': 347}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;cuxzuvwotldz8kmzgfwac03kk;Out;;;;;;;;;;;;;;;;;;343,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;30;Sporting KC II;30;FWL;1,0
2688603571;343;5;1;0;30;7fbej4xwoq4imaf5l39304m37;0;63,2;-2,0;2024-05-18T01:04:25.297Z;2024-05-22T08:02:24Z;[{'id': 5036536095, 'qualifierId': 233, 'value': '6'}, {'id': 5036536075, 'qualifierId': 347}, {'id': 5036536073, 'qualifierId': 56, 'value': 'Right'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;cuxzuvwotldz8kmzgfwac03kk;Out;;;;;;;;;;;;;;;;;;6,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;0;30;Austin II;30;FWR;1,0
2688587491;7;1;1;0;38;d0c07im4a6oj8qa7f1zlt3pqs;1;33,6;100,0;2024-05-18T01:04:34.264Z;2024-05-22T08:00:42Z;[{'id': 5036448553, 'qualifierId': 140, 'value': '32.7'}, {'id': 5036448549, 'qualifierId': 107}, {'id': 5036448555, 'qualifierId': 141, 'value': '88.9'}, {'id': 5036448559, 'qualifierId': 213, 'value': '4.60'}, {'id': 5036448557, 'qualifierId': 212, 'value': '8.8'}, {'id': 5036448551, 'qualifierId': 56, 'value': 'Back'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,6;88,9;32,7;;8,8;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;32,7;88,9;;;;;;;;0;0;38;Sporting KC II;38;DC;1,0
2688587493;8;1;1;0;41;d0c07im4a6oj8qa7f1zlt3pqs;0;32,7;88,1;2024-05-18T01:04:37.288Z;2024-05-22T08:00:42Z;[{'id': 5036448569, 'qualifierId': 141, 'value': '68.7'}, {'id': 5036448565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036448571, 'qualifierId': 212, 'value': '16.0'}, {'id': 5036448567, 'qualifierId': 140, 'value': '24.0'}, {'id': 5036448573, 'qualifierId': 213, 'value': '4.11'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,11;68,7;24,0;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;24,0;68,7;;;;;;;;0;0;41;Sporting KC II;41;FWL;1,0
2688587495;13;49;1;0;44;7fbej4xwoq4imaf5l39304m37;1;74,5;53,2;2024-05-18T01:04:39.711Z;2024-05-22T08:02:24Z;[];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;cuxzuvwotldz8kmzgfwac03kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;0;44;Austin II;44;FWL;1,0
2688587503;14;1;1;0;44;7fbej4xwoq4imaf5l39304m37;1;73,7;54,0;2024-05-18T01:04:40.001Z;2024-05-22T08:04:51Z;[{'id': 5036448615, 'qualifierId': 140, 'value': '71.2'}, {'id': 5036448619, 'qualifierId': 212, 'value': '10.7'}, {'id': 5036448617, 'qualifierId': 141, 'value': '38.8'}, {'id': 5036448621, 'qualifierId': 213, 'value': '4.46'}, {'id': 5036448613, 'qualifierId': 56, 'value': 'Center'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,46;38,8;71,2;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;71,2;38,8;;;;;;;;0;0;44;Austin II;44;FWL;1,0
2688603687;344;1;1;0;45;7fbej4xwoq4imaf5l39304m37;1;74,2;39,9;2024-05-18T01:04:40.297Z;2024-05-22T08:02:24Z;[{'id': 5036536711, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036536717, 'qualifierId': 212, 'value': '12.2'}, {'id': 5036536713, 'qualifierId': 140, 'value': '85.7'}, {'id': 5036536715, 'qualifierId': 141, 'value': '37.7'}, {'id': 5036536719, 'qualifierId': 213, 'value': '6.16'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;6,16;37,7;85,7;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;85,7;37,7;;;;;;;;0;0;45;Austin II;45;MC;1,0
2688603725;345;1;1;0;46;7fbej4xwoq4imaf5l39304m37;1;85,1;43,6;2024-05-18T01:04:41.297Z;2024-05-22T08:02:23Z;[{'id': 5036536969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036536973, 'qualifierId': 141, 'value': '38.6'}, {'id': 5036536975, 'qualifierId': 212, 'value': '4.6'}, {'id': 5036536977, 'qualifierId': 213, 'value': '5.46'}, {'id': 5036536971, 'qualifierId': 140, 'value': '88.1'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,46;38,6;88,1;;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;88,1;38,6;;;;;;;;0;0;46;Austin II;46;FW;1,0
2688587515;15;50;1;0;47;7fbej4xwoq4imaf5l39304m37;1;91,9;32,6;2024-05-18T01:04:42.351Z;2024-05-22T08:02:23Z;[{'id': 5036448699, 'qualifierId': 233, 'value': '9'}, {'id': 5036448651, 'qualifierId': 286}, {'id': 5036448649, 'qualifierId': 56, 'value': 'Center'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;cuxzuvwotldz8kmzgfwac03kk;Dispossessed;;;;;;;;;;;;;;;;;1,0;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;0;47;Austin II;47;FWR;1,0
2688587505;9;7;1;0;47;d0c07im4a6oj8qa7f1zlt3pqs;1;8,1;67,4;2024-05-18T01:04:42.352Z;2024-05-22T08:05:08Z;[{'id': 5036448629, 'qualifierId': 285}, {'id': 5036448695, 'qualifierId': 233, 'value': '15'}, {'id': 5036448627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5048512367, 'qualifierId': 384}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cuxzuvwotldz8kmzgfwac03kk;Tackle;;;;;;;;;;;;;;;;;;15,0;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;47;Sporting KC II;47;DC;1,0
2690819585;919;1;1;0;47;d0c07im4a6oj8qa7f1zlt3pqs;1;11,9;59,1;2024-05-18T01:04:42.917Z;2024-05-22T08:05:35Z;[{'id': 5048512461, 'qualifierId': 141, 'value': '55.0'}, {'id': 5048512457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5048512465, 'qualifierId': 213, 'value': '5.56'}, {'id': 5048512459, 'qualifierId': 140, 'value': '14.9'}, {'id': 5048512463, 'qualifierId': 212, 'value': '4.2'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,56;55,0;14,9;;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;14,9;55,0;;;;;;;;0;0;47;Sporting KC II;47;DC;1,0
2688587509;10;49;1;0;48;d0c07im4a6oj8qa7f1zlt3pqs;1;10,0;64,3;2024-05-18T01:04:43.743Z;2024-05-22T08:00:42Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;48;Sporting KC II;48;MC;1,0
2688587529;11;1;1;0;49;d0c07im4a6oj8qa7f1zlt3pqs;1;17,6;61,4;2024-05-18T01:04:44.776Z;2024-05-22T08:00:41Z;[{'id': 5036448757, 'qualifierId': 213, 'value': '4.73'}, {'id': 5036448753, 'qualifierId': 141, 'value': '37.7'}, {'id': 5036448749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036448751, 'qualifierId': 140, 'value': '17.9'}, {'id': 5036448755, 'qualifierId': 212, 'value': '16.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,73;37,7;17,9;;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;17,9;37,7;;;;;;;;0;0;49;Sporting KC II;49;MC;1,0
