id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndY;value_PassEndX;value_Zone;value_KickOff;value_Angle;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_TouchTypeControl;value_Offensive;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_RegularPlay;value_IntentionalAssist;value_Assist;value_LongBall;value_Chipped;value_LeadingToGoal;value_GoalShotGameClock;value_SmallBoxCentre;value_BigChance;value_LowCentre;value_GoalmouthZ;value_RelatedError1Id;value_RelatedEventId;value_GkYTimeOfGoal;value_GkY;value_LeftFooted;value_GoalmouthY;value_Assisted;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_Head;value_TouchTypePass;value_TakeOnSpace;value_TouchTypeClearance;value_OutOfPlay;value_PlayersCaughtOffside;value_DeletedEventType;value_Indirect;value_FreeKickTaken;value_Defensive1V1;value_TakeOnOvertake;value_Foul;value_Direct;value_AttemptedTackle;value_InSwinger;value_Cross;value_HeadPass;value_Launch;value_FreeKick;value_NotAssisted;value_SwerveRight;value_CloseLeft;value_OutOfBoxCentre;value_LayOff;value_PullBack;value_OutSwinger;value_BoxCentre;value_FirstTouch;value_Blocked;value_BlockedY;value_RightFooted;value_Volley;value_BlockedX;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_HighLeft;value_SwerveLeft;value_LowRight;value_Deflection;value_KeeperTouched;value_HighRight;value_FastBreak;value_IndividualPlay;value_HighCentre;value_Diving;value_ParriedSafe;value_MediumGkIntervention;value_Hands;value_Handball;value_SetPiece;value_SwitchOfPlay;value_LowGkIntervention;value_KeeperThrow;value_YellowCard;value_RecklessOffence;value_HighClaim;value_HighGkIntervention;value_ThroughBall;value_MisHit;value_SixYardBlocked;value_LowLeft;value_SavedOffLine;value_LastLine;value_Shove/Push;value_BoxLeft;value_Weak;value_Collected;value_GkKickFromHands;value_NotVisible;value_Minutes;value_ByWall;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Dissent;value_Standing;value_TempShotOn;value_ShirtPull/Holding;value_TacticalFoul;value_SoloRun;value_InjuredPlayerId;value_Injury;value_AerialFoul;value_CloseRight;value_High;value_TimeWasting;value_Overrun;value_BlockedClearance;value_DangerousPlay;value_OtherReason;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719613411;711;4;2;76;36;8o8m08he36u0j4w08aj2iodn8;0;60,9;73,8;2024-09-14T00:39:40.264Z;2024-09-17T13:51:21Z;[{'id': 5207244209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207244211, 'qualifierId': 152}, {'id': 5207244207, 'qualifierId': 13}, {'id': 5207244653, 'qualifierId': 233, 'value': '726'}, {'id': 5219097107, 'qualifierId': 295}, {'id': 5207244219, 'qualifierId': 285}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;3g760yb6h2jgtosgk0iz5xxw;Foul;;;;;;;;;;;;;;;;;726,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;76;36;New York RB II;4596;MC;1,0
2719613403;727;43;2;76;37;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-09-14T00:39:41.766Z;2024-09-14T00:39:50Z;[{'id': 5207244725, 'qualifierId': 144, 'value': '3'}, {'id': 5207244121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207244123, 'qualifierId': 286, 'value': '0'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;3g760yb6h2jgtosgk0iz5xxw;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;76;37;Chicago Fire II;4597;Sub;1,0
2719613619;728;1;2;76;52;4g68p0t2f5jzhzfr67i2rj1ex;1;42,1;29,2;2024-09-14T00:39:56.583Z;2024-09-14T00:39:59Z;[{'id': 5207245255, 'qualifierId': 5}, {'id': 5207245257, 'qualifierId': 152}, {'id': 5207245265, 'qualifierId': 212, 'value': '22.7'}, {'id': 5207245267, 'qualifierId': 213, 'value': '1.71'}, {'id': 5207245261, 'qualifierId': 140, 'value': '39.1'}, {'id': 5207245259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207245263, 'qualifierId': 141, 'value': '62.2'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;22,7;62,2;39,1;;;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;39,1;62,2;;;;;;;0;0;76;52;Chicago Fire II;4612;DL;1,0
2719613637;729;1;2;76;55;4g68p0t2f5jzhzfr67i2rj1ex;1;37,5;64,7;2024-09-14T00:39:59.718Z;2024-09-14T00:40:02Z;[{'id': 5207245407, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207245415, 'qualifierId': 213, 'value': '0.81'}, {'id': 5207245411, 'qualifierId': 141, 'value': '92.9'}, {'id': 5207245409, 'qualifierId': 140, 'value': '55.0'}, {'id': 5207245413, 'qualifierId': 212, 'value': '26.6'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;26,6;92,9;55,0;;;0,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;55,0;92,9;;;;;;;0;0;76;55;Chicago Fire II;4615;DC;1,0
2719613653;730;1;2;76;57;4g68p0t2f5jzhzfr67i2rj1ex;1;55,4;94,3;2024-09-14T00:40:01.990Z;2024-09-14T00:40:04Z;[{'id': 5207245519, 'qualifierId': 141, 'value': '72.8'}, {'id': 5207245515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207245521, 'qualifierId': 212, 'value': '25.3'}, {'id': 5207245517, 'qualifierId': 140, 'value': '35.7'}, {'id': 5207245523, 'qualifierId': 213, 'value': '3.76'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;25,3;72,8;35,7;;;3,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;35,7;72,8;;;;;;;0;0;76;57;Chicago Fire II;4617;DC;1,0
2719613679;712;43;2;77;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-09-14T00:40:04.758Z;2024-09-17T13:52:55Z;[{'id': 5207245661, 'qualifierId': 233, 'value': '731'}, {'id': 5207245637, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207245639, 'qualifierId': 285, 'value': '0'}, {'id': 5219098235, 'qualifierId': 144, 'value': '45'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;3g760yb6h2jgtosgk0iz5xxw;Deleted event;;;;;;;;;;;;;;;;;731,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;77;0;New York RB II;4620;Sub;1,0
2719613665;731;43;2;77;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-09-14T00:40:04.758Z;2024-09-17T13:52:57Z;[{'id': 5207245571, 'qualifierId': 286, 'value': '0'}, {'id': 5207245569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5219098243, 'qualifierId': 144, 'value': '3'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;3g760yb6h2jgtosgk0iz5xxw;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;77;0;Chicago Fire II;4620;DC;1,0
2719613699;732;1;2;77;2;4g68p0t2f5jzhzfr67i2rj1ex;1;39,7;75,3;2024-09-14T00:40:06.390Z;2024-09-14T00:40:10Z;[{'id': 5207245741, 'qualifierId': 140, 'value': '39.4'}, {'id': 5207245743, 'qualifierId': 141, 'value': '47.1'}, {'id': 5207245745, 'qualifierId': 212, 'value': '19.2'}, {'id': 5207245747, 'qualifierId': 213, 'value': '4.70'}, {'id': 5207245739, 'qualifierId': 56, 'value': 'Back'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;19,2;47,1;39,4;;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;39,4;47,1;;;;;;;0;0;77;2;Chicago Fire II;4622;DC;1,0
2719613723;733;1;2;77;5;4g68p0t2f5jzhzfr67i2rj1ex;1;45,4;43,2;2024-09-14T00:40:09.991Z;2024-09-14T00:40:12Z;[{'id': 5207245879, 'qualifierId': 141, 'value': '11.0'}, {'id': 5207245883, 'qualifierId': 213, 'value': '5.09'}, {'id': 5207245877, 'qualifierId': 140, 'value': '53.7'}, {'id': 5207245875, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207245881, 'qualifierId': 212, 'value': '23.6'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;23,6;11,0;53,7;;;5,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;53,7;11,0;;;;;;;0;0;77;5;Chicago Fire II;4625;DL;1,0
2719613755;734;1;2;77;8;4g68p0t2f5jzhzfr67i2rj1ex;1;54,2;13,1;2024-09-14T00:40:12.391Z;2024-09-14T00:40:16Z;[{'id': 5207246095, 'qualifierId': 141, 'value': '39.4'}, {'id': 5207246097, 'qualifierId': 212, 'value': '18.3'}, {'id': 5207246091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207246093, 'qualifierId': 140, 'value': '58.0'}, {'id': 5207246099, 'qualifierId': 213, 'value': '1.35'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;18,3;39,4;58,0;;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;58,0;39,4;;;;;;;0;0;77;8;Chicago Fire II;4628;DR;1,0
2719613775;735;1;2;77;11;4g68p0t2f5jzhzfr67i2rj1ex;1;61,4;38,0;2024-09-14T00:40:15.959Z;2024-09-14T00:40:18Z;[{'id': 5207246207, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207246209, 'qualifierId': 140, 'value': '71.6'}, {'id': 5207246211, 'qualifierId': 141, 'value': '46.9'}, {'id': 5207246213, 'qualifierId': 212, 'value': '12.3'}, {'id': 5207246215, 'qualifierId': 213, 'value': '0.51'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;12,3;46,9;71,6;;;0,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;71,6;46,9;;;;;;;0;0;77;11;Chicago Fire II;4631;Sub;1,0
2719613785;736;1;2;77;13;4g68p0t2f5jzhzfr67i2rj1ex;0;71,6;46,9;2024-09-14T00:40:17.991Z;2024-09-14T00:40:19Z;[{'id': 5207246251, 'qualifierId': 213, 'value': '5.70'}, {'id': 5207246249, 'qualifierId': 212, 'value': '20.7'}, {'id': 5207246243, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207246245, 'qualifierId': 140, 'value': '88.1'}, {'id': 5207246247, 'qualifierId': 141, 'value': '30.2'}];afqry84j23xgkhqryrontj190;I. Kasule;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;20,7;30,2;88,1;;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;88,1;30,2;;;;;;;0;0;77;13;Chicago Fire II;4633;MR;1,0
2719613783;713;12;2;77;15;8o8m08he36u0j4w08aj2iodn8;1;8,3;66,7;2024-09-14T00:40:19.466Z;2024-09-17T14:30:54Z;[{'id': 5207246241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5219099007, 'qualifierId': 397}, {'id': 5219127109, 'qualifierId': 233, 'value': '737'}, {'id': 5219098735, 'qualifierId': 212, 'value': '1.9'}, {'id': 5219098737, 'qualifierId': 213, 'value': '0.69'}, {'id': 5219098731, 'qualifierId': 140, 'value': '9.7'}, {'id': 5219098733, 'qualifierId': 141, 'value': '68.5'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;3g760yb6h2jgtosgk0iz5xxw;Clearance;;;;;;;;;;1,9;68,5;9,7;;;0,69;;737,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;9,7;68,5;;;;;;;0;0;77;15;New York RB II;4635;Sub;1,0
2719613795;737;74;2;77;15;4g68p0t2f5jzhzfr67i2rj1ex;1;88,1;32,1;2024-09-14T00:40:19.467Z;2024-09-17T14:30:54Z;[{'id': 5219127117, 'qualifierId': 233, 'value': '713'}, {'id': 5219098935, 'qualifierId': 285}, {'id': 5219098933, 'qualifierId': 397}, {'id': 5207246341, 'qualifierId': 56, 'value': 'Center'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;3g760yb6h2jgtosgk0iz5xxw;Blocked Pass;;;;;;;;;;;;;;;;;713,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;77;15;Chicago Fire II;4635;Sub;1,0
2719613799;714;12;2;77;17;8o8m08he36u0j4w08aj2iodn8;1;13,9;68,3;2024-09-14T00:40:21.643Z;2024-09-14T00:40:22Z;[{'id': 5207246359, 'qualifierId': 213, 'value': '2.70'}, {'id': 5207246389, 'qualifierId': 167}, {'id': 5207246351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207246353, 'qualifierId': 140, 'value': '0.0'}, {'id': 5207246355, 'qualifierId': 141, 'value': '79.2'}, {'id': 5207246357, 'qualifierId': 212, 'value': '17.4'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;3g760yb6h2jgtosgk0iz5xxw;Clearance;;;;;;;;;;17,4;79,2;0,0;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;0,0;79,2;;;;;;;0;0;77;17;New York RB II;4637;Sub;1,0
2719613805;715;6;2;77;18;8o8m08he36u0j4w08aj2iodn8;0;3,8;75,0;2024-09-14T00:40:22.259Z;2024-09-17T13:55:19Z;[{'id': 5207246463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207246465, 'qualifierId': 73}, {'id': 5207246529, 'qualifierId': 233, 'value': '738'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;3g760yb6h2jgtosgk0iz5xxw;Corner Awarded;;;;;;;;;;;;;;;;;738,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;77;18;New York RB II;4638;Sub;1,0
2719613809;738;6;2;77;18;4g68p0t2f5jzhzfr67i2rj1ex;1;96,2;25,0;2024-09-14T00:40:22.259Z;2024-09-14T00:41:29Z;[{'id': 5207246453, 'qualifierId': 75}, {'id': 5207246449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207246501, 'qualifierId': 233, 'value': '715'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;3g760yb6h2jgtosgk0iz5xxw;Corner Awarded;;;;;;;;;;;;;;;;;715,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;77;18;Chicago Fire II;4638;Sub;1,0
2719614219;739;1;2;78;2;4g68p0t2f5jzhzfr67i2rj1ex;0;99,5;0,5;2024-09-14T00:41:06.951Z;2024-09-17T13:55:22Z;[{'id': 5207248755, 'qualifierId': 212, 'value': '29.1'}, {'id': 5207248747, 'qualifierId': 223}, {'id': 5207248757, 'qualifierId': 213, 'value': '1.71'}, {'id': 5207248735, 'qualifierId': 2}, {'id': 5219099661, 'qualifierId': 72}, {'id': 5207248751, 'qualifierId': 140, 'value': '95.6'}, {'id': 5207248753, 'qualifierId': 141, 'value': '42.9'}, {'id': 5207248743, 'qualifierId': 155}, {'id': 5207248739, 'qualifierId': 6}, {'id': 5207248749, 'qualifierId': 56, 'value': 'Center'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;29,1;42,9;95,6;;;1,71;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;95,6;42,9;;;;;;;0;0;78;2;Chicago Fire II;4682;DC;1,0
2719614339;717;4;2;78;7;8o8m08he36u0j4w08aj2iodn8;1;5,0;66,9;2024-09-14T00:41:11.974Z;2024-09-14T00:41:38Z;[{'id': 5207249465, 'qualifierId': 152}, {'id': 5207249467, 'qualifierId': 285}, {'id': 5207249637, 'qualifierId': 233, 'value': '740'}, {'id': 5207249459, 'qualifierId': 13}, {'id': 5207249461, 'qualifierId': 294}, {'id': 5207249463, 'qualifierId': 56, 'value': 'Back'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;3g760yb6h2jgtosgk0iz5xxw;Foul;;;;;;;;;;;;;;;;;740,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;78;7;New York RB II;4687;FW;1,0
2719614247;740;4;2;78;7;4g68p0t2f5jzhzfr67i2rj1ex;0;95,0;33,1;2024-09-14T00:41:11.975Z;2024-09-14T00:41:38Z;[{'id': 5207248967, 'qualifierId': 294}, {'id': 5207248983, 'qualifierId': 286}, {'id': 5207248977, 'qualifierId': 152}, {'id': 5207248971, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207248963, 'qualifierId': 13}, {'id': 5207249641, 'qualifierId': 233, 'value': '717'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;3g760yb6h2jgtosgk0iz5xxw;Foul;;;;;;;;;;;;;;;;;717,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;78;7;Chicago Fire II;4687;DC;1,0
2719614629;718;1;2;78;50;8o8m08he36u0j4w08aj2iodn8;1;9,2;67,5;2024-09-14T00:41:54.889Z;2024-09-14T00:41:57Z;[{'id': 5207250963, 'qualifierId': 213, 'value': '4.99'}, {'id': 5207250961, 'qualifierId': 212, 'value': '24.7'}, {'id': 5207250959, 'qualifierId': 141, 'value': '32.5'}, {'id': 5207250949, 'qualifierId': 5}, {'id': 5207250953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207250951, 'qualifierId': 152}, {'id': 5207250957, 'qualifierId': 140, 'value': '15.6'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;24,7;32,5;15,6;;;4,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;15,6;32,5;;;;;;;0;0;78;50;New York RB II;4730;GK;1,0
2719614659;719;1;2;78;53;8o8m08he36u0j4w08aj2iodn8;1;14,9;32,5;2024-09-14T00:41:57.385Z;2024-09-14T00:42:00Z;[{'id': 5207251139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207251147, 'qualifierId': 213, 'value': '1.62'}, {'id': 5207251145, 'qualifierId': 212, 'value': '23.7'}, {'id': 5207251143, 'qualifierId': 141, 'value': '67.3'}, {'id': 5207251141, 'qualifierId': 140, 'value': '13.9'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;23,7;67,3;13,9;;;1,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;13,9;67,3;;;;;;;0;0;78;53;New York RB II;4733;DC;1,0
2719614685;720;1;2;78;56;8o8m08he36u0j4w08aj2iodn8;1;13,9;67,3;2024-09-14T00:42:00.442Z;2024-09-14T00:42:04Z;[{'id': 5207251279, 'qualifierId': 213, 'value': '1.00'}, {'id': 5207251271, 'qualifierId': 140, 'value': '24.6'}, {'id': 5207251275, 'qualifierId': 141, 'value': '93.2'}, {'id': 5207251267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207251277, 'qualifierId': 212, 'value': '20.9'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;20,9;93,2;24,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;24,6;93,2;;;;;;;0;0;78;56;New York RB II;4736;GK;1,0
