id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_Direct;value_AerialFoul;value_Foul;value_FreeKickTaken;value_Chipped;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_BlockedPass;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_Right;value_CornerTaken;value_LeftFooted;value_InSwinger;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_BlockedClearance;value_NotVisible;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_IntendedTackleTarget;value_Overrun;value_Shove/Push;value_TouchTypePass;value_Assist;value_IntentionalAssist;value_BigChance;value_GkY;value_RelatedEventId;value_FirstTouch;value_GkX;value_BoxCentre;value_GoalmouthY;value_High;value_ThrowInSetPiece;value_GoalmouthZ;value_Assisted;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_GkKickFromHands;value_AttemptedTackle;value_LayOff;value_BlockedY;value_BlockedX;value_SixYardBlocked;value_RegularPlay;value_LowLeft;value_Blocked;value_BoxRight;value_DefBlock;value_NotAssisted;value_SmallBoxRight;value_TouchTypeControl;value_LastLine;value_BlockedCross;value_CloseRight;value_FromCorner;value_YellowCard;value_RecklessOffence;value_HighRight;value_SetPiece;value_Hands;value_Diving;value_ParriedSafe;value_SwerveLeft;value_HighLeft;value_OutOfBoxCentre;value_IndividualPlay;value_Minutes;value_EndType;value_HighCentre;value_Standing;value_HighClaim;value_OverArm;value_LowCentre;value_TempBlocked;value_MediumGkIntervention;value_IncorrectOutOfPlayDecision;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CloseHigh;value_Weak;value_MisHit;value_ParriedDanger;value_Defensive1V1;value_TacticalFoul;value_FreeKick;value_SwerveRight;value_ByWall;value_OutOnSideline;value_NotPastGoalLine;value_SmallBoxLeft;value_OverhitCross;value_Unchallenged;value_BoxLeft;value_Caught;value_Reaching;value_InjuredPlayerId;value_Injury;value_GoesToPenalties;value_Penalty;value_Scored;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_Saved;value_Collected;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2690026439;741;1;2;80;54;6gaq85erpkvbyxvivd96wuw44;1;33,8;64,2;2024-05-20T01:41:28.053Z;2024-05-20T01:41:30Z;[{'id': 5044223879, 'qualifierId': 141, 'value': '94.1'}, {'id': 5044223877, 'qualifierId': 140, 'value': '35.7'}, {'id': 5044223883, 'qualifierId': 213, 'value': '1.47'}, {'id': 5044223881, 'qualifierId': 212, 'value': '20.4'}, {'id': 5044223875, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;1,47;35,7;;20,4;94,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;35,7;94,1;;;;;;;;0;80;54;The Town;4854;MC;1,0
2690026469;742;1;2;80;57;6gaq85erpkvbyxvivd96wuw44;1;35,7;94,7;2024-05-20T01:41:30.406Z;2024-05-20T01:41:35Z;[{'id': 5044224027, 'qualifierId': 212, 'value': '20.5'}, {'id': 5044224019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044224029, 'qualifierId': 213, 'value': '5.72'}, {'id': 5044224023, 'qualifierId': 140, 'value': '52.2'}, {'id': 5044224025, 'qualifierId': 141, 'value': '78.5'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,72;52,2;;20,5;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;52,2;78,5;;;;;;;;0;80;57;The Town;4857;DC;1,0
2690026473;743;1;2;81;2;6gaq85erpkvbyxvivd96wuw44;0;54,6;89,7;2024-05-20T01:41:35.414Z;2024-05-20T01:41:36Z;[{'id': 5044224057, 'qualifierId': 213, 'value': '6.22'}, {'id': 5044224049, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044224053, 'qualifierId': 141, 'value': '88.3'}, {'id': 5044224051, 'qualifierId': 140, 'value': '69.9'}, {'id': 5044224047, 'qualifierId': 155}, {'id': 5044224055, 'qualifierId': 212, 'value': '16.1'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;6,22;69,9;;16,1;88,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;69,9;88,3;;;;;;;;0;81;2;The Town;4862;FW;1,0
2690026479;792;49;2;81;4;ew2zirzye0sw1txr2m33nr25y;1;31,9;15,0;2024-05-20T01:41:37.145Z;2024-05-20T01:41:37Z;[];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cycwzfb4xvv35t17zhdodmp78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;81;4;Los Angeles II;4864;DR;1,0
2690026485;793;1;2;81;5;ew2zirzye0sw1txr2m33nr25y;1;38,1;17,0;2024-05-20T01:41:38.426Z;2024-05-20T01:41:40Z;[{'id': 5044224093, 'qualifierId': 213, 'value': '0.98'}, {'id': 5044224085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044224091, 'qualifierId': 212, 'value': '8.0'}, {'id': 5044224087, 'qualifierId': 140, 'value': '42.4'}, {'id': 5044224089, 'qualifierId': 141, 'value': '26.8'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;0,98;42,4;;8,0;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;42,4;26,8;;;;;;;;0;81;5;Los Angeles II;4865;DR;1,0
2690026511;794;1;2;81;6;ew2zirzye0sw1txr2m33nr25y;1;42,4;26,8;2024-05-20T01:41:39.897Z;2024-05-20T01:41:44Z;[{'id': 5044224199, 'qualifierId': 140, 'value': '36.6'}, {'id': 5044224197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044224205, 'qualifierId': 213, 'value': '3.14'}, {'id': 5044224201, 'qualifierId': 141, 'value': '26.8'}, {'id': 5044224203, 'qualifierId': 212, 'value': '6.1'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;3,14;36,6;;6,1;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;36,6;26,8;;;;;;;;0;81;6;Los Angeles II;4866;MC;1,0
2690026491;744;83;2;81;7;6gaq85erpkvbyxvivd96wuw44;0;52,7;48,1;2024-05-20T01:41:40.869Z;2024-05-20T02:13:22Z;[{'id': 5044270403, 'qualifierId': 399, 'value': 'dhrxi7hj8xh15ky7q6u5wqi5m'}];do2o6ka25talswmmillufejqi;D. Rosales;;cycwzfb4xvv35t17zhdodmp78;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;81;7;The Town;4867;DL;1,0
2690026517;795;4;2;81;10;ew2zirzye0sw1txr2m33nr25y;1;41,2;26,2;2024-05-20T01:41:44.024Z;2024-05-20T01:41:46Z;[{'id': 5044224237, 'qualifierId': 286}, {'id': 5044224289, 'qualifierId': 233, 'value': '745'}, {'id': 5044224231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044224229, 'qualifierId': 13}, {'id': 5044224233, 'qualifierId': 152}, {'id': 5044224235, 'qualifierId': 265}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;cycwzfb4xvv35t17zhdodmp78;Foul;;;;;;;;;;;;;;;;;;;1,0;745,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;81;10;Los Angeles II;4870;MC;1,0
2690026513;745;4;2;81;10;6gaq85erpkvbyxvivd96wuw44;0;58,8;73,8;2024-05-20T01:41:44.025Z;2024-05-28T09:51:53Z;[{'id': 5044224343, 'qualifierId': 233, 'value': '795'}, {'id': 5044224251, 'qualifierId': 13}, {'id': 5044224263, 'qualifierId': 265}, {'id': 5044224259, 'qualifierId': 152}, {'id': 5044224267, 'qualifierId': 285}, {'id': 5044224255, 'qualifierId': 56, 'value': 'Center'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;cycwzfb4xvv35t17zhdodmp78;Foul;;;;;;;;;;;;;;;;;;;;795,0;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;81;10;The Town;4870;Sub;1,0
2690026579;796;1;2;81;16;ew2zirzye0sw1txr2m33nr25y;1;39,6;28,3;2024-05-20T01:41:49.240Z;2024-05-20T01:41:53Z;[{'id': 5044224573, 'qualifierId': 141, 'value': '45.9'}, {'id': 5044224569, 'qualifierId': 140, 'value': '34.1'}, {'id': 5044224559, 'qualifierId': 5}, {'id': 5044224581, 'qualifierId': 213, 'value': '2.02'}, {'id': 5044224565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044224577, 'qualifierId': 212, 'value': '13.3'}, {'id': 5044224561, 'qualifierId': 152}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;2,02;34,1;;13,3;45,9;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;34,1;45,9;;;;;;;;0;81;16;Los Angeles II;4876;MC;1,0
2690026601;797;1;2;81;20;ew2zirzye0sw1txr2m33nr25y;1;35,7;48,7;2024-05-20T01:41:53.353Z;2024-05-20T01:41:57Z;[{'id': 5044224701, 'qualifierId': 213, 'value': '0.95'}, {'id': 5044224697, 'qualifierId': 141, 'value': '88.8'}, {'id': 5044224695, 'qualifierId': 140, 'value': '54.3'}, {'id': 5044224693, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044224703, 'qualifierId': 1}, {'id': 5044224699, 'qualifierId': 212, 'value': '33.5'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;0,95;54,3;;33,5;88,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;54,3;88,8;;;;;;;;0;81;20;Los Angeles II;4880;MC;1,0
2690026625;798;1;2;81;23;ew2zirzye0sw1txr2m33nr25y;0;56,6;89,4;2024-05-20T01:41:57Z;2024-05-20T01:42:01Z;[{'id': 5044224805, 'qualifierId': 213, 'value': '6.01'}, {'id': 5044224797, 'qualifierId': 140, 'value': '90.4'}, {'id': 5044224803, 'qualifierId': 212, 'value': '36.9'}, {'id': 5044224801, 'qualifierId': 141, 'value': '74.7'}, {'id': 5044224795, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044224807, 'qualifierId': 1}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;6,01;90,4;;36,9;74,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;90,4;74,7;;;;;;;;0;81;23;Los Angeles II;4883;DC;1,0
2690026627;746;54;2;81;28;6gaq85erpkvbyxvivd96wuw44;1;5,7;27,1;2024-05-20T01:42:01.413Z;2024-05-20T01:42:02Z;[{'id': 5044224821, 'qualifierId': 232}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;cycwzfb4xvv35t17zhdodmp78;Smother;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;81;28;The Town;4888;GK;1,0
2690027987;776;52;2;81;28;6gaq85erpkvbyxvivd96wuw44;1;7,8;28,2;2024-05-20T01:42:01.444Z;2024-05-28T09:53:31Z;[{'id': 5059787153, 'qualifierId': 376}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;cycwzfb4xvv35t17zhdodmp78;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;81;28;The Town;4888;GK;1,0
2690026657;747;1;2;81;30;6gaq85erpkvbyxvivd96wuw44;1;9,3;25,3;2024-05-20T01:42:03.461Z;2024-05-20T01:42:08Z;[{'id': 5044224941, 'qualifierId': 123}, {'id': 5044224951, 'qualifierId': 213, 'value': '5.58'}, {'id': 5044224947, 'qualifierId': 141, 'value': '10.1'}, {'id': 5044224945, 'qualifierId': 140, 'value': '20.9'}, {'id': 5044224943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044224949, 'qualifierId': 212, 'value': '16.0'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,58;20,9;;16,0;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;20,9;10,1;;;;;;;;0;81;30;The Town;4890;GK;1,0
2690026665;748;1;2;81;35;6gaq85erpkvbyxvivd96wuw44;1;30,2;9,0;2024-05-20T01:42:08.341Z;2024-05-28T09:53:41Z;[{'id': 5044224991, 'qualifierId': 212, 'value': '17.0'}, {'id': 5044224993, 'qualifierId': 213, 'value': '1.76'}, {'id': 5044224985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044224989, 'qualifierId': 141, 'value': '33.6'}, {'id': 5044224987, 'qualifierId': 140, 'value': '27.2'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;1,76;27,2;;17,0;33,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;27,2;33,6;;;;;;;;0;81;35;The Town;4895;DR;1,0
2690026677;749;1;2;81;36;6gaq85erpkvbyxvivd96wuw44;1;28,1;31,5;2024-05-20T01:42:09.733Z;2024-05-28T09:53:48Z;[{'id': 5044225053, 'qualifierId': 212, 'value': '6.0'}, {'id': 5044225051, 'qualifierId': 141, 'value': '25.2'}, {'id': 5044225049, 'qualifierId': 140, 'value': '24.1'}, {'id': 5044225047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044225055, 'qualifierId': 213, 'value': '3.94'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;3,94;24,1;;6,0;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;24,1;25,2;;;;;;;;0;81;36;The Town;4896;MC;1,0
2690026697;750;1;2;81;38;6gaq85erpkvbyxvivd96wuw44;1;21,5;25,8;2024-05-20T01:42:11.653Z;2024-05-20T01:42:15Z;[{'id': 5044225165, 'qualifierId': 213, 'value': '5.70'}, {'id': 5044225157, 'qualifierId': 140, 'value': '36.1'}, {'id': 5044225155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044225161, 'qualifierId': 212, 'value': '18.3'}, {'id': 5044225159, 'qualifierId': 141, 'value': '11.0'}];do2o6ka25talswmmillufejqi;D. Rosales;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,7;36,1;;18,3;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;36,1;11,0;;;;;;;;0;81;38;The Town;4898;DL;1,0
2690026701;751;50;2;81;39;6gaq85erpkvbyxvivd96wuw44;1;43,3;28,0;2024-05-20T01:42:13.110Z;2024-05-28T09:54:16Z;[{'id': 5044225239, 'qualifierId': 233, 'value': '799'}, {'id': 5044225179, 'qualifierId': 286}, {'id': 5044225177, 'qualifierId': 56, 'value': 'Back'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;cycwzfb4xvv35t17zhdodmp78;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;799,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;81;39;The Town;4899;Sub;1,0
2690026713;799;7;2;81;39;ew2zirzye0sw1txr2m33nr25y;0;56,7;72,0;2024-05-20T01:42:13.111Z;2024-05-28T09:54:18Z;[{'id': 5059787297, 'qualifierId': 385}, {'id': 5044225221, 'qualifierId': 285}, {'id': 5044225223, 'qualifierId': 233, 'value': '751'}, {'id': 5044225219, 'qualifierId': 56, 'value': 'Center'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;cycwzfb4xvv35t17zhdodmp78;Tackle;;;;;;;;;;;;;;;;;;;;751,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;81;39;Los Angeles II;4899;DC;1,0
2690026707;752;61;2;81;40;6gaq85erpkvbyxvivd96wuw44;1;42,9;28,0;2024-05-20T01:42:13.632Z;2024-05-28T09:54:21Z;[{'id': 5044225197, 'qualifierId': 56, 'value': 'Back'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;cycwzfb4xvv35t17zhdodmp78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;81;40;The Town;4900;Sub;1,0
2690026743;753;1;2;81;45;6gaq85erpkvbyxvivd96wuw44;0;57,1;36,2;2024-05-20T01:42:18.575Z;2024-05-28T09:56:05Z;[{'id': 5059787773, 'qualifierId': 212, 'value': '0.8'}, {'id': 5059787771, 'qualifierId': 141, 'value': '35.4'}, {'id': 5059787769, 'qualifierId': 140, 'value': '57.6'}, {'id': 5059787775, 'qualifierId': 213, 'value': '5.48'}, {'id': 5044225365, 'qualifierId': 56, 'value': 'Center'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,48;57,6;;0,8;35,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;57,6;35,4;;;;;;;;0;81;45;The Town;4905;MC;1,0
2690026737;800;61;2;81;46;ew2zirzye0sw1txr2m33nr25y;1;37,3;62,6;2024-05-20T01:42:19.273Z;2024-05-28T09:56:02Z;[{'id': 5044225333, 'qualifierId': 56, 'value': 'Back'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;cycwzfb4xvv35t17zhdodmp78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;81;46;Los Angeles II;4906;MC;1,0
2690026779;754;4;2;81;52;6gaq85erpkvbyxvivd96wuw44;1;62,7;29,2;2024-05-20T01:42:25.464Z;2024-05-20T02:37:51Z;[{'id': 5044225557, 'qualifierId': 286}, {'id': 5044226727, 'qualifierId': 233, 'value': '802'}, {'id': 5044225551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044225555, 'qualifierId': 265}, {'id': 5044225553, 'qualifierId': 152}, {'id': 5044225549, 'qualifierId': 13}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;cycwzfb4xvv35t17zhdodmp78;Foul;;;;;;;;;;;;;;;;;;;1,0;802,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;81;52;The Town;4912;Sub;1,0
2690026951;802;4;2;81;52;ew2zirzye0sw1txr2m33nr25y;0;37,3;70,8;2024-05-20T01:42:25.465Z;2024-05-28T10:03:22Z;[{'id': 5044226477, 'qualifierId': 285}, {'id': 5044226757, 'qualifierId': 233, 'value': '754'}, {'id': 5044226471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044226469, 'qualifierId': 13}, {'id': 5044226475, 'qualifierId': 265}, {'id': 5044226473, 'qualifierId': 152}];79z5vt08ga8prn33vi2a260kq;C. Walls;;cycwzfb4xvv35t17zhdodmp78;Foul;;;;;;;;;;;;;;;;;;;;754,0;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;81;52;Los Angeles II;4912;DC;1,0
