id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_DeletedEventType;value_PassEndX;value_Zone;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Launch;value_LongBall;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_SwitchOfPlay;value_Cross;value_Head;value_FlickOn;value_PullBack;value_HighClaim;value_KeeperThrow;value_NotVisible;value_Assist;value_OutOfBoxCentre;value_LowRight;value_GoalmouthZ;value_LeftFooted;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_BlockedY;value_Assisted;value_RelatedEventId;value_IndividualPlay;value_Hands;value_Stooping;value_Collected;value_PlayersCaughtOffside;value_Handball;value_Indirect;value_NextEventGoalKick;value_Low;value_GoalKick;value_GkX;value_RightFooted;value_Blocked;value_LowLeft;value_GkY;value_DefBlock;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_Diving;value_Right;value_Scored;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistId;value_NotAssisted;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistType;value_BoxCentre;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_RefereeDelay;value_DrinksBreak;value_OverArm;value_ShirtPull/Holding;value_Standing;value_BallHitsReferee;value_Minutes;value_YellowCard;value_RecklessOffence;value_IncorrectOutOfPlayDecision;value_Left;value_IntentionalAssist;value_CornerTaken;value_InSwinger;value_High;value_SmallBoxCentre;value_FromCorner;value_FirstTouch;value_Shove/Push;value_EndType;value_BlockedClearance;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LowCentre;value_LayOff;value_OutSwinger;value_BlockedCross;value_TacticalFoul;value_PersistentInfringement;value_Unchallenged;value_BoxLeft;value_FastBreak;value_SwerveLeft;value_HighRight;value_SwerveRight;value_FreeKick;value_LeadingToGoal;value_KeeperTouched;value_RelatedError1Id;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724827471;319;5;1;36;20;7pmw399vh2v44cjle4fkklp1w;0;36,2;-1,4;2024-09-22T22:39:57.388Z;2024-09-22T22:58:42Z;[{'id': 5235598393, 'qualifierId': 233, 'value': '303'}, {'id': 5235598257, 'qualifierId': 347}, {'id': 5235598255, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;303,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;36;20;Colorado Rapids II;2180;MC;1,0
2724827509;304;1;1;36;23;iiolvosiuokkrl5iuoxcjo4p;1;64,6;100,0;2024-09-22T22:40:00.597Z;2024-09-22T22:40:03Z;[{'id': 5235598505, 'qualifierId': 213, 'value': '4.23'}, {'id': 5235598507, 'qualifierId': 1}, {'id': 5235598503, 'qualifierId': 212, 'value': '26.0'}, {'id': 5235598497, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235598501, 'qualifierId': 141, 'value': '67.5'}, {'id': 5235598495, 'qualifierId': 107}, {'id': 5235598499, 'qualifierId': 140, 'value': '53.2'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;53,2;;67,5;4,23;;26,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;53,2;67,5;;;;;;;;0;36;23;Houston Dynamo II;2183;DC;1,0
2724827523;305;1;1;36;26;iiolvosiuokkrl5iuoxcjo4p;1;53,1;67,6;2024-09-22T22:40:03.637Z;2024-09-22T22:40:05Z;[{'id': 5235598587, 'qualifierId': 140, 'value': '60.8'}, {'id': 5235598593, 'qualifierId': 212, 'value': '8.7'}, {'id': 5235598585, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235598597, 'qualifierId': 213, 'value': '5.91'}, {'id': 5235598591, 'qualifierId': 141, 'value': '62.9'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;60,8;;62,9;5,91;;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;60,8;62,9;;;;;;;;0;36;26;Houston Dynamo II;2186;MC;1,0
2724827533;306;1;1;36;28;iiolvosiuokkrl5iuoxcjo4p;0;60,9;61,3;2024-09-22T22:40:05.573Z;2024-09-22T22:40:08Z;[{'id': 5235598737, 'qualifierId': 236}, {'id': 5235598639, 'qualifierId': 213, 'value': '5.06'}, {'id': 5235598637, 'qualifierId': 212, 'value': '5.6'}, {'id': 5235598633, 'qualifierId': 140, 'value': '62.7'}, {'id': 5235598741, 'qualifierId': 233, 'value': '320'}, {'id': 5235598635, 'qualifierId': 141, 'value': '53.6'}, {'id': 5235598747, 'qualifierId': 286}, {'id': 5235598631, 'qualifierId': 56, 'value': 'Center'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;62,7;;53,6;5,06;;5,6;;;1,0;320,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;62,7;53,6;;;;;;;;0;36;28;Houston Dynamo II;2188;DR;1,0
2724827545;320;74;1;36;28;7pmw399vh2v44cjle4fkklp1w;1;32,8;36,4;2024-09-22T22:40:05.574Z;2024-09-22T22:59:39Z;[{'id': 5235598767, 'qualifierId': 233, 'value': '306'}, {'id': 5235598695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235598697, 'qualifierId': 285}];1es4nynrpc8sz3enj46i9zeok;Josué;;;appu6wz6erst0nzrm9znazo4;Blocked Pass;;;;;;;;;;;;;;;;;;;;306,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;36;28;Colorado Rapids II;2188;MC;1,0
2724827549;307;8;1;36;30;iiolvosiuokkrl5iuoxcjo4p;1;59,4;55,2;2024-09-22T22:40:07.732Z;2024-09-22T22:40:07Z;[{'id': 5235598723, 'qualifierId': 56, 'value': 'Center'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;36;30;Houston Dynamo II;2190;MC;1,0
2724827559;321;49;1;36;31;7pmw399vh2v44cjle4fkklp1w;1;32,6;35,8;2024-09-22T22:40:08.342Z;2024-09-22T22:40:08Z;[];1es4nynrpc8sz3enj46i9zeok;Josué;;;appu6wz6erst0nzrm9znazo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;36;31;Colorado Rapids II;2191;MC;1,0
2724827565;322;1;1;36;31;7pmw399vh2v44cjle4fkklp1w;0;32,6;35,8;2024-09-22T22:40:08.406Z;2024-09-22T22:40:08Z;[{'id': 5235598811, 'qualifierId': 212, 'value': '7.3'}, {'id': 5235598809, 'qualifierId': 141, 'value': '38.5'}, {'id': 5235598813, 'qualifierId': 213, 'value': '0.26'}, {'id': 5235598803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235598807, 'qualifierId': 140, 'value': '39.3'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;39,3;;38,5;0,26;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;39,3;38,5;;;;;;;;0;36;31;Colorado Rapids II;2191;MC;1,0
2724827561;308;49;1;36;31;iiolvosiuokkrl5iuoxcjo4p;1;60,8;60,5;2024-09-22T22:40:08.437Z;2024-09-22T22:40:08Z;[];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;36;31;Houston Dynamo II;2191;MC;1,0
2724827577;309;1;1;36;31;iiolvosiuokkrl5iuoxcjo4p;0;60,6;57,6;2024-09-22T22:40:08.629Z;2024-09-22T22:40:10Z;[{'id': 5235598877, 'qualifierId': 212, 'value': '15.9'}, {'id': 5235598873, 'qualifierId': 140, 'value': '71.3'}, {'id': 5235598875, 'qualifierId': 141, 'value': '41.0'}, {'id': 5235598871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235598879, 'qualifierId': 213, 'value': '5.50'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;71,3;;41,0;5,5;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;71,3;41,0;;;;;;;;0;36;31;Houston Dynamo II;2191;MC;1,0
2724827627;323;1;1;36;35;7pmw399vh2v44cjle4fkklp1w;1;27,1;60,0;2024-09-22T22:40:11.846Z;2024-09-22T22:40:14Z;[{'id': 5235599189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235599193, 'qualifierId': 141, 'value': '53.9'}, {'id': 5235599197, 'qualifierId': 213, 'value': '5.42'}, {'id': 5235599195, 'qualifierId': 212, 'value': '5.5'}, {'id': 5235599191, 'qualifierId': 140, 'value': '30.5'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;30,5;;53,9;5,42;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;30,5;53,9;;;;;;;;0;36;35;Colorado Rapids II;2195;DC;1,0
2724827631;324;3;1;36;35;7pmw399vh2v44cjle4fkklp1w;0;31,4;53,3;2024-09-22T22:40:12.771Z;2024-09-22T22:59:39Z;[{'id': 5235599215, 'qualifierId': 285}, {'id': 5235599211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235599341, 'qualifierId': 233, 'value': '310'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;appu6wz6erst0nzrm9znazo4;Take On;;;;;;;;;;;;;;;;;;;;310,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;36;35;Colorado Rapids II;2195;MC;1,0
2724827641;310;7;1;36;35;iiolvosiuokkrl5iuoxcjo4p;1;68,6;46,7;2024-09-22T22:40:12.772Z;2024-09-22T22:59:39Z;[{'id': 5235599303, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235599305, 'qualifierId': 286}, {'id': 5235599329, 'qualifierId': 233, 'value': '324'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;appu6wz6erst0nzrm9znazo4;Tackle;;;;;;;;;;;;;;;;;;;;324,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;36;35;Houston Dynamo II;2195;MC;1,0
2724828467;318;61;1;36;37;iiolvosiuokkrl5iuoxcjo4p;1;62,4;60,6;2024-09-22T22:40:13.828Z;2024-09-22T22:41:39Z;[{'id': 5235603777, 'qualifierId': 56, 'value': 'Center'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;appu6wz6erst0nzrm9znazo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;36;37;Houston Dynamo II;2197;DR;1,0
2724827645;311;1;1;36;39;iiolvosiuokkrl5iuoxcjo4p;0;67,2;51,5;2024-09-22T22:40:16.086Z;2024-09-22T22:58:37Z;[{'id': 5235602567, 'qualifierId': 213, 'value': '0.90'}, {'id': 5235599315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235602563, 'qualifierId': 141, 'value': '58.5'}, {'id': 5235602565, 'qualifierId': 212, 'value': '6.1'}, {'id': 5235602561, 'qualifierId': 140, 'value': '70.8'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;70,8;;58,5;0,9;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;70,8;58,5;;;;;;;;0;36;39;Houston Dynamo II;2199;MC;1,0
2724827647;325;49;1;36;39;7pmw399vh2v44cjle4fkklp1w;1;43,4;39,1;2024-09-22T22:40:16.583Z;2024-09-22T22:40:16Z;[];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;appu6wz6erst0nzrm9znazo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;36;39;Colorado Rapids II;2199;DMR;1,0
2724827691;326;1;1;36;42;7pmw399vh2v44cjle4fkklp1w;1;42,1;28,0;2024-09-22T22:40:18.999Z;2024-09-22T22:40:21Z;[{'id': 5235599597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235599603, 'qualifierId': 212, 'value': '13.6'}, {'id': 5235599605, 'qualifierId': 213, 'value': '3.30'}, {'id': 5235599599, 'qualifierId': 140, 'value': '29.3'}, {'id': 5235599601, 'qualifierId': 141, 'value': '24.9'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;29,3;;24,9;3,3;;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;29,3;24,9;;;;;;;;0;36;42;Colorado Rapids II;2202;DMR;1,0
2724827781;327;1;1;36;44;7pmw399vh2v44cjle4fkklp1w;1;30,3;21,0;2024-09-22T22:40:21.367Z;2024-09-22T22:40:31Z;[{'id': 5235600051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235600059, 'qualifierId': 212, 'value': '28.1'}, {'id': 5235600063, 'qualifierId': 213, 'value': '2.82'}, {'id': 5235600055, 'qualifierId': 141, 'value': '33.9'}, {'id': 5235600053, 'qualifierId': 140, 'value': '4.9'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;4,9;;33,9;2,82;;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;4,9;33,9;;;;;;;;0;36;44;Colorado Rapids II;2204;DC;1,0
2724827795;328;1;1;36;54;7pmw399vh2v44cjle4fkklp1w;1;10,6;41,2;2024-09-22T22:40:30.903Z;2024-09-22T22:40:32Z;[{'id': 5235600137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235600141, 'qualifierId': 141, 'value': '18.2'}, {'id': 5235600145, 'qualifierId': 213, 'value': '5.34'}, {'id': 5235600143, 'qualifierId': 212, 'value': '19.4'}, {'id': 5235600139, 'qualifierId': 140, 'value': '21.5'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;21,5;;18,2;5,34;;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;21,5;18,2;;;;;;;;0;36;54;Colorado Rapids II;2214;GK;1,0
2724827829;329;1;1;36;55;7pmw399vh2v44cjle4fkklp1w;1;21,5;18,2;2024-09-22T22:40:31.991Z;2024-09-22T22:40:35Z;[{'id': 5235600349, 'qualifierId': 212, 'value': '13.5'}, {'id': 5235600345, 'qualifierId': 140, 'value': '30.9'}, {'id': 5235600343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235600347, 'qualifierId': 141, 'value': '4.6'}, {'id': 5235600351, 'qualifierId': 213, 'value': '5.53'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;30,9;;4,6;5,53;;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;30,9;4,6;;;;;;;;0;36;55;Colorado Rapids II;2215;DC;1,0
2724827889;330;1;1;36;58;7pmw399vh2v44cjle4fkklp1w;0;31,5;5,4;2024-09-22T22:40:35.063Z;2024-09-22T22:40:44Z;[{'id': 5235600669, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235600679, 'qualifierId': 1}, {'id': 5235600677, 'qualifierId': 213, 'value': '6.19'}, {'id': 5235600673, 'qualifierId': 141, 'value': '0.0'}, {'id': 5235600675, 'qualifierId': 212, 'value': '46.1'}, {'id': 5235600667, 'qualifierId': 157}, {'id': 5235600671, 'qualifierId': 140, 'value': '75.2'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;75,2;;0,0;6,19;;46,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;75,2;0,0;;;;;;;;0;36;58;Colorado Rapids II;2218;DC;1,0
2724827919;312;5;1;37;2;iiolvosiuokkrl5iuoxcjo4p;1;22,2;101,8;2024-09-22T22:40:39.013Z;2024-09-22T22:58:43Z;[{'id': 5235600825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235600827, 'qualifierId': 347}, {'id': 5235601947, 'qualifierId': 233, 'value': '331'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;331,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;37;2;Houston Dynamo II;2222;MC;1,0
2724827943;331;5;1;37;2;7pmw399vh2v44cjle4fkklp1w;0;77,8;-1,8;2024-09-22T22:40:39.013Z;2024-09-22T22:58:43Z;[{'id': 5235600945, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235600947, 'qualifierId': 347}, {'id': 5235601979, 'qualifierId': 233, 'value': '312'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;312,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;37;2;Colorado Rapids II;2222;DC;1,0
2724827939;313;1;1;37;5;iiolvosiuokkrl5iuoxcjo4p;1;21,5;100,0;2024-09-22T22:40:42.292Z;2024-09-22T22:40:44Z;[{'id': 5235600923, 'qualifierId': 212, 'value': '18.8'}, {'id': 5235600925, 'qualifierId': 213, 'value': '5.70'}, {'id': 5235600917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235600921, 'qualifierId': 141, 'value': '85.9'}, {'id': 5235600915, 'qualifierId': 107}, {'id': 5235600919, 'qualifierId': 140, 'value': '36.4'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;36,4;;85,9;5,7;;18,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;36,4;85,9;;;;;;;;0;37;5;Houston Dynamo II;2225;DC;1,0
2724827971;314;1;1;37;7;iiolvosiuokkrl5iuoxcjo4p;1;36,2;84,4;2024-09-22T22:40:44.020Z;2024-09-22T22:40:45Z;[{'id': 5235601075, 'qualifierId': 213, 'value': '4.23'}, {'id': 5235601073, 'qualifierId': 212, 'value': '13.1'}, {'id': 5235601071, 'qualifierId': 141, 'value': '67.3'}, {'id': 5235601067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235601069, 'qualifierId': 140, 'value': '30.4'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;30,4;;67,3;4,23;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;30,4;67,3;;;;;;;;0;37;7;Houston Dynamo II;2227;MC;1,0
2724827987;315;1;1;37;8;iiolvosiuokkrl5iuoxcjo4p;1;30,4;68,7;2024-09-22T22:40:45.636Z;2024-09-22T22:40:47Z;[{'id': 5235601169, 'qualifierId': 213, 'value': '4.13'}, {'id': 5235601161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235601165, 'qualifierId': 141, 'value': '52.6'}, {'id': 5235601163, 'qualifierId': 140, 'value': '23.6'}, {'id': 5235601167, 'qualifierId': 212, 'value': '13.1'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;23,6;;52,6;4,13;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;23,6;52,6;;;;;;;;0;37;8;Houston Dynamo II;2228;MC;1,0
2724828025;316;1;1;37;10;iiolvosiuokkrl5iuoxcjo4p;1;23,6;52,6;2024-09-22T22:40:47.173Z;2024-09-22T22:40:51Z;[{'id': 5235601395, 'qualifierId': 141, 'value': '22.3'}, {'id': 5235601397, 'qualifierId': 212, 'value': '30.2'}, {'id': 5235601393, 'qualifierId': 140, 'value': '44.6'}, {'id': 5235601391, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235601399, 'qualifierId': 213, 'value': '5.53'}];at9jab3qv8j4azup6qd5ggui2;D. Chacón;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;44,6;;22,3;5,53;;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,6;22,3;;;;;;;;0;37;10;Houston Dynamo II;2230;DL;1,0
