id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_Length;value_LongBall;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Foul;value_Offensive;value_AttemptedTackle;value_Direct;value_Defensive;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_High;value_HeadPass;value_FlickOn;value_TakeOnSpace;value_TouchTypeControl;value_RightFooted;value_OutSwinger;value_Cross;value_OutOfPlay;value_LeftFooted;value_TouchTypeClearance;value_Handball;value_Indirect;value_ShirtPull/Holding;value_DeletedEventType;value_LeadingToAttempt;value_RelatedError1Id;value_GoalmouthY;value_BlockedX;value_1On1;value_NotAssisted;value_GoalmouthZ;value_BlockedY;value_LowCentre;value_FirstTouch;value_BoxLeft;value_BigChance;value_RegularPlay;value_ParriedDanger;value_Feet;value_LowGkIntervention;value_Stooping;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_TakeOnOvertake;value_Overrun;value_Assist;value_RelatedEventId;value_Assisted;value_IndividualPlay;value_BoxRight;value_ParriedSafe;value_Diving;value_Hands;value_KeeperThrow;value_Low;value_Launch;value_Head;value_Shove/Push;value_BlockedCross;value_IntentionalAssist;value_GkX;value_GkY;value_LowRight;value_Blocked;value_BoxCentre;value_DefBlock;value_CloseLeftAndHigh;value_SetPiece;value_TouchTypePass;value_Left;value_CornerTaken;value_InSwinger;value_SwitchOfPlay;value_RecklessOffence;value_YellowCard;value_Right;value_NotVisible;value_PlayersCaughtOffside;value_PullBack;value_FromCorner;value_DrinksBreak;value_RefereeDelay;value_OutOfBoxCentre;value_Sliding;value_Volley;value_HighRight;value_SixYardBlocked;value_InjuredPlayerId;value_Injury;value_Minutes;value_TacticalFoul;value_SwerveLeft;value_FreeKick;value_HighGkIntervention;value_EndType;value_CloseLeft;value_SecondYellow;value_OverhitCross;value_Defensive1V1;value_Argument;value_HighClaim;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Fingertip;value_ThroughBall;value_OutOnSideline;value_NotPastGoalLine;value_GkYTimeOfGoal;value_GoalShotGameClock;value_HighLeft;value_GoalShotTimestamp;value_SmallBoxCentre;value_GkXTimeOfGoal;value_SmallBoxRight;value_MediumGkIntervention;value_Standing;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663955527;748;1;2;81;21;d0c07im4a6oj8qa7f1zlt3pqs;1;57,8;61,8;2024-03-29T01:45:07.563Z;2024-03-29T02:14:23Z;[{'id': 4903019205, 'qualifierId': 141, 'value': '96.3'}, {'id': 4903019201, 'qualifierId': 56, 'value': 'Left'}, {'id': 4903019209, 'qualifierId': 213, 'value': '1.04'}, {'id': 4903019203, 'qualifierId': 140, 'value': '70.9'}, {'id': 4903019207, 'qualifierId': 212, 'value': '27.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;96,3;;70,9;1,04;;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;70,9;96,3;;;;;;;0;0;81;21;Houston Dynamo II;4881;DC;1,0
2663955545;749;1;2;81;24;d0c07im4a6oj8qa7f1zlt3pqs;1;70,9;96,3;2024-03-29T01:45:10.676Z;2024-03-29T02:14:23Z;[{'id': 4903019303, 'qualifierId': 141, 'value': '95.4'}, {'id': 4903019305, 'qualifierId': 212, 'value': '16.2'}, {'id': 4903019301, 'qualifierId': 140, 'value': '55.5'}, {'id': 4903019307, 'qualifierId': 213, 'value': '3.18'}, {'id': 4903019299, 'qualifierId': 56, 'value': 'Left'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;95,4;;55,5;3,18;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;55,5;95,4;;;;;;;0;0;81;24;Houston Dynamo II;4884;AML;1,0
2663955579;750;1;2;81;27;d0c07im4a6oj8qa7f1zlt3pqs;1;46,0;94,4;2024-03-29T01:45:13.979Z;2024-03-29T02:14:22Z;[{'id': 4903019513, 'qualifierId': 213, 'value': '3.90'}, {'id': 4903019509, 'qualifierId': 141, 'value': '62.6'}, {'id': 4903019507, 'qualifierId': 140, 'value': '24.1'}, {'id': 4903019511, 'qualifierId': 212, 'value': '31.6'}, {'id': 4903019505, 'qualifierId': 56, 'value': 'Back'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;62,6;;24,1;3,9;;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;24,1;62,6;;;;;;;0;0;81;27;Houston Dynamo II;4887;DC;1,0
2663955587;751;4;2;81;35;d0c07im4a6oj8qa7f1zlt3pqs;1;25,5;55,7;2024-03-29T01:45:22.015Z;2024-03-29T02:14:22Z;[{'id': 4903019575, 'qualifierId': 13}, {'id': 4903019583, 'qualifierId': 265}, {'id': 4903019579, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903019585, 'qualifierId': 285}, {'id': 4903019581, 'qualifierId': 152}, {'id': 4903019577, 'qualifierId': 294}, {'id': 4903019599, 'qualifierId': 233, 'value': '581'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;581,0;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;81;35;Houston Dynamo II;4895;DC;1,0
2663955583;581;4;2;81;35;7pmw399vh2v44cjle4fkklp1w;0;74,5;44,3;2024-03-29T01:45:22.016Z;2024-03-29T02:08:54Z;[{'id': 4903019567, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903019569, 'qualifierId': 152}, {'id': 4903019573, 'qualifierId': 286}, {'id': 4903019563, 'qualifierId': 13}, {'id': 4903019571, 'qualifierId': 265}, {'id': 4903019565, 'qualifierId': 294}, {'id': 4903019605, 'qualifierId': 233, 'value': '751'}];9ph8wasuz3ndre586gople49g;S. Annor Gyamfi;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;751,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;81;35;Austin II;4895;Sub;1,0
2663955621;752;1;2;81;51;d0c07im4a6oj8qa7f1zlt3pqs;1;27,1;47,2;2024-03-29T01:45:37.499Z;2024-03-29T02:14:22Z;[{'id': 4903019783, 'qualifierId': 5}, {'id': 4903019789, 'qualifierId': 140, 'value': '29.4'}, {'id': 4903019785, 'qualifierId': 152}, {'id': 4903019791, 'qualifierId': 141, 'value': '80.3'}, {'id': 4903019795, 'qualifierId': 213, 'value': '1.46'}, {'id': 4903019793, 'qualifierId': 212, 'value': '22.6'}, {'id': 4903019787, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;80,3;;29,4;1,46;;22,6;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;29,4;80,3;;;;;;;0;0;81;51;Houston Dynamo II;4911;MC;1,0
2663955623;753;1;2;81;53;d0c07im4a6oj8qa7f1zlt3pqs;1;29,5;78,7;2024-03-29T01:45:39.867Z;2024-03-29T02:14:22Z;[{'id': 4903019799, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903019805, 'qualifierId': 212, 'value': '12.9'}, {'id': 4903019801, 'qualifierId': 140, 'value': '20.9'}, {'id': 4903019807, 'qualifierId': 213, 'value': '3.94'}, {'id': 4903019803, 'qualifierId': 141, 'value': '65.2'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;65,2;;20,9;3,94;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;20,9;65,2;;;;;;;0;0;81;53;Houston Dynamo II;4913;DC;1,0
2663955631;754;1;2;81;56;d0c07im4a6oj8qa7f1zlt3pqs;1;21,7;63,9;2024-03-29T01:45:42.500Z;2024-03-29T02:14:21Z;[{'id': 4903019855, 'qualifierId': 212, 'value': '16.3'}, {'id': 4903019851, 'qualifierId': 140, 'value': '23.3'}, {'id': 4903019849, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903019857, 'qualifierId': 213, 'value': '4.82'}, {'id': 4903019853, 'qualifierId': 141, 'value': '40.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;40,0;;23,3;4,82;;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,3;40,0;;;;;;;0;0;81;56;Houston Dynamo II;4916;DC;1,0
2663955641;755;1;2;82;4;d0c07im4a6oj8qa7f1zlt3pqs;1;28,7;44,5;2024-03-29T01:45:50.523Z;2024-03-29T02:14:21Z;[{'id': 4903019907, 'qualifierId': 140, 'value': '27.7'}, {'id': 4903019911, 'qualifierId': 212, 'value': '20.0'}, {'id': 4903019905, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903019909, 'qualifierId': 141, 'value': '73.9'}, {'id': 4903019913, 'qualifierId': 213, 'value': '1.62'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;73,9;;27,7;1,62;;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,7;73,9;;;;;;;0;0;82;4;Houston Dynamo II;4924;DL;1,0
2663955647;756;1;2;82;9;d0c07im4a6oj8qa7f1zlt3pqs;1;37,1;73,3;2024-03-29T01:45:55.843Z;2024-03-29T02:14:21Z;[{'id': 4903019947, 'qualifierId': 212, 'value': '32.0'}, {'id': 4903019949, 'qualifierId': 213, 'value': '5.37'}, {'id': 4903019943, 'qualifierId': 140, 'value': '55.7'}, {'id': 4903019945, 'qualifierId': 141, 'value': '36.1'}, {'id': 4903019941, 'qualifierId': 56, 'value': 'Center'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;36,1;;55,7;5,37;;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;55,7;36,1;;;;;;;0;0;82;9;Houston Dynamo II;4929;DC;1,0
2663955651;757;1;2;82;12;d0c07im4a6oj8qa7f1zlt3pqs;0;57,7;36,7;2024-03-29T01:45:58.987Z;2024-03-29T02:14:21Z;[{'id': 4903019965, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903019971, 'qualifierId': 212, 'value': '11.3'}, {'id': 4903019967, 'qualifierId': 140, 'value': '65.5'}, {'id': 4903019969, 'qualifierId': 141, 'value': '25.2'}, {'id': 4903019973, 'qualifierId': 213, 'value': '5.52'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;25,2;;65,5;5,52;;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,5;25,2;;;;;;;0;0;82;12;Houston Dynamo II;4932;MC;1,0
2663955655;582;49;2;82;14;7pmw399vh2v44cjle4fkklp1w;1;28,9;81,4;2024-03-29T01:46:00.989Z;2024-03-29T02:08:53Z;[];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;bwxlegil2n9pzyxqj1jf3jfv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;82;14;Austin II;4934;FWL;1,0
2663955663;583;4;2;82;17;7pmw399vh2v44cjle4fkklp1w;1;34,8;74,8;2024-03-29T01:46:04.036Z;2024-03-29T02:08:53Z;[{'id': 4903020053, 'qualifierId': 295}, {'id': 4903020059, 'qualifierId': 265}, {'id': 4903020057, 'qualifierId': 152}, {'id': 4903020103, 'qualifierId': 286}, {'id': 4903020051, 'qualifierId': 13}, {'id': 4903020055, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903020099, 'qualifierId': 233, 'value': '758'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;758,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;82;17;Austin II;4937;FWL;1,0
2663955665;758;4;2;82;17;d0c07im4a6oj8qa7f1zlt3pqs;0;65,2;25,2;2024-03-29T01:46:04.037Z;2024-03-29T02:14:20Z;[{'id': 4903020105, 'qualifierId': 233, 'value': '583'}, {'id': 4903020067, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903020069, 'qualifierId': 152}, {'id': 4903020073, 'qualifierId': 285}, {'id': 4903020063, 'qualifierId': 13}, {'id': 4903020071, 'qualifierId': 265}, {'id': 4903020065, 'qualifierId': 295}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;583,0;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;82;17;Houston Dynamo II;4937;AMR;1,0
2663955691;584;1;2;82;29;7pmw399vh2v44cjle4fkklp1w;1;35,0;70,6;2024-03-29T01:46:16.017Z;2024-03-29T02:08:53Z;[{'id': 4903020229, 'qualifierId': 5}, {'id': 4903020237, 'qualifierId': 141, 'value': '38.6'}, {'id': 4903020233, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903020239, 'qualifierId': 212, 'value': '23.4'}, {'id': 4903020241, 'qualifierId': 213, 'value': '4.33'}, {'id': 4903020231, 'qualifierId': 152}, {'id': 4903020235, 'qualifierId': 140, 'value': '26.7'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;38,6;;26,7;4,33;;23,4;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;26,7;38,6;;;;;;;0;0;82;29;Austin II;4949;MC;1,0
2663955703;585;1;2;82;34;7pmw399vh2v44cjle4fkklp1w;1;26,5;37,4;2024-03-29T01:46:20.532Z;2024-03-29T02:08:53Z;[{'id': 4903020297, 'qualifierId': 212, 'value': '15.7'}, {'id': 4903020291, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903020295, 'qualifierId': 141, 'value': '60.0'}, {'id': 4903020293, 'qualifierId': 140, 'value': '29.7'}, {'id': 4903020299, 'qualifierId': 213, 'value': '1.36'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;60,0;;29,7;1,36;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;29,7;60,0;;;;;;;0;0;82;34;Austin II;4954;DC;1,0
2663955717;586;1;2;82;36;7pmw399vh2v44cjle4fkklp1w;1;29,8;60,0;2024-03-29T01:46:23.062Z;2024-03-29T02:08:52Z;[{'id': 4903020337, 'qualifierId': 212, 'value': '11.4'}, {'id': 4903020335, 'qualifierId': 141, 'value': '45.1'}, {'id': 4903020331, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903020339, 'qualifierId': 213, 'value': '4.24'}, {'id': 4903020333, 'qualifierId': 140, 'value': '24.9'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;45,1;;24,9;4,24;;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;24,9;45,1;;;;;;;0;0;82;36;Austin II;4956;DC;1,0
2663955727;587;1;2;82;39;7pmw399vh2v44cjle4fkklp1w;1;25,2;41,5;2024-03-29T01:46:25.561Z;2024-04-05T12:55:38Z;[{'id': 4903020431, 'qualifierId': 140, 'value': '40.1'}, {'id': 4903020435, 'qualifierId': 212, 'value': '20.7'}, {'id': 4903020427, 'qualifierId': 155}, {'id': 4903020433, 'qualifierId': 141, 'value': '61.5'}, {'id': 4903020437, 'qualifierId': 213, 'value': '0.72'}, {'id': 4903020429, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;61,5;;40,1;0,72;;20,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;40,1;61,5;;;;;;;0;0;82;39;Austin II;4959;DC;1,0
2663955729;588;44;2;82;41;7pmw399vh2v44cjle4fkklp1w;1;44,2;63,0;2024-03-29T01:46:28.170Z;2024-04-05T12:55:37Z;[{'id': 4903020449, 'qualifierId': 233, 'value': '759'}, {'id': 4903020443, 'qualifierId': 285}, {'id': 4903020441, 'qualifierId': 56, 'value': 'Back'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;bwxlegil2n9pzyxqj1jf3jfv8;Aerial;;;;;;;;;;;;;;;;;;;759,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;82;41;Austin II;4961;MC;1,0
2663955723;759;44;2;82;41;d0c07im4a6oj8qa7f1zlt3pqs;0;55,8;37,0;2024-03-29T01:46:28.171Z;2024-04-05T12:55:37Z;[{'id': 4903020409, 'qualifierId': 286}, {'id': 4903020407, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903020459, 'qualifierId': 233, 'value': '588'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;bwxlegil2n9pzyxqj1jf3jfv8;Aerial;;;;;;;;;;;;;;;;;;;588,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;82;41;Houston Dynamo II;4961;MC;1,0
2663955731;589;1;2;82;42;7pmw399vh2v44cjle4fkklp1w;0;39,7;61,4;2024-03-29T01:46:28.842Z;2024-04-05T12:55:39Z;[{'id': 4903020467, 'qualifierId': 140, 'value': '59.5'}, {'id': 4903020471, 'qualifierId': 212, 'value': '20.8'}, {'id': 4903020461, 'qualifierId': 3}, {'id': 4903020465, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903020473, 'qualifierId': 213, 'value': '0.05'}, {'id': 4903020463, 'qualifierId': 168}, {'id': 4903020469, 'qualifierId': 141, 'value': '62.9'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;62,9;;59,5;0,05;;20,8;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,5;62,9;;;;;;;0;0;82;42;Austin II;4962;MC;1,0
2667644283;874;49;2;82;43;d0c07im4a6oj8qa7f1zlt3pqs;1;42,4;33,4;2024-03-29T01:46:30.226Z;2024-04-05T12:55:32Z;[];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;bwxlegil2n9pzyxqj1jf3jfv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;82;43;Houston Dynamo II;4963;DL;1,0
2663955733;760;1;2;82;44;d0c07im4a6oj8qa7f1zlt3pqs;1;43,7;34,6;2024-03-29T01:46:30.515Z;2024-03-29T02:14:20Z;[{'id': 4903020483, 'qualifierId': 141, 'value': '40.4'}, {'id': 4903020487, 'qualifierId': 213, 'value': '0.63'}, {'id': 4903020485, 'qualifierId': 212, 'value': '6.7'}, {'id': 4903020479, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903020481, 'qualifierId': 140, 'value': '48.8'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;40,4;;48,8;0,63;;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;48,8;40,4;;;;;;;0;0;82;44;Houston Dynamo II;4964;DL;1,0
2663955735;761;43;2;82;45;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-03-29T01:46:31.827Z;2024-04-05T12:55:29Z;[{'id': 4923003761, 'qualifierId': 144, 'value': '49'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;bwxlegil2n9pzyxqj1jf3jfv8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;82;45;Houston Dynamo II;4965;Sub;1,0
