id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_Resume;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_Length;value_Angle;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_Left;value_Right;value_OutSwinger;value_Chipped;value_CornerTaken;value_Cross;value_RightFooted;value_Head;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypePass;value_Overrun;value_TakeOnOvertake;value_HeadPass;value_Launch;value_LongBall;value_TouchTypeControl;value_DeletedEventType;value_NotVisible;value_Assist;value_GoalmouthY;value_GkY;value_RelatedEventId;value_IndividualPlay;value_LowRight;value_GoalmouthZ;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_GkX;value_Assisted;value_Blocked;value_RegularPlay;value_DefBlock;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_LeftFooted;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_ThroughBall;value_TouchTypeClearance;value_OutOfPlay;value_Straight;value_FloatedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowCentre;value_PullBack;value_FromCorner;value_IntentionalAssist;value_FirstTouch;value_BoxCentre;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tap;value_High;value_ShirtPull/Holding;value_IntendedTackleTarget;value_CaptainChange;value_InSwinger;value_Handball;value_MediumGkIntervention;value_KeeperThrow;value_DrivenCross;value_LowLeft;value_LowGkIntervention;value_Hands;value_Diving;value_Collected;value_GkKickFromHands;value_FreeKick;value_NotAssisted;value_ByWall;value_SetPiece;value_HighGkIntervention;value_Minutes;value_EndType;value_PersistentInfringement;value_FlickOn;value_BlockedClearance;value_BoxRight;value_TacticalFoul;value_Stooping;value_BoxLeft;value_PlayersCaughtOffside;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Indirect;value_BigChance;value_Weak;value_OverArm;value_BoxDeepLeft;value_Injury;value_InjuredPlayerId;value_TimeWasting;value_FastBreak;value_ParriedDanger;value_FantasyAssistType;value_HighRight;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724888275;751;1;2;73;11;4gymgvqmve0m2vh89v84tt3x0;1;22,8;34,8;2024-09-23T00:35:34.103Z;2024-09-23T00:35:38Z;[{'id': 5235941159, 'qualifierId': 140, 'value': '29.8'}, {'id': 5235941161, 'qualifierId': 141, 'value': '44.6'}, {'id': 5235941163, 'qualifierId': 212, 'value': '9.9'}, {'id': 5235941165, 'qualifierId': 213, 'value': '0.74'}, {'id': 5235941157, 'qualifierId': 56, 'value': 'Back'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;44,6;29,8;;;9,9;0,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;29,8;44,6;;;;;;;0;0;73;11;Cincinnati II;4391;DL;1,0
2724888297;752;1;2;73;15;4gymgvqmve0m2vh89v84tt3x0;1;32,8;61,4;2024-09-23T00:35:38.215Z;2024-09-23T00:35:43Z;[{'id': 5235941341, 'qualifierId': 212, 'value': '22.9'}, {'id': 5235941335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235941343, 'qualifierId': 213, 'value': '1.26'}, {'id': 5235941337, 'qualifierId': 140, 'value': '39.5'}, {'id': 5235941339, 'qualifierId': 141, 'value': '93.4'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;93,4;39,5;;;22,9;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;39,5;93,4;;;;;;;0;0;73;15;Cincinnati II;4395;MC;1,0
2724888331;753;1;2;73;20;4gymgvqmve0m2vh89v84tt3x0;1;40,4;92,2;2024-09-23T00:35:43.191Z;2024-09-23T00:35:51Z;[{'id': 5235941509, 'qualifierId': 213, 'value': '3.32'}, {'id': 5235941503, 'qualifierId': 140, 'value': '25.8'}, {'id': 5235941501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235941507, 'qualifierId': 212, 'value': '15.6'}, {'id': 5235941505, 'qualifierId': 141, 'value': '88.2'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;88,2;25,8;;;15,6;3,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;25,8;88,2;;;;;;;0;0;73;20;Cincinnati II;4400;DC;1,0
2724888355;754;1;2;73;28;4gymgvqmve0m2vh89v84tt3x0;1;28,6;72,7;2024-09-23T00:35:51.639Z;2024-09-23T00:35:57Z;[{'id': 5235941617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235941623, 'qualifierId': 212, 'value': '23.6'}, {'id': 5235941621, 'qualifierId': 141, 'value': '38.1'}, {'id': 5235941625, 'qualifierId': 213, 'value': '4.79'}, {'id': 5235941619, 'qualifierId': 140, 'value': '30.3'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;38,1;30,3;;;23,6;4,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;30,3;38,1;;;;;;;0;0;73;28;Cincinnati II;4408;DC;1,0
2724888363;755;1;2;73;34;4gymgvqmve0m2vh89v84tt3x0;1;37,6;31,4;2024-09-23T00:35:57.367Z;2024-09-23T00:35:58Z;[{'id': 5235941657, 'qualifierId': 212, 'value': '14.6'}, {'id': 5235941655, 'qualifierId': 141, 'value': '35.9'}, {'id': 5235941653, 'qualifierId': 140, 'value': '51.2'}, {'id': 5235941651, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235941659, 'qualifierId': 213, 'value': '0.21'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;35,9;51,2;;;14,6;0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;51,2;35,9;;;;;;;0;0;73;34;Cincinnati II;4414;DL;1,0
2724888377;756;1;2;73;35;4gymgvqmve0m2vh89v84tt3x0;1;52,4;34,5;2024-09-23T00:35:58.375Z;2024-09-23T00:36:00Z;[{'id': 5235941751, 'qualifierId': 141, 'value': '26.4'}, {'id': 5235941753, 'qualifierId': 212, 'value': '10.2'}, {'id': 5235941755, 'qualifierId': 213, 'value': '3.71'}, {'id': 5235941747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235941749, 'qualifierId': 140, 'value': '44.2'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;26,4;44,2;;;10,2;3,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;44,2;26,4;;;;;;;0;0;73;35;Cincinnati II;4415;Sub;1,0
2724888387;757;1;2;73;37;4gymgvqmve0m2vh89v84tt3x0;1;41,9;24,2;2024-09-23T00:36:00.631Z;2024-09-23T00:36:03Z;[{'id': 5235941835, 'qualifierId': 140, 'value': '51.6'}, {'id': 5235941841, 'qualifierId': 213, 'value': '5.40'}, {'id': 5235941837, 'qualifierId': 141, 'value': '6.0'}, {'id': 5235941839, 'qualifierId': 212, 'value': '16.0'}, {'id': 5235941833, 'qualifierId': 56, 'value': 'Right'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;6,0;51,6;;;16,0;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;51,6;6,0;;;;;;;0;0;73;37;Cincinnati II;4417;DL;1,0
2724888405;758;1;2;73;40;4gymgvqmve0m2vh89v84tt3x0;1;52,9;7,9;2024-09-23T00:36:03.399Z;2024-09-23T00:36:05Z;[{'id': 5235941939, 'qualifierId': 141, 'value': '22.2'}, {'id': 5235941935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235941941, 'qualifierId': 212, 'value': '21.6'}, {'id': 5235941943, 'qualifierId': 213, 'value': '2.68'}, {'id': 5235941937, 'qualifierId': 140, 'value': '34.5'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;22,2;34,5;;;21,6;2,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;34,5;22,2;;;;;;;0;0;73;40;Cincinnati II;4420;DR;1,0
2724888443;759;1;2;73;43;4gymgvqmve0m2vh89v84tt3x0;1;34,7;21,3;2024-09-23T00:36:05.799Z;2024-09-23T00:36:10Z;[{'id': 5235942109, 'qualifierId': 213, 'value': '1.63'}, {'id': 5235942103, 'qualifierId': 140, 'value': '33.4'}, {'id': 5235942101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235942107, 'qualifierId': 212, 'value': '24.9'}, {'id': 5235942105, 'qualifierId': 141, 'value': '57.8'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;57,8;33,4;;;24,9;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;33,4;57,8;;;;;;;0;0;73;43;Cincinnati II;4423;DL;1,0
2724888467;760;2;2;73;47;4gymgvqmve0m2vh89v84tt3x0;1;35,6;59,3;2024-09-23T00:36:09.975Z;2024-09-23T00:36:16Z;[{'id': 5235942255, 'qualifierId': 1}, {'id': 5235942257, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235942249, 'qualifierId': 140, 'value': '71.4'}, {'id': 5235942251, 'qualifierId': 141, 'value': '81.6'}, {'id': 5235942253, 'qualifierId': 7, 'value': 'dz7v9xfcwdvjioeyv4z54neqy'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;bu3wdsyg3nn68qedldfg5o9g;Offside Pass;;;;;;;;;;81,6;71,4;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;71,4;81,6;;;;;;;0;0;73;47;Cincinnati II;4427;DC;1,0
2724888465;582;55;2;73;47;bd0378yx50xpdcgwkt9p9bmz8;1;32,1;25,9;2024-09-23T00:36:09.976Z;2024-09-23T00:40:25Z;[];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;73;47;Huntsville City;4427;DC;1,0
2724888583;583;1;2;74;7;bd0378yx50xpdcgwkt9p9bmz8;1;34,4;26,4;2024-09-23T00:36:30.025Z;2024-09-23T00:36:32Z;[{'id': 5235942781, 'qualifierId': 141, 'value': '20.3'}, {'id': 5235942783, 'qualifierId': 212, 'value': '7.8'}, {'id': 5235942779, 'qualifierId': 140, 'value': '40.7'}, {'id': 5235942785, 'qualifierId': 213, 'value': '5.72'}, {'id': 5235942775, 'qualifierId': 241}, {'id': 5235942777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235942773, 'qualifierId': 5}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;20,3;40,7;;;7,8;5,72;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;40,7;20,3;;;;;;;0;0;74;7;Huntsville City;4447;DC;1,0
2724888597;584;1;2;74;9;bd0378yx50xpdcgwkt9p9bmz8;1;39,2;21,0;2024-09-23T00:36:32.649Z;2024-09-23T00:36:35Z;[{'id': 5235942893, 'qualifierId': 212, 'value': '19.5'}, {'id': 5235942891, 'qualifierId': 141, 'value': '34.9'}, {'id': 5235942889, 'qualifierId': 140, 'value': '23.0'}, {'id': 5235942887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235942895, 'qualifierId': 213, 'value': '2.63'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;34,9;23,0;;;19,5;2,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;23,0;34,9;;;;;;;0;0;74;9;Huntsville City;4449;MC;1,0
2724888611;585;1;2;74;12;bd0378yx50xpdcgwkt9p9bmz8;1;22,1;34,9;2024-09-23T00:36:35.673Z;2024-09-23T00:36:37Z;[{'id': 5235942959, 'qualifierId': 141, 'value': '20.7'}, {'id': 5235942961, 'qualifierId': 212, 'value': '11.1'}, {'id': 5235942963, 'qualifierId': 213, 'value': '5.24'}, {'id': 5235942955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235942957, 'qualifierId': 140, 'value': '27.4'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;20,7;27,4;;;11,1;5,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;27,4;20,7;;;;;;;0;0;74;12;Huntsville City;4452;DC;1,0
2724888621;586;1;2;74;14;bd0378yx50xpdcgwkt9p9bmz8;1;28,3;20,4;2024-09-23T00:36:37.305Z;2024-09-23T00:36:39Z;[{'id': 5235943005, 'qualifierId': 141, 'value': '39.1'}, {'id': 5235943007, 'qualifierId': 212, 'value': '20.3'}, {'id': 5235943001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235943003, 'qualifierId': 140, 'value': '13.2'}, {'id': 5235943009, 'qualifierId': 213, 'value': '2.47'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;39,1;13,2;;;20,3;2,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;13,2;39,1;;;;;;;0;0;74;14;Huntsville City;4454;DC;1,0
2724888655;587;1;2;74;16;bd0378yx50xpdcgwkt9p9bmz8;1;13,2;38,6;2024-09-23T00:36:39.168Z;2024-09-23T00:36:44Z;[{'id': 5235943185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235943187, 'qualifierId': 140, 'value': '25.3'}, {'id': 5235943191, 'qualifierId': 212, 'value': '16.8'}, {'id': 5235943189, 'qualifierId': 141, 'value': '22.4'}, {'id': 5235943193, 'qualifierId': 213, 'value': '5.57'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;22,4;25,3;;;16,8;5,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;25,3;22,4;;;;;;;0;0;74;16;Huntsville City;4456;DC;1,0
2724888671;588;1;2;74;21;bd0378yx50xpdcgwkt9p9bmz8;1;28,9;19,2;2024-09-23T00:36:44.561Z;2024-09-23T00:36:47Z;[{'id': 5235943279, 'qualifierId': 140, 'value': '44.3'}, {'id': 5235943285, 'qualifierId': 213, 'value': '0.24'}, {'id': 5235943283, 'qualifierId': 212, 'value': '16.6'}, {'id': 5235943277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235943281, 'qualifierId': 141, 'value': '24.9'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;24,9;44,3;;;16,6;0,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;44,3;24,9;;;;;;;0;0;74;21;Huntsville City;4461;DC;1,0
2724888703;589;1;2;74;24;bd0378yx50xpdcgwkt9p9bmz8;1;40,6;30,3;2024-09-23T00:36:47.009Z;2024-09-23T00:36:51Z;[{'id': 5235943499, 'qualifierId': 212, 'value': '32.9'}, {'id': 5235943493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235943501, 'qualifierId': 213, 'value': '1.75'}, {'id': 5235943497, 'qualifierId': 141, 'value': '77.9'}, {'id': 5235943503, 'qualifierId': 1}, {'id': 5235943495, 'qualifierId': 140, 'value': '35.1'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;77,9;35,1;;;32,9;1,75;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;35,1;77,9;;;;;;;0;0;74;24;Huntsville City;4464;FW;1,0
2724888727;590;1;2;74;28;bd0378yx50xpdcgwkt9p9bmz8;1;37,0;81,7;2024-09-23T00:36:51.225Z;2024-09-23T00:36:53Z;[{'id': 5235943609, 'qualifierId': 140, 'value': '57.2'}, {'id': 5235943611, 'qualifierId': 141, 'value': '93.8'}, {'id': 5235943613, 'qualifierId': 212, 'value': '22.8'}, {'id': 5235943615, 'qualifierId': 213, 'value': '0.37'}, {'id': 5235943607, 'qualifierId': 56, 'value': 'Left'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;93,8;57,2;;;22,8;0,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;57,2;93,8;;;;;;;0;0;74;28;Huntsville City;4468;DC;1,0
2724888745;591;1;2;74;30;bd0378yx50xpdcgwkt9p9bmz8;1;63,6;90,3;2024-09-23T00:36:53.465Z;2024-09-23T00:36:56Z;[{'id': 5235943715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235943721, 'qualifierId': 212, 'value': '9.8'}, {'id': 5235943717, 'qualifierId': 140, 'value': '65.0'}, {'id': 5235943723, 'qualifierId': 213, 'value': '4.86'}, {'id': 5235943719, 'qualifierId': 141, 'value': '76.1'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;76,1;65,0;;;9,8;4,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;65,0;76,1;;;;;;;0;0;74;30;Huntsville City;4470;DL;1,0
2724888753;592;1;2;74;33;bd0378yx50xpdcgwkt9p9bmz8;1;68,7;77,3;2024-09-23T00:36:56.440Z;2024-09-23T00:36:58Z;[{'id': 5235943779, 'qualifierId': 213, 'value': '2.53'}, {'id': 5235943771, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235943773, 'qualifierId': 140, 'value': '56.9'}, {'id': 5235943775, 'qualifierId': 141, 'value': '90.2'}, {'id': 5235943777, 'qualifierId': 212, 'value': '15.2'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;90,2;56,9;;;15,2;2,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;56,9;90,2;;;;;;;0;0;74;33;Huntsville City;4473;MC;1,0
2724888775;593;1;2;74;35;bd0378yx50xpdcgwkt9p9bmz8;1;56,8;89,9;2024-09-23T00:36:58.233Z;2024-09-23T00:37:02Z;[{'id': 5235943925, 'qualifierId': 213, 'value': '4.14'}, {'id': 5235943919, 'qualifierId': 140, 'value': '48.1'}, {'id': 5235943921, 'qualifierId': 141, 'value': '69.1'}, {'id': 5235943917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235943923, 'qualifierId': 212, 'value': '16.8'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;69,1;48,1;;;16,8;4,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;48,1;69,1;;;;;;;0;0;74;35;Huntsville City;4475;DC;1,0
2724888795;594;1;2;74;41;bd0378yx50xpdcgwkt9p9bmz8;1;47,2;65,4;2024-09-23T00:37:04.600Z;2024-09-23T00:37:05Z;[{'id': 5235944005, 'qualifierId': 213, 'value': '4.51'}, {'id': 5235944001, 'qualifierId': 141, 'value': '46.6'}, {'id': 5235943999, 'qualifierId': 140, 'value': '44.7'}, {'id': 5235944003, 'qualifierId': 212, 'value': '13.1'}, {'id': 5235943997, 'qualifierId': 56, 'value': 'Back'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;46,6;44,7;;;13,1;4,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;44,7;46,6;;;;;;;0;0;74;41;Huntsville City;4481;MC;1,0
2724888811;595;1;2;74;42;bd0378yx50xpdcgwkt9p9bmz8;1;44,7;46,6;2024-09-23T00:37:05.521Z;2024-09-23T00:37:07Z;[{'id': 5235944057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235944065, 'qualifierId': 213, 'value': '4.81'}, {'id': 5235944059, 'qualifierId': 140, 'value': '46.4'}, {'id': 5235944061, 'qualifierId': 141, 'value': '20.4'}, {'id': 5235944063, 'qualifierId': 212, 'value': '17.9'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;20,4;46,4;;;17,9;4,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;46,4;20,4;;;;;;;0;0;74;42;Huntsville City;4482;DC;1,0
