id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Resume;value_JerseyNumber;value_Captain;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Launch;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnOvertake;value_TouchTypeControl;value_Defensive;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_LeftFooted;value_IntentionalAssist;value_Assist;value_GkY;value_GoalmouthZ;value_RegularPlay;value_Assisted;value_FirstTouch;value_High;value_BoxCentre;value_GoalmouthY;value_RelatedEventId;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_Chipped;value_BlockedPass;value_HeadPass;value_TouchTypePass;value_Overrun;value_YellowCard;value_TacticalFoul;value_Hands;value_ParriedSafe;value_Standing;value_BoxLeft;value_Left;value_FreeKick;value_BlockedY;value_LowCentre;value_RightFooted;value_OutOfBoxCentre;value_NotAssisted;value_BlockedX;value_Collected;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_TakeOnSpace;value_IntendedTackleTarget;value_TouchTypeClearance;value_MediumGkIntervention;value_OverArm;value_IndividualPlay;value_HighLeft;value_NotVisible;value_Head;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_SwerveLeft;value_HitBar;value_GkXTimeOfGoal;value_GoalShotGameClock;value_HitWoodwork;value_HighRight;value_InSwinger;value_SixYardBlocked;value_Blocked;value_LowLeft;value_DefBlock;value_CornerTaken;value_Shove/Push;value_RecklessOffence;value_BlockedCross;value_ShirtPull/Holding;value_HighGkIntervention;value_OtherObstacle;value_CloseRight;value_LayOff;value_NotPastGoalLine;value_SetPiece;value_HighClaim;value_BoxRight;value_MisHit;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_GkHoof;value_AerialFoul;value_Minutes;value_GkKickFromHands;value_Right;value_DrivenCross;value_Straight;value_EndType;value_FromCorner;value_VideoCoverageLost;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_BigChance;value_1On1;value_LowRight;value_OutOfBoxLeft;value_Penalty;value_PenaltyTakerId;value_AdvantagePlayed;value_Diving;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_CausingPlayer;value_FantasyAssistType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_FromShotOffTarget;value_CloseHigh;value_BlockedClearance;value_TimeWasting;value_6SecondsViolation;value_Feet;value_OwnPlayer;value_OwnShotBlocked;value_Volley;value_SavedOffLine;value_LastLine;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2720529349;473;4;2;63;6;6ubc4y1v6hr63mca7ica4hp90;0;13,9;63,8;2024-09-15T01:28:26.098Z;2024-09-18T10:32:04Z;[{'id': 5212160849, 'qualifierId': 9}, {'id': 5212160851, 'qualifierId': 13}, {'id': 5212160917, 'qualifierId': 233, 'value': '556'}, {'id': 5212160855, 'qualifierId': 152}, {'id': 5212160853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220881735, 'qualifierId': 294}, {'id': 5212160859, 'qualifierId': 285}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;50r1ri4sye74kl9g9wzu8r9w;Foul;;;;;;;;;;;;;;;;;;;;556,0;;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;1,0;0;63;6;Carolina Core;3786;MC;1,0
2720531583;486;17;2;63;40;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-09-15T01:28:59.980Z;2024-09-18T10:36:08Z;[{'id': 5212174907, 'qualifierId': 189}, {'id': 5212174687, 'qualifierId': 485}, {'id': 5212174681, 'qualifierId': 31}, {'id': 5212174685, 'qualifierId': 13, 'value': '243'}, {'id': 5220886059, 'qualifierId': 392}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;50r1ri4sye74kl9g9wzu8r9w;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;63;40;Carolina Core;3820;DL;1,0
2720530075;474;58;2;64;23;6ubc4y1v6hr63mca7ica4hp90;0;0,0;0,0;2024-09-15T01:29:42.753Z;2024-09-18T12:28:09Z;[{'id': 5212165293, 'qualifierId': 179}, {'id': 5212165289, 'qualifierId': 186}, {'id': 5212165295, 'qualifierId': 73}, {'id': 5212165459, 'qualifierId': 233, 'value': '557'}, {'id': 5212165287, 'qualifierId': 9}, {'id': 5212165297, 'qualifierId': 56, 'value': 'Back'}];91zaobrhwte235umn6y1mklxw;I. Walker;;;50r1ri4sye74kl9g9wzu8r9w;Penalty faced;;;;;;;;;;;;;;;;;;;;557,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;1,0;0;64;23;Carolina Core;3863;GK;1,0
2720530013;557;16;2;64;23;2nnef9tr9g7m2s6n873qif95g;1;88,5;50,0;2024-09-15T01:29:42.753Z;2024-09-18T10:38:38Z;[{'id': 5212165039, 'qualifierId': 374, 'value': '2024-09-15 02:29:42.028'}, {'id': 5220888623, 'qualifierId': 395, 'value': '99.3'}, {'id': 5212165997, 'qualifierId': 472, 'value': '556'}, {'id': 5212165033, 'qualifierId': 20}, {'id': 5212165977, 'qualifierId': 102, 'value': '53.9'}, {'id': 5212165985, 'qualifierId': 230, 'value': '99.1'}, {'id': 5212164905, 'qualifierId': 17}, {'id': 5212165991, 'qualifierId': 281, 'value': '4t078b0rnzmi8u83wzmdwze38'}, {'id': 5212165979, 'qualifierId': 103, 'value': '2.5'}, {'id': 5212166113, 'qualifierId': 353, 'value': '474'}, {'id': 5212165993, 'qualifierId': 282, 'value': '21148'}, {'id': 5212165981, 'qualifierId': 390, 'value': '647934'}, {'id': 5220888625, 'qualifierId': 396, 'value': '47.5'}, {'id': 5212164907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5212165983, 'qualifierId': 458}, {'id': 5212165989, 'qualifierId': 280, 'value': 'PENALTY_WON'}, {'id': 5212165987, 'qualifierId': 231, 'value': '49.8'}, {'id': 5212164909, 'qualifierId': 214}, {'id': 5212164903, 'qualifierId': 9}, {'id': 5212165047, 'qualifierId': 375, 'value': '64:22.916'}, {'id': 5212165975, 'qualifierId': 76}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;50r1ri4sye74kl9g9wzu8r9w;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,8;2,5;;;;;1,0;53,9;;99,1;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;47,5;;;99,3;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;556,0;;474,0;21148,0;647934,0;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;53,9;2.5;;;1,0;1;64;23;Crown Legacy;3863;AMC;1,0
2720531045;475;1;2;65;50;6ubc4y1v6hr63mca7ica4hp90;1;50,4;49,7;2024-09-15T01:31:09.387Z;2024-09-18T10:39:17Z;[{'id': 5212171099, 'qualifierId': 279, 'value': 'G'}, {'id': 5212171089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212171093, 'qualifierId': 141, 'value': '38.0'}, {'id': 5212171095, 'qualifierId': 212, 'value': '22.7'}, {'id': 5212171097, 'qualifierId': 213, 'value': '3.50'}, {'id': 5212171091, 'qualifierId': 140, 'value': '30.2'}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;30,2;3,5;;;22,7;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;30,2;38,0;;;;;;;;0;65;50;Carolina Core;3950;FW;1,0
2720531061;476;43;2;65;52;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-09-15T01:31:11.203Z;2024-09-18T10:39:12Z;[{'id': 5212171227, 'qualifierId': 140, 'value': '31.2'}, {'id': 5212171233, 'qualifierId': 213, 'value': '3.20'}, {'id': 5212171225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220889157, 'qualifierId': 144, 'value': '1'}, {'id': 5212171229, 'qualifierId': 141, 'value': '44.5'}, {'id': 5212171231, 'qualifierId': 212, 'value': '6.7'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;50r1ri4sye74kl9g9wzu8r9w;Deleted event;;;;;;;;;;31,2;3,2;;;6,7;44,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;31,2;44,5;;;;;;;;0;65;52;Carolina Core;3952;MC;1,0
2720531091;477;1;2;65;53;6ubc4y1v6hr63mca7ica4hp90;1;31,4;43,6;2024-09-15T01:31:13.019Z;2024-09-15T01:31:15Z;[{'id': 5212171401, 'qualifierId': 212, 'value': '16.4'}, {'id': 5212171397, 'qualifierId': 140, 'value': '29.1'}, {'id': 5212171395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212171399, 'qualifierId': 141, 'value': '67.4'}, {'id': 5212171403, 'qualifierId': 213, 'value': '1.72'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;29,1;1,72;;;16,4;67,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,1;67,4;;;;;;;;0;65;53;Carolina Core;3953;DL;1,0
2720531153;478;1;2;65;56;6ubc4y1v6hr63mca7ica4hp90;1;28,4;66,0;2024-09-15T01:31:15.428Z;2024-09-15T01:31:21Z;[{'id': 5212171763, 'qualifierId': 213, 'value': '1.43'}, {'id': 5212171757, 'qualifierId': 140, 'value': '30.5'}, {'id': 5212171759, 'qualifierId': 141, 'value': '88.1'}, {'id': 5212171755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212171761, 'qualifierId': 212, 'value': '15.2'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;30,5;1,43;;;15,2;88,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;30,5;88,1;;;;;;;;0;65;56;Carolina Core;3956;DC;1,0
2720531193;479;1;2;66;2;6ubc4y1v6hr63mca7ica4hp90;1;34,4;87,3;2024-09-15T01:31:21.171Z;2024-09-15T01:31:24Z;[{'id': 5212171983, 'qualifierId': 141, 'value': '73.8'}, {'id': 5212171981, 'qualifierId': 140, 'value': '23.0'}, {'id': 5212171987, 'qualifierId': 213, 'value': '3.80'}, {'id': 5212171979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212171985, 'qualifierId': 212, 'value': '15.1'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;23,0;3,8;;;15,1;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;23,0;73,8;;;;;;;;0;66;2;Carolina Core;3962;DC;1,0
2720531247;480;1;2;66;5;6ubc4y1v6hr63mca7ica4hp90;1;19,0;70,1;2024-09-15T01:31:24.339Z;2024-09-15T01:31:28Z;[{'id': 5212172271, 'qualifierId': 212, 'value': '19.9'}, {'id': 5212172269, 'qualifierId': 141, 'value': '42.2'}, {'id': 5212172265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212172267, 'qualifierId': 140, 'value': '13.4'}, {'id': 5212172273, 'qualifierId': 213, 'value': '4.41'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;13,4;4,41;;;19,9;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;13,4;42,2;;;;;;;;0;66;5;Carolina Core;3965;DC;1,0
2720531325;481;1;2;66;9;6ubc4y1v6hr63mca7ica4hp90;1;14,7;40,7;2024-09-15T01:31:28.587Z;2024-09-15T01:31:35Z;[{'id': 5212172751, 'qualifierId': 212, 'value': '19.2'}, {'id': 5212172749, 'qualifierId': 141, 'value': '67.5'}, {'id': 5212172745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212172747, 'qualifierId': 140, 'value': '20.6'}, {'id': 5212172753, 'qualifierId': 213, 'value': '1.24'}];91zaobrhwte235umn6y1mklxw;I. Walker;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;20,6;1,24;;;19,2;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;20,6;67,5;;;;;;;;0;66;9;Carolina Core;3969;GK;1,0
2720531365;482;1;2;66;16;6ubc4y1v6hr63mca7ica4hp90;1;22,6;64,5;2024-09-15T01:31:35.523Z;2024-09-15T01:31:39Z;[{'id': 5212173003, 'qualifierId': 141, 'value': '45.1'}, {'id': 5212173007, 'qualifierId': 213, 'value': '4.19'}, {'id': 5212173001, 'qualifierId': 140, 'value': '15.4'}, {'id': 5212173005, 'qualifierId': 212, 'value': '15.2'}, {'id': 5212172999, 'qualifierId': 56, 'value': 'Back'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;15,4;4,19;;;15,2;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;15,4;45,1;;;;;;;;0;66;16;Carolina Core;3976;DC;1,0
2720531403;483;1;2;66;20;6ubc4y1v6hr63mca7ica4hp90;1;16,9;46,4;2024-09-15T01:31:39.539Z;2024-09-15T01:31:42Z;[{'id': 5212173173, 'qualifierId': 213, 'value': '5.22'}, {'id': 5212173167, 'qualifierId': 140, 'value': '22.8'}, {'id': 5212173165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212173169, 'qualifierId': 141, 'value': '30.2'}, {'id': 5212173171, 'qualifierId': 212, 'value': '12.6'}];91zaobrhwte235umn6y1mklxw;I. Walker;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;22,8;5,22;;;12,6;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;22,8;30,2;;;;;;;;0;66;20;Carolina Core;3980;GK;1,0
2720531473;484;1;2;66;23;6ubc4y1v6hr63mca7ica4hp90;1;24,0;30,8;2024-09-15T01:31:42.259Z;2024-09-15T01:31:47Z;[{'id': 5212173581, 'qualifierId': 212, 'value': '24.9'}, {'id': 5212173579, 'qualifierId': 141, 'value': '66.9'}, {'id': 5212173583, 'qualifierId': 213, 'value': '1.74'}, {'id': 5212173575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212173577, 'qualifierId': 140, 'value': '20.1'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;20,1;1,74;;;24,9;66,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;20,1;66,9;;;;;;;;0;66;23;Carolina Core;3983;DL;1,0
2720531517;485;1;2;66;28;6ubc4y1v6hr63mca7ica4hp90;0;22,6;66,9;2024-09-15T01:31:47.412Z;2024-09-15T01:31:52Z;[{'id': 5212173865, 'qualifierId': 155}, {'id': 5212173869, 'qualifierId': 140, 'value': '90.0'}, {'id': 5212173877, 'qualifierId': 1}, {'id': 5212173871, 'qualifierId': 141, 'value': '65.4'}, {'id': 5212173873, 'qualifierId': 212, 'value': '70.8'}, {'id': 5212173867, 'qualifierId': 56, 'value': 'Center'}, {'id': 5212173875, 'qualifierId': 213, 'value': '6.27'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;90,0;6,27;;;70,8;65,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;90,0;65,4;;;;;;;;0;66;28;Carolina Core;3988;DC;1,0
2720531523;558;52;2;66;33;2nnef9tr9g7m2s6n873qif95g;1;12,7;38,3;2024-09-15T01:31:52.579Z;2024-09-18T10:40:21Z;[{'id': 5220890427, 'qualifierId': 376}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;50r1ri4sye74kl9g9wzu8r9w;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;66;33;Crown Legacy;3993;GK;1,0
2720531639;559;1;2;66;41;2nnef9tr9g7m2s6n873qif95g;1;7,0;53,4;2024-09-15T01:32:00.319Z;2024-09-15T01:32:02Z;[{'id': 5212174543, 'qualifierId': 213, 'value': '0.45'}, {'id': 5212174535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212174533, 'qualifierId': 123}, {'id': 5212174539, 'qualifierId': 141, 'value': '65.7'}, {'id': 5212174537, 'qualifierId': 140, 'value': '23.3'}, {'id': 5212174541, 'qualifierId': 212, 'value': '19.0'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;23,3;0,45;;;19,0;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;23,3;65,7;;;;;;;;0;66;41;Crown Legacy;4001;GK;1,0
2720531649;560;1;2;66;43;2nnef9tr9g7m2s6n873qif95g;1;23,3;65,7;2024-09-15T01:32:02.368Z;2024-09-15T01:32:03Z;[{'id': 5212174601, 'qualifierId': 212, 'value': '14.3'}, {'id': 5212174597, 'qualifierId': 140, 'value': '19.0'}, {'id': 5212174595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212174603, 'qualifierId': 213, 'value': '1.89'}, {'id': 5212174599, 'qualifierId': 141, 'value': '85.7'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;19,0;1,89;;;14,3;85,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;19,0;85,7;;;;;;;;0;66;43;Crown Legacy;4003;MC;1,0
2720531675;561;1;2;66;44;2nnef9tr9g7m2s6n873qif95g;1;18,9;88,7;2024-09-15T01:32:03.344Z;2024-09-15T01:32:06Z;[{'id': 5212174749, 'qualifierId': 140, 'value': '33.9'}, {'id': 5212174751, 'qualifierId': 141, 'value': '95.4'}, {'id': 5212174755, 'qualifierId': 213, 'value': '0.28'}, {'id': 5212174747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5212174753, 'qualifierId': 212, 'value': '16.4'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;33,9;0,28;;;16,4;95,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;33,9;95,4;;;;;;;;0;66;44;Crown Legacy;4004;DC;1,0
2720531721;562;1;2;66;47;2nnef9tr9g7m2s6n873qif95g;0;35,0;96,5;2024-09-15T01:32:06.335Z;2024-09-15T01:32:11Z;[{'id': 5212175045, 'qualifierId': 56, 'value': 'Center'}, {'id': 5212175051, 'qualifierId': 212, 'value': '55.1'}, {'id': 5212175043, 'qualifierId': 157}, {'id': 5212175049, 'qualifierId': 141, 'value': '53.9'}, {'id': 5212175053, 'qualifierId': 213, 'value': '5.73'}, {'id': 5212175047, 'qualifierId': 140, 'value': '79.6'}, {'id': 5212175055, 'qualifierId': 1}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;79,6;5,73;;;55,1;53,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;79,6;53,9;;;;;;;;0;66;47;Crown Legacy;4007;DC;1,0
2720531739;487;49;2;66;53;6ubc4y1v6hr63mca7ica4hp90;1;22,4;53,0;2024-09-15T01:32:12.996Z;2024-09-15T01:32:13Z;[];91zaobrhwte235umn6y1mklxw;I. Walker;;;50r1ri4sye74kl9g9wzu8r9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;66;53;Carolina Core;4013;GK;1,0
2720531857;488;1;2;66;55;6ubc4y1v6hr63mca7ica4hp90;1;22,5;51,6;2024-09-15T01:32:14.228Z;2024-09-15T01:32:22Z;[{'id': 5212175845, 'qualifierId': 141, 'value': '60.9'}, {'id': 5212175849, 'qualifierId': 213, 'value': '1.10'}, {'id': 5212175843, 'qualifierId': 140, 'value': '25.6'}, {'id': 5212175847, 'qualifierId': 212, 'value': '7.1'}, {'id': 5212175841, 'qualifierId': 56, 'value': 'Back'}];91zaobrhwte235umn6y1mklxw;I. Walker;;;50r1ri4sye74kl9g9wzu8r9w;Pass;;;;;;;;;;25,6;1,1;;;7,1;60,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;25,6;60,9;;;;;;;;0;66;55;Carolina Core;4015;GK;1,0
