id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_Captain;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_KickOff;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_TouchTypeControl;value_TouchTypePass;value_TakeOnSpace;value_FlickOn;value_DeletedEventType;value_Launch;value_TakeOnOvertake;value_BlockedPass;value_BlockedY;value_BoxCentre;value_Deflection;value_GkY;value_LowCentre;value_RegularPlay;value_RightFooted;value_BlockedX;value_GoalmouthZ;value_NotAssisted;value_SixYardBlocked;value_GkX;value_GoalmouthY;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_NotVisible;value_TouchTypeClearance;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_OutOfPlay;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_LeftFooted;value_IndividualPlay;value_LowRight;value_SwerveRight;value_ParriedSafe;value_Diving;value_Hands;value_Left;value_Right;value_CornerTaken;value_LayOff;value_InSwinger;value_Assist;value_IntentionalAssist;value_Cross;value_FirstTouch;value_Head;value_Assisted;value_BigChance;value_FromCorner;value_HeadPass;value_OutSwinger;value_Collected;value_Standing;value_HighGkIntervention;value_GkKickFromHands;value_NextEventGoalKick;value_Low;value_GoalKick;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_LeadingToGoal;value_GoalShotTimestamp;value_RelatedError1Id;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BoxLeft;value_GkYTimeOfGoal;value_Shove/Push;value_HighClaim;value_OverArm;value_LowLeft;value_Volley;value_HighRight;value_SwitchOfPlay;value_ShirtPull/Holding;value_OutOfBoxCentre;value_CloseHigh;value_FollowsADribble;value_Weak;value_BoxDeepRight;value_High;value_LeadingToAttempt;value_LowGkIntervention;value_FreeKick;value_MisHit;value_Minutes;value_Overrun;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_RecklessOffence;value_TempShotOn;value_Handball;value_PenaltyTakerId;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_BoxRight;value_HighCentre;value_OwnPlayer;value_FairPlay;value_OwnShotBlocked;value_Strong;value_FantasyAssistTeam;value_OwnGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_HighLeft;value_PullBack;value_GkHoof;value_NotPastGoalLine;value_CloseRight;value_35Centre;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663285397;722;3;2;66;22;6gaq85erpkvbyxvivd96wuw44;1;86,0;25,2;2024-03-24T21:31:55.418Z;2024-03-29T19:58:20Z;[{'id': 4899414875, 'qualifierId': 286}, {'id': 4899414873, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899414919, 'qualifierId': 233, 'value': '624'}, {'id': 4904677381, 'qualifierId': 465}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;bt9kuwc0an4butc39kp7fh9n8;Take On;;;;;;;;;;;;;;;;;;;624,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;66;22;Houston Dynamo II;3982;Sub;1,0
2663285403;723;15;2;66;25;6gaq85erpkvbyxvivd96wuw44;1;92,4;30,7;2024-03-24T21:31:58.858Z;2024-03-29T19:58:35Z;[{'id': 4899415373, 'qualifierId': 458}, {'id': 4899415079, 'qualifierId': 20}, {'id': 4899414909, 'qualifierId': 63}, {'id': 4899415377, 'qualifierId': 147, 'value': '46.8'}, {'id': 4899415367, 'qualifierId': 102, 'value': '46.6'}, {'id': 4899422435, 'qualifierId': 233, 'value': '625'}, {'id': 4899415371, 'qualifierId': 215}, {'id': 4899415375, 'qualifierId': 146, 'value': '99.1'}, {'id': 4899414911, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899415365, 'qualifierId': 81}, {'id': 4899415369, 'qualifierId': 103, 'value': '20.9'}, {'id': 4899414907, 'qualifierId': 22}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;bt9kuwc0an4butc39kp7fh9n8;Attempt Saved;;;;;;;;;;;;;;;;;;;625,0;;;;;;;;;;;;46,8;;;;;1,0;1,0;99,1;20,9;1,0;;;46,6;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;99,1;46,8;46,6;20.9;;;;0;66;25;Houston Dynamo II;3985;Sub;1,0
2663285451;625;10;2;66;26;7pmw399vh2v44cjle4fkklp1w;1;0,7;53,8;2024-03-24T21:31:58.958Z;2024-03-29T19:58:40Z;[{'id': 4904678315, 'qualifierId': 377}, {'id': 4899415173, 'qualifierId': 182}, {'id': 4899415171, 'qualifierId': 178}, {'id': 4899415175, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899422455, 'qualifierId': 233, 'value': '723'}, {'id': 4899415169, 'qualifierId': 173}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bt9kuwc0an4butc39kp7fh9n8;Save;;;;;;;;;;;;;;;;;;;723,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;66;26;Los Angeles II;3986;GK;1,0
2663285525;626;6;2;66;27;7pmw399vh2v44cjle4fkklp1w;0;4,1;62,0;2024-03-24T21:32:00.032Z;2024-03-29T19:58:50Z;[{'id': 4899415541, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899422503, 'qualifierId': 233, 'value': '724'}, {'id': 4899415543, 'qualifierId': 73}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bt9kuwc0an4butc39kp7fh9n8;Corner Awarded;;;;;;;;;;;;;;;;;;;724,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;66;27;Los Angeles II;3987;GK;1,0
2663285415;724;6;2;66;27;6gaq85erpkvbyxvivd96wuw44;1;95,9;38,0;2024-03-24T21:32:00.032Z;2024-03-24T22:01:56Z;[{'id': 4899414971, 'qualifierId': 75}, {'id': 4899414969, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899422471, 'qualifierId': 233, 'value': '626'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;bt9kuwc0an4butc39kp7fh9n8;Corner Awarded;;;;;;;;;;;;;;;;;;;626,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;66;27;Houston Dynamo II;3987;Sub;1,0
2663285555;725;1;2;66;52;6gaq85erpkvbyxvivd96wuw44;1;99,4;0,7;2024-03-24T21:32:25.546Z;2024-03-29T19:59:08Z;[{'id': 4904679733, 'qualifierId': 223}, {'id': 4899415679, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899415683, 'qualifierId': 141, 'value': '56.8'}, {'id': 4899415685, 'qualifierId': 212, 'value': '39.5'}, {'id': 4899415681, 'qualifierId': 140, 'value': '89.5'}, {'id': 4904679735, 'qualifierId': 72}, {'id': 4899415689, 'qualifierId': 1}, {'id': 4899415673, 'qualifierId': 6}, {'id': 4899416803, 'qualifierId': 154}, {'id': 4899415671, 'qualifierId': 2}, {'id': 4899415687, 'qualifierId': 213, 'value': '1.84'}, {'id': 4899416801, 'qualifierId': 210, 'value': '15'}, {'id': 4899415675, 'qualifierId': 155}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;1,0;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;1,84;;56,8;89,5;39,5;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;1,0;15,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;89,5;56,8;;;;;;;;0;66;52;Houston Dynamo II;4012;FWL;1,0
2663285561;726;15;2;66;53;6gaq85erpkvbyxvivd96wuw44;1;88,6;59,1;2024-03-24T21:32:26.268Z;2024-03-29T19:59:28Z;[{'id': 4899416809, 'qualifierId': 79}, {'id': 4899415713, 'qualifierId': 17}, {'id': 4899416817, 'qualifierId': 55, 'value': '725'}, {'id': 4899416825, 'qualifierId': 146, 'value': '98.2'}, {'id': 4899416813, 'qualifierId': 29}, {'id': 4899416821, 'qualifierId': 102, 'value': '49.8'}, {'id': 4899416725, 'qualifierId': 328}, {'id': 4899416721, 'qualifierId': 15}, {'id': 4899416831, 'qualifierId': 233, 'value': '627'}, {'id': 4899416827, 'qualifierId': 147, 'value': '49.5'}, {'id': 4899415715, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899416719, 'qualifierId': 25}, {'id': 4899416823, 'qualifierId': 103, 'value': '25.9'}, {'id': 4899416815, 'qualifierId': 154}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;bt9kuwc0an4butc39kp7fh9n8;Attempt Saved;;;;;;;;;;;;;;;;;;;627,0;;;;;;;;;;;;49,5;1,0;;;;;;98,2;25,9;;;;49,8;;;;;;;;;;;;;;;725,0;;;;;;;;;;;;;;1,0;;1,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;98,2;49,5;49,8;25.9;725,0;17ni4ntnt7b6b0bwst3e4djze;;0;66;53;Houston Dynamo II;4013;Sub;1,0
2663285549;627;10;2;66;53;7pmw399vh2v44cjle4fkklp1w;1;2,6;51,3;2024-03-24T21:32:26.368Z;2024-03-29T19:59:31Z;[{'id': 4899415639, 'qualifierId': 182}, {'id': 4899415637, 'qualifierId': 178}, {'id': 4899415733, 'qualifierId': 177}, {'id': 4904681099, 'qualifierId': 377}, {'id': 4899415641, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899416763, 'qualifierId': 233, 'value': '726'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bt9kuwc0an4butc39kp7fh9n8;Save;;;;;;;;;;;;;;;;;;;726,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;66;53;Los Angeles II;4013;GK;1,0
2663285567;628;52;2;66;53;7pmw399vh2v44cjle4fkklp1w;1;2,6;51,3;2024-03-24T21:32:26.378Z;2024-03-29T19:59:33Z;[{'id': 4904681257, 'qualifierId': 377}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bt9kuwc0an4butc39kp7fh9n8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;66;53;Los Angeles II;4013;GK;1,0
2663285583;629;1;2;66;57;7pmw399vh2v44cjle4fkklp1w;0;14,0;50,1;2024-03-24T21:32:30.608Z;2024-03-24T21:32:32Z;[{'id': 4899415819, 'qualifierId': 212, 'value': '59.6'}, {'id': 4899415821, 'qualifierId': 213, 'value': '0.26'}, {'id': 4899415813, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899415823, 'qualifierId': 1}, {'id': 4899415817, 'qualifierId': 141, 'value': '72.9'}, {'id': 4899415815, 'qualifierId': 140, 'value': '68.8'}, {'id': 4899415811, 'qualifierId': 199}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,26;;72,9;68,8;59,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;68,8;72,9;;;;;;;;0;66;57;Los Angeles II;4017;GK;1,0
2663285599;727;1;2;67;1;6gaq85erpkvbyxvivd96wuw44;0;33,2;29,5;2024-03-24T21:32:34.522Z;2024-03-24T21:32:35Z;[{'id': 4899415917, 'qualifierId': 3}, {'id': 4899415919, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899415927, 'qualifierId': 213, 'value': '1.10'}, {'id': 4899415923, 'qualifierId': 141, 'value': '58.6'}, {'id': 4899415921, 'qualifierId': 140, 'value': '42.7'}, {'id': 4899415925, 'qualifierId': 212, 'value': '22.2'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;1,1;;58,6;42,7;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;42,7;58,6;;;;;;;;0;67;1;Houston Dynamo II;4021;DR;1,0
2663285605;630;61;2;67;3;7pmw399vh2v44cjle4fkklp1w;0;60,7;41,8;2024-03-24T21:32:36.335Z;2024-03-24T21:32:36Z;[{'id': 4899415945, 'qualifierId': 56, 'value': 'Center'}];22p6n3oird085u2kbkiqp4pg;E. Soto;;;bt9kuwc0an4butc39kp7fh9n8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;67;3;Los Angeles II;4023;AML;1,0
2663285621;728;49;2;67;6;6gaq85erpkvbyxvivd96wuw44;1;26,2;83,0;2024-03-24T21:32:39.322Z;2024-03-24T21:32:40Z;[];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;bt9kuwc0an4butc39kp7fh9n8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;67;6;Houston Dynamo II;4026;DC;1,0
2663285637;729;1;2;67;6;6gaq85erpkvbyxvivd96wuw44;1;26,2;83,0;2024-03-24T21:32:39.482Z;2024-03-24T21:32:44Z;[{'id': 4899416113, 'qualifierId': 213, 'value': '0.39'}, {'id': 4899416109, 'qualifierId': 141, 'value': '93.2'}, {'id': 4899416107, 'qualifierId': 140, 'value': '42.3'}, {'id': 4899416105, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899416111, 'qualifierId': 212, 'value': '18.3'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,39;;93,2;42,3;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;42,3;93,2;;;;;;;;0;67;6;Houston Dynamo II;4026;DC;1,0
2663285647;730;1;2;67;11;6gaq85erpkvbyxvivd96wuw44;1;42,0;93,4;2024-03-24T21:32:43.978Z;2024-03-29T20:00:25Z;[{'id': 4899416153, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899416159, 'qualifierId': 212, 'value': '11.8'}, {'id': 4899416161, 'qualifierId': 213, 'value': '4.31'}, {'id': 4899416157, 'qualifierId': 141, 'value': '77.5'}, {'id': 4899416155, 'qualifierId': 140, 'value': '37.6'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;4,31;;77,5;37,6;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;37,6;77,5;;;;;;;;0;67;11;Houston Dynamo II;4031;Sub;1,0
2663285673;731;1;2;67;16;6gaq85erpkvbyxvivd96wuw44;1;49,5;74,3;2024-03-24T21:32:49.691Z;2024-03-24T21:32:52Z;[{'id': 4899416299, 'qualifierId': 141, 'value': '85.2'}, {'id': 4899416303, 'qualifierId': 213, 'value': '0.51'}, {'id': 4899416301, 'qualifierId': 212, 'value': '15.3'}, {'id': 4899416295, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899416297, 'qualifierId': 140, 'value': '62.2'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,51;;85,2;62,2;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;62,2;85,2;;;;;;;;0;67;16;Houston Dynamo II;4036;MC;1,0
2663285677;732;1;2;67;18;6gaq85erpkvbyxvivd96wuw44;1;62,2;85,2;2024-03-24T21:32:51.882Z;2024-03-24T21:32:53Z;[{'id': 4899416323, 'qualifierId': 213, 'value': '3.14'}, {'id': 4899416315, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899416317, 'qualifierId': 140, 'value': '55.0'}, {'id': 4899416319, 'qualifierId': 141, 'value': '85.2'}, {'id': 4899416321, 'qualifierId': 212, 'value': '7.6'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;3,14;;85,2;55,0;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;55,0;85,2;;;;;;;;0;67;18;Houston Dynamo II;4038;Sub;1,0
2663285689;733;1;2;67;20;6gaq85erpkvbyxvivd96wuw44;1;55,0;85,2;2024-03-24T21:32:53.370Z;2024-03-24T21:32:56Z;[{'id': 4899416387, 'qualifierId': 141, 'value': '76.1'}, {'id': 4899416385, 'qualifierId': 140, 'value': '46.6'}, {'id': 4899416383, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899416391, 'qualifierId': 213, 'value': '3.75'}, {'id': 4899416389, 'qualifierId': 212, 'value': '10.8'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;3,75;;76,1;46,6;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;46,6;76,1;;;;;;;;0;67;20;Houston Dynamo II;4040;DC;1,0
2663285725;734;1;2;67;23;6gaq85erpkvbyxvivd96wuw44;1;58,8;73,8;2024-03-24T21:32:56.650Z;2024-03-24T21:33:01Z;[{'id': 4899416591, 'qualifierId': 141, 'value': '98.0'}, {'id': 4899416595, 'qualifierId': 213, 'value': '0.77'}, {'id': 4899416593, 'qualifierId': 212, 'value': '23.7'}, {'id': 4899416589, 'qualifierId': 140, 'value': '75.1'}, {'id': 4899416587, 'qualifierId': 56, 'value': 'Left'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,77;;98,0;75,1;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;75,1;98,0;;;;;;;;0;67;23;Houston Dynamo II;4043;MC;1,0
2663285729;735;50;2;67;27;6gaq85erpkvbyxvivd96wuw44;1;74,8;97,4;2024-03-24T21:33:00.558Z;2024-03-24T21:33:02Z;[{'id': 4899416643, 'qualifierId': 233, 'value': '631'}, {'id': 4899416607, 'qualifierId': 286}, {'id': 4899416605, 'qualifierId': 56, 'value': 'Left'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;bt9kuwc0an4butc39kp7fh9n8;Dispossessed;;;;;;;;;;;;;;;;;;;631,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;67;27;Houston Dynamo II;4047;DC;1,0
2663285727;631;7;2;67;27;7pmw399vh2v44cjle4fkklp1w;1;25,2;2,6;2024-03-24T21:33:00.559Z;2024-03-29T20:00:39Z;[{'id': 4899416601, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899416617, 'qualifierId': 233, 'value': '735'}, {'id': 4899416599, 'qualifierId': 167}, {'id': 4899416603, 'qualifierId': 285}, {'id': 4904684403, 'qualifierId': 385}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bt9kuwc0an4butc39kp7fh9n8;Tackle;;;;;;;;;;;;;;;;;;;735,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;67;27;Los Angeles II;4047;DR;1,0
2663285733;632;5;2;67;28;7pmw399vh2v44cjle4fkklp1w;0;28,0;-1,7;2024-03-24T21:33:01.248Z;2024-03-24T21:33:07Z;[{'id': 4899416767, 'qualifierId': 233, 'value': '736'}, {'id': 4899416615, 'qualifierId': 347}, {'id': 4899416613, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bt9kuwc0an4butc39kp7fh9n8;Out;;;;;;;;;;;;;;;;;;1,0;736,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;67;28;Los Angeles II;4048;DR;1,0
2663285753;736;5;2;67;28;6gaq85erpkvbyxvivd96wuw44;1;72,0;101,7;2024-03-24T21:33:01.248Z;2024-03-24T22:14:58Z;[{'id': 4899416757, 'qualifierId': 233, 'value': '632'}, {'id': 4899416715, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899416717, 'qualifierId': 347}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;bt9kuwc0an4butc39kp7fh9n8;Out;;;;;;;;;;;;;;;;;;1,0;632,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;67;28;Houston Dynamo II;4048;DC;1,0
