id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_TeamFormation;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_HeadPass;value_LayOff;value_DeletedEventType;value_Offensive;value_BlockedPass;value_Defensive;value_Assist;value_RegularPlay;value_IndividualPlay;value_GkX;value_BlockedX;value_BlockedY;value_OwnPlayer;value_RelatedEventId;value_OutOfBoxCentre;value_Blocked;value_FirstTouch;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_Assisted;value_LowRight;value_OwnShotBlocked;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_Shove/Push;value_OutSwinger;value_Head;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_OverhitCross;value_NextEventGoalKick;value_GoalKick;value_Low;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_IntendedTackleTarget;value_IntentionalAssist;value_MisHit;value_BoxCentre;value_LeftFooted;value_Standing;value_Collected;value_Hands;value_LowGkIntervention;value_NotVisible;value_ShirtPull/Holding;value_TakeOnSpace;value_TouchTypeControl;value_TouchTypePass;value_OverArm;value_KeeperThrow;value_Overrun;value_NotAssisted;value_High;value_FreeKick;value_SetPiece;value_LowCentre;value_DefBlock;value_TempPost;value_FlickOn;value_FantasyAssistId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_LowLeft;value_SmallBoxLeft;value_FantasyAssistTeam;value_ThrowInSetPiece;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_Volley;value_Unchallenged;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_LeadingToAttempt;value_SixYardBlocked;value_RelatedError1Id;value_MediumGkIntervention;value_GkKickFromHands;value_Right;value_FromCorner;value_HighGkIntervention;value_HighClaim;value_BoxRight;value_HighLeft;value_NotPastGoalLine;value_Minutes;value_GkHoof;value_EndType;value_ThroughBall;value_DrivenCross;value_Straight;value_BlockedCross;value_Defensive1V1;value_Tactical;value_HighRight;value_BoxDeepRight;value_Caught;value_FloatedCross;value_BigChance;value_1On1;value_CloseRight;value_Argument;value_Handball;value_CloseLeftAndHigh;value_BoxLeft;value_Feet;value_Sliding;value_ParriedSafe;value_DangerousPlay;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673251369;439;10;1;37;3;ew2zirzye0sw1txr2m33nr25y;1;4,9;48,9;2024-04-15T01:40:49.235Z;2024-04-18T17:43:00Z;[{'id': 4953185131, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953187579, 'qualifierId': 233, 'value': '418'}, {'id': 4953185129, 'qualifierId': 94}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Save;;;;;;;;;;;;;;;;;;;418,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;37;3;Real Monarchs;2223;MC;1,0
2673240259;318;44;1;37;11;ew2zirzye0sw1txr2m33nr25y;1;4,5;49,7;2024-04-15T01:40:57.379Z;2024-04-15T01:41:55Z;[{'id': 4953134535, 'qualifierId': 233, 'value': '320'}, {'id': 4953134523, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953134525, 'qualifierId': 285}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;c8lmri7qkud4qv38izu82njtg;Aerial;;;;;;;;;;;;;;;;;;;320,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;37;11;Real Monarchs;2231;GK;1,0
2673240009;320;44;1;37;11;cbip96wzs3jc2xadoluhhxotl;0;95,5;50,3;2024-04-15T01:40:57.380Z;2024-04-15T01:41:56Z;[{'id': 4953133537, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953133539, 'qualifierId': 286}, {'id': 4953134559, 'qualifierId': 233, 'value': '318'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;c8lmri7qkud4qv38izu82njtg;Aerial;;;;;;;;;;;;;;;;;;;318,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;37;11;The Town;2231;DC;1,0
2673239681;308;11;1;37;11;ew2zirzye0sw1txr2m33nr25y;1;5,2;48,6;2024-04-15T01:40:57.759Z;2024-04-18T04:22:23Z;[{'id': 4958990001, 'qualifierId': 378}, {'id': 4953132189, 'qualifierId': 88}, {'id': 4953132187, 'qualifierId': 56, 'value': 'Back'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;c8lmri7qkud4qv38izu82njtg;Claim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;37;11;Real Monarchs;2231;GK;1,0
2673239723;309;1;1;37;14;ew2zirzye0sw1txr2m33nr25y;1;9,7;48,7;2024-04-15T01:41:00.310Z;2024-04-15T01:41:03Z;[{'id': 4953132375, 'qualifierId': 123}, {'id': 4953132381, 'qualifierId': 141, 'value': '71.2'}, {'id': 4953132383, 'qualifierId': 212, 'value': '15.5'}, {'id': 4953132379, 'qualifierId': 140, 'value': '11.8'}, {'id': 4953132385, 'qualifierId': 213, 'value': '1.43'}, {'id': 4953132377, 'qualifierId': 56, 'value': 'Back'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;1,43;11,8;;15,5;71,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;11,8;71,2;;;;;;;0;0;37;14;Real Monarchs;2234;GK;1,0
2673239773;310;1;1;37;17;ew2zirzye0sw1txr2m33nr25y;1;11,7;74,7;2024-04-15T01:41:03.287Z;2024-04-15T01:41:09Z;[{'id': 4953132589, 'qualifierId': 212, 'value': '52.7'}, {'id': 4953132585, 'qualifierId': 140, 'value': '60.6'}, {'id': 4953132593, 'qualifierId': 1}, {'id': 4953132581, 'qualifierId': 157}, {'id': 4953132587, 'qualifierId': 141, 'value': '92.4'}, {'id': 4953132583, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953132591, 'qualifierId': 213, 'value': '0.23'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,23;60,6;;52,7;92,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;60,6;92,4;;;;;;;0;0;37;17;Real Monarchs;2237;DC;1,0
2673239783;311;50;1;37;21;ew2zirzye0sw1txr2m33nr25y;1;66,1;95,8;2024-04-15T01:41:08.079Z;2024-04-18T04:23:32Z;[{'id': 4953132635, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953132637, 'qualifierId': 286}, {'id': 4953132775, 'qualifierId': 233, 'value': '318'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;c8lmri7qkud4qv38izu82njtg;Dispossessed;;;;;;;;;;;;;;;;;;;318,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;37;21;Real Monarchs;2241;FWL;1,0
2673239791;318;7;1;37;21;cbip96wzs3jc2xadoluhhxotl;1;33,9;4,2;2024-04-15T01:41:08.080Z;2024-04-18T04:23:33Z;[{'id': 4953132663, 'qualifierId': 56, 'value': 'Back'}, {'id': 4958990465, 'qualifierId': 383}, {'id': 4953132765, 'qualifierId': 233, 'value': '311'}, {'id': 4953132665, 'qualifierId': 285}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Tackle;;;;;;;;;;;;;;;;;;;311,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;37;21;The Town;2241;DR;1,0
2674332649;899;12;1;37;22;cbip96wzs3jc2xadoluhhxotl;1;26,4;9,0;2024-04-15T01:41:08.541Z;2024-04-18T04:23:40Z;[{'id': 4958990809, 'qualifierId': 212, 'value': '7.8'}, {'id': 4958990801, 'qualifierId': 56, 'value': 'Back'}, {'id': 4958990807, 'qualifierId': 141, 'value': '0.0'}, {'id': 4958990925, 'qualifierId': 167}, {'id': 4958990805, 'qualifierId': 140, 'value': '24.4'}, {'id': 4958990811, 'qualifierId': 213, 'value': '4.44'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Clearance;;;;;;;;;;4,44;24,4;;7,8;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;24,4;0,0;;;;;;;0;0;37;22;The Town;2242;DR;1,0
2673239859;312;5;1;37;23;ew2zirzye0sw1txr2m33nr25y;1;68,9;101,2;2024-04-15T01:41:09.831Z;2024-04-15T01:41:16Z;[{'id': 4953132927, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953132929, 'qualifierId': 347}, {'id': 4953132945, 'qualifierId': 233, 'value': '319'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;319,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;37;23;Real Monarchs;2243;FWL;1,0
2673239801;319;5;1;37;23;cbip96wzs3jc2xadoluhhxotl;0;31,1;-1,2;2024-04-15T01:41:09.831Z;2024-04-15T02:09:48Z;[{'id': 4953132963, 'qualifierId': 233, 'value': '312'}, {'id': 4953132715, 'qualifierId': 347}, {'id': 4953132713, 'qualifierId': 56, 'value': 'Back'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;312,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;37;23;The Town;2243;DR;1,0
2673240003;313;1;1;37;40;ew2zirzye0sw1txr2m33nr25y;1;69,2;100,0;2024-04-15T01:41:26.791Z;2024-04-15T01:41:29Z;[{'id': 4953133521, 'qualifierId': 140, 'value': '77.1'}, {'id': 4953133527, 'qualifierId': 212, 'value': '8.9'}, {'id': 4953133529, 'qualifierId': 213, 'value': '5.91'}, {'id': 4953133525, 'qualifierId': 141, 'value': '96.9'}, {'id': 4953133515, 'qualifierId': 107}, {'id': 4953133517, 'qualifierId': 56, 'value': 'Left'}];658wqca9ctixqav113prm06ei;J. Ricketts;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;5,91;77,1;;8,9;96,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;77,1;96,9;;;;;;;0;0;37;40;Real Monarchs;2260;DC;1,0
2673240017;314;1;1;37;42;ew2zirzye0sw1txr2m33nr25y;0;82,1;96,6;2024-04-15T01:41:28.887Z;2024-04-15T01:41:30Z;[{'id': 4953133569, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953133575, 'qualifierId': 212, 'value': '10.9'}, {'id': 4953133577, 'qualifierId': 213, 'value': '4.36'}, {'id': 4953133571, 'qualifierId': 140, 'value': '78.5'}, {'id': 4953133573, 'qualifierId': 141, 'value': '81.6'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;4,36;78,5;;10,9;81,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;78,5;81,6;;;;;;;0;0;37;42;Real Monarchs;2262;FWL;1,0
2673240025;321;49;1;37;45;cbip96wzs3jc2xadoluhhxotl;1;21,3;20,3;2024-04-15T01:41:31.300Z;2024-04-15T01:41:31Z;[];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;37;45;The Town;2265;DL;1,0
2673240073;322;1;1;37;46;cbip96wzs3jc2xadoluhhxotl;1;23,2;23,6;2024-04-15T01:41:32.444Z;2024-04-15T01:41:36Z;[{'id': 4953133801, 'qualifierId': 141, 'value': '33.1'}, {'id': 4953133799, 'qualifierId': 140, 'value': '44.0'}, {'id': 4953133803, 'qualifierId': 212, 'value': '22.8'}, {'id': 4953133797, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953133805, 'qualifierId': 213, 'value': '0.29'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,29;44,0;;22,8;33,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;44,0;33,1;;;;;;;0;0;37;46;The Town;2266;DL;1,0
2673240077;323;61;1;37;50;cbip96wzs3jc2xadoluhhxotl;0;44,3;34,9;2024-04-15T01:41:36.188Z;2024-04-15T01:41:36Z;[{'id': 4953133821, 'qualifierId': 56, 'value': 'Back'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;c8lmri7qkud4qv38izu82njtg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;37;50;The Town;2270;FW;1,0
2673240097;315;1;1;37;51;ew2zirzye0sw1txr2m33nr25y;1;36,0;33,4;2024-04-15T01:41:37.528Z;2024-04-15T01:41:38Z;[{'id': 4953133883, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953133891, 'qualifierId': 213, 'value': '5.57'}, {'id': 4953133889, 'qualifierId': 212, 'value': '20.6'}, {'id': 4953133885, 'qualifierId': 140, 'value': '50.8'}, {'id': 4953133887, 'qualifierId': 141, 'value': '13.6'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;5,57;50,8;;20,6;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;50,8;13,6;;;;;;;0;0;37;51;Real Monarchs;2271;DL;1,0
2673240101;316;49;1;37;52;ew2zirzye0sw1txr2m33nr25y;1;53,2;12,5;2024-04-15T01:41:38.728Z;2024-04-15T01:41:39Z;[];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;c8lmri7qkud4qv38izu82njtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;37;52;Real Monarchs;2272;DR;1,0
2673240181;317;2;1;37;56;ew2zirzye0sw1txr2m33nr25y;1;58,1;7,8;2024-04-15T01:41:42.808Z;2024-04-18T04:24:36Z;[{'id': 4953134197, 'qualifierId': 7, 'value': '1bmbt6h6bsiimpzxt07cqwfvu'}, {'id': 4953134199, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953134187, 'qualifierId': 141, 'value': '47.2'}, {'id': 4953134185, 'qualifierId': 140, 'value': '69.8'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;c8lmri7qkud4qv38izu82njtg;Offside Pass;;;;;;;;;;;69,8;;;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;69,8;47,2;;;;;;;0;0;37;56;Real Monarchs;2276;DR;1,0
2673240187;324;55;1;37;56;cbip96wzs3jc2xadoluhhxotl;1;29,7;59,3;2024-04-15T01:41:42.809Z;2024-04-15T02:09:52Z;[];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;37;56;The Town;2276;DL;1,0
2673240275;325;1;1;38;9;cbip96wzs3jc2xadoluhhxotl;1;22,5;68,5;2024-04-15T01:41:56.100Z;2024-04-15T01:41:57Z;[{'id': 4953134607, 'qualifierId': 213, 'value': '5.94'}, {'id': 4953134601, 'qualifierId': 140, 'value': '34.6'}, {'id': 4953134599, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953134597, 'qualifierId': 241}, {'id': 4953134605, 'qualifierId': 212, 'value': '13.5'}, {'id': 4953134595, 'qualifierId': 5}, {'id': 4953134603, 'qualifierId': 141, 'value': '61.8'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;5,94;34,6;;13,5;61,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;34,6;61,8;;;;;;;0;0;38;9;The Town;2289;DC;1,0
2673240293;326;1;1;38;11;cbip96wzs3jc2xadoluhhxotl;0;34,9;62,0;2024-04-15T01:41:57.380Z;2024-04-15T01:41:58Z;[{'id': 4953134685, 'qualifierId': 213, 'value': '0.91'}, {'id': 4953134675, 'qualifierId': 140, 'value': '38.0'}, {'id': 4953134669, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953134681, 'qualifierId': 212, 'value': '5.3'}, {'id': 4953134677, 'qualifierId': 141, 'value': '68.2'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,91;38,0;;5,3;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,0;68,2;;;;;;;0;0;38;11;The Town;2291;MC;1,0
2673240305;319;8;1;38;14;ew2zirzye0sw1txr2m33nr25y;1;60,5;26,7;2024-04-15T01:42:00.233Z;2024-04-18T04:25:04Z;[{'id': 4953134711, 'qualifierId': 56, 'value': 'Center'}, {'id': 4958992043, 'qualifierId': 383}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;38;14;Real Monarchs;2294;MC;1,0
2673240309;320;49;1;38;14;ew2zirzye0sw1txr2m33nr25y;1;62,4;26,9;2024-04-15T01:42:00.648Z;2024-04-15T01:42:00Z;[];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;38;14;Real Monarchs;2294;MC;1,0
2673240343;321;3;1;38;15;ew2zirzye0sw1txr2m33nr25y;1;70,4;30,4;2024-04-15T01:42:02.089Z;2024-04-18T04:25:26Z;[{'id': 4953134889, 'qualifierId': 286}, {'id': 4953134887, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953134917, 'qualifierId': 233, 'value': '327'}, {'id': 4958992373, 'qualifierId': 464}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Take On;;;;;;;;;;;;;;;;;;;327,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;38;15;Real Monarchs;2295;MC;1,0
2673240319;327;45;1;38;15;cbip96wzs3jc2xadoluhhxotl;0;29,6;69,6;2024-04-15T01:42:02.089Z;2024-04-15T01:42:05Z;[{'id': 4953134775, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953134927, 'qualifierId': 233, 'value': '321'}, {'id': 4953134777, 'qualifierId': 285}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;c8lmri7qkud4qv38izu82njtg;Challenge;;;;;;;;;;;;;;;;;;;321,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;38;15;The Town;2295;MC;1,0
