id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Involved;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Zone;value_Angle;value_LayOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Chipped;value_Direct;value_Foul;value_Shove/Push;value_Defensive;value_Offensive;value_FreeKickTaken;value_BlockedPass;value_TakeOnSpace;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_LeftFooted;value_FirstTouch;value_RegularPlay;value_OutOfBoxCentre;value_GkX;value_Assisted;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_DeletedEventType;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Cross;value_Head;value_OutSwinger;value_LowGkIntervention;value_IntendedTackleTarget;value_TouchTypePass;value_TouchTypeControl;value_Assist;value_BoxCentre;value_Weak;value_MisHit;value_BlockedX;value_BlockedY;value_NotAssisted;value_NotPastGoalLine;value_TakeOnOvertake;value_OutOfPlay;value_FairPlay;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_FlickOn;value_IntentionalAssist;value_PullBack;value_Right;value_ThroughBall;value_Volley;value_BoxRight;value_High;value_Blocked;value_LowLeft;value_DefBlock;value_LowCentre;value_MediumGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_HighLeft;value_ShirtPull/Holding;value_NotVisible;value_AttemptedTackle;value_LowRight;value_Standing;value_ParriedDanger;value_Fumble;value_Hands;value_HighGkIntervention;value_Minutes;value_GkKickFromHands;value_Overrun;value_EndType;value_CloseLeft;value_NotRetreating;value_YellowCard;value_FromCorner;value_RecklessOffence;value_BigChance;value_SmallBoxRight;value_SetPiece;value_Tactical;value_TacticalFoul;value_HighClaim;value_PenaltyTakerId;value_Penalty;value_Diving;value_Scored;value_KeeperTouched;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_GoalShotGameClock;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GoalShotTimestamp;value_HighRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_FantasyAssistType;value_AerialFoul;value_Argument;value_OverArm;value_FreeKick;value_BoxDeepRight;value_ParriedSafe;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_OfficiallyAnnounced;value_WeatherProblem;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692628891;604;5;2;76;26;ew2zirzye0sw1txr2m33nr25y;0;7,8;101,6;2024-05-27T03:07:03.875Z;2024-05-27T03:07:07Z;[{'id': 5058479581, 'qualifierId': 347}, {'id': 5058479637, 'qualifierId': 233, 'value': '684'}, {'id': 5058479579, 'qualifierId': 56, 'value': 'Back'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;684,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;76;26;St. Louis City II;4586;DMC;1,0
2692628899;684;5;2;76;26;dqx48fglv1l96cyrmjdod0xec;1;92,2;-1,6;2024-05-27T03:07:03.875Z;2024-05-27T03:28:47Z;[{'id': 5058479609, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058479611, 'qualifierId': 347}, {'id': 5058479621, 'qualifierId': 233, 'value': '604'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;604,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;76;26;The Town;4586;MR;1,0
2692628915;685;1;2;76;36;dqx48fglv1l96cyrmjdod0xec;1;91,2;0,0;2024-05-27T03:07:13.918Z;2024-05-27T03:07:15Z;[{'id': 5058479743, 'qualifierId': 212, 'value': '11.8'}, {'id': 5058479745, 'qualifierId': 213, 'value': '2.19'}, {'id': 5058479739, 'qualifierId': 140, 'value': '84.7'}, {'id': 5058479737, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058479735, 'qualifierId': 107}, {'id': 5058479741, 'qualifierId': 141, 'value': '12.6'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;84,7;;11,8;12,6;;2,19;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;84,7;12,6;;;;;;;;0;76;36;The Town;4596;DR;1,0
2692628917;686;1;2;76;38;dqx48fglv1l96cyrmjdod0xec;1;84,7;12,6;2024-05-27T03:07:15.678Z;2024-05-27T03:07:17Z;[{'id': 5058479769, 'qualifierId': 212, 'value': '5.7'}, {'id': 5058479767, 'qualifierId': 141, 'value': '4.3'}, {'id': 5058479763, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058479765, 'qualifierId': 140, 'value': '85.0'}, {'id': 5058479771, 'qualifierId': 213, 'value': '4.77'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;85,0;;5,7;4,3;;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;85,0;4,3;;;;;;;;0;76;38;The Town;4598;ML;1,0
2692628925;687;1;2;76;40;dqx48fglv1l96cyrmjdod0xec;1;84,3;4,7;2024-05-27T03:07:17.550Z;2024-05-27T03:07:19Z;[{'id': 5058479805, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058479807, 'qualifierId': 140, 'value': '75.4'}, {'id': 5058479813, 'qualifierId': 213, 'value': '3.04'}, {'id': 5058479809, 'qualifierId': 141, 'value': '6.1'}, {'id': 5058479811, 'qualifierId': 212, 'value': '9.4'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;75,4;;9,4;6,1;;3,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;75,4;6,1;;;;;;;;0;76;40;The Town;4600;DR;1,0
2692628931;688;1;2;76;42;dqx48fglv1l96cyrmjdod0xec;0;75,4;6,1;2024-05-27T03:07:19.567Z;2024-05-27T03:07:20Z;[{'id': 5058479839, 'qualifierId': 213, 'value': '1.50'}, {'id': 5058479831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058479837, 'qualifierId': 212, 'value': '24.1'}, {'id': 5058479835, 'qualifierId': 141, 'value': '41.5'}, {'id': 5058479833, 'qualifierId': 140, 'value': '77.0'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;77,0;;24,1;41,5;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;77,0;41,5;;;;;;;;0;76;42;The Town;4602;DL;1,0
2692628935;605;49;2;76;45;ew2zirzye0sw1txr2m33nr25y;1;26,8;52,4;2024-05-27T03:07:22.002Z;2024-05-27T03:07:22Z;[];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;d2v2vy5vpe9rs1h6y1a3zp8gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;76;45;St. Louis City II;4605;MR;1,0
2692628937;606;1;2;76;45;ew2zirzye0sw1txr2m33nr25y;0;26,8;52,4;2024-05-27T03:07:22.611Z;2024-05-27T03:07:25Z;[{'id': 5058479881, 'qualifierId': 213, 'value': '0.58'}, {'id': 5058479871, 'qualifierId': 155}, {'id': 5058479877, 'qualifierId': 141, 'value': '100.0'}, {'id': 5058479873, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058479875, 'qualifierId': 140, 'value': '75.2'}, {'id': 5058479879, 'qualifierId': 212, 'value': '60.8'}, {'id': 5058479883, 'qualifierId': 1}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;75,2;;60,8;100,0;;0,58;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;75,2;100,0;;;;;;;;0;76;45;St. Louis City II;4605;MR;1,0
2692628939;607;5;2;76;48;ew2zirzye0sw1txr2m33nr25y;0;73,6;101,4;2024-05-27T03:07:25.834Z;2024-05-27T03:07:41Z;[{'id': 5058480007, 'qualifierId': 233, 'value': '689'}, {'id': 5058479891, 'qualifierId': 347}, {'id': 5058479889, 'qualifierId': 56, 'value': 'Left'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;689,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;76;48;St. Louis City II;4608;MR;1,0
2692628953;689;5;2;76;48;dqx48fglv1l96cyrmjdod0xec;1;26,4;-1,4;2024-05-27T03:07:25.834Z;2024-05-27T03:28:47Z;[{'id': 5058479989, 'qualifierId': 347}, {'id': 5058480001, 'qualifierId': 233, 'value': '607'}, {'id': 5058479987, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;607,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;76;48;The Town;4608;DL;1,0
2692628963;690;1;2;77;4;dqx48fglv1l96cyrmjdod0xec;1;27,5;0,0;2024-05-27T03:07:41.038Z;2024-05-27T03:07:44Z;[{'id': 5058480039, 'qualifierId': 1}, {'id': 5058480035, 'qualifierId': 212, 'value': '24.3'}, {'id': 5058480033, 'qualifierId': 141, 'value': '6.1'}, {'id': 5058480037, 'qualifierId': 213, 'value': '0.21'}, {'id': 5058480031, 'qualifierId': 140, 'value': '50.1'}, {'id': 5058480027, 'qualifierId': 107}, {'id': 5058480029, 'qualifierId': 56, 'value': 'Right'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;50,1;;24,3;6,1;;0,21;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;50,1;6,1;;;;;;;;0;77;4;The Town;4624;DR;1,0
2692628969;691;1;2;77;7;dqx48fglv1l96cyrmjdod0xec;0;50,1;6,1;2024-05-27T03:07:44.398Z;2024-05-27T03:07:45Z;[{'id': 5058480069, 'qualifierId': 141, 'value': '18.8'}, {'id': 5058480071, 'qualifierId': 212, 'value': '21.2'}, {'id': 5058480065, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058480063, 'qualifierId': 168}, {'id': 5058480067, 'qualifierId': 140, 'value': '68.5'}, {'id': 5058480061, 'qualifierId': 3}, {'id': 5058480073, 'qualifierId': 213, 'value': '0.42'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;68,5;;21,2;18,8;;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;68,5;18,8;;;;;;;;0;77;7;The Town;4627;FW;1,0
2692628971;608;49;2;77;9;ew2zirzye0sw1txr2m33nr25y;1;28,7;68,4;2024-05-27T03:07:46.179Z;2024-05-27T03:07:46Z;[];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;d2v2vy5vpe9rs1h6y1a3zp8gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;77;9;St. Louis City II;4629;DL;1,0
2692628983;609;1;2;77;9;ew2zirzye0sw1txr2m33nr25y;1;28,7;68,4;2024-05-27T03:07:46.233Z;2024-05-27T03:07:50Z;[{'id': 5058480111, 'qualifierId': 140, 'value': '9.6'}, {'id': 5058480109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058480115, 'qualifierId': 212, 'value': '22.3'}, {'id': 5058480113, 'qualifierId': 141, 'value': '54.0'}, {'id': 5058480117, 'qualifierId': 213, 'value': '3.60'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;9,6;;22,3;54,0;;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;9,6;54,0;;;;;;;;0;77;9;St. Louis City II;4629;DL;1,0
2692628987;610;1;2;77;12;ew2zirzye0sw1txr2m33nr25y;1;8,3;52,8;2024-05-27T03:07:49.905Z;2024-05-27T03:07:51Z;[{'id': 5058480131, 'qualifierId': 140, 'value': '23.0'}, {'id': 5058480137, 'qualifierId': 213, 'value': '0.18'}, {'id': 5058480135, 'qualifierId': 212, 'value': '15.7'}, {'id': 5058480129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058480133, 'qualifierId': 141, 'value': '57.0'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;23,0;;15,7;57,0;;0,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;23,0;57,0;;;;;;;;0;77;12;St. Louis City II;4632;GK;1,0
2692628989;611;1;2;77;13;ew2zirzye0sw1txr2m33nr25y;1;23,0;57,0;2024-05-27T03:07:50.961Z;2024-06-01T23:26:59Z;[{'id': 5058480165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058480171, 'qualifierId': 212, 'value': '20.9'}, {'id': 5058480167, 'qualifierId': 140, 'value': '10.2'}, {'id': 5064862783, 'qualifierId': 156}, {'id': 5058480173, 'qualifierId': 213, 'value': '2.27'}, {'id': 5058480169, 'qualifierId': 141, 'value': '80.6'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;10,2;;20,9;80,6;;2,27;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;10,2;80,6;;;;;;;;0;77;13;St. Louis City II;4633;DMC;1,0
2692628991;612;1;2;77;15;ew2zirzye0sw1txr2m33nr25y;1;10,2;81,4;2024-05-27T03:07:52.978Z;2024-05-27T03:08:09Z;[{'id': 5058480189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058480197, 'qualifierId': 213, 'value': '5.93'}, {'id': 5058480195, 'qualifierId': 212, 'value': '13.1'}, {'id': 5058480193, 'qualifierId': 141, 'value': '74.7'}, {'id': 5058480191, 'qualifierId': 140, 'value': '21.9'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;21,9;;13,1;74,7;;5,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,9;74,7;;;;;;;;0;77;15;St. Louis City II;4635;DL;1,0
2692628995;613;1;2;77;18;ew2zirzye0sw1txr2m33nr25y;1;20,8;81,1;2024-05-27T03:07:55.393Z;2024-05-27T03:07:58Z;[{'id': 5058480207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058480217, 'qualifierId': 213, 'value': '2.15'}, {'id': 5058480213, 'qualifierId': 141, 'value': '95.1'}, {'id': 5058480215, 'qualifierId': 212, 'value': '11.4'}, {'id': 5058480209, 'qualifierId': 140, 'value': '14.9'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;14,9;;11,4;95,1;;2,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;14,9;95,1;;;;;;;;0;77;18;St. Louis City II;4638;DMC;1,0
2692629007;614;1;2;77;21;ew2zirzye0sw1txr2m33nr25y;1;14,9;95,1;2024-05-27T03:07:58.353Z;2024-05-27T03:08:01Z;[{'id': 5058480253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058480255, 'qualifierId': 140, 'value': '26.4'}, {'id': 5058480257, 'qualifierId': 141, 'value': '89.7'}, {'id': 5058480261, 'qualifierId': 213, 'value': '5.99'}, {'id': 5058480259, 'qualifierId': 212, 'value': '12.6'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;26,4;;12,6;89,7;;5,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;26,4;89,7;;;;;;;;0;77;21;St. Louis City II;4641;DC;1,0
2692629009;615;4;2;77;24;ew2zirzye0sw1txr2m33nr25y;1;29,2;87,4;2024-05-27T03:08:01.842Z;2024-05-27T03:08:04Z;[{'id': 5058480301, 'qualifierId': 233, 'value': '692'}, {'id': 5058480275, 'qualifierId': 285}, {'id': 5058480273, 'qualifierId': 265}, {'id': 5058480269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058480267, 'qualifierId': 13}, {'id': 5058480271, 'qualifierId': 152}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;d2v2vy5vpe9rs1h6y1a3zp8gk;Foul;;;;;;;;;;;;;;;;;;;692,0;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;77;24;St. Louis City II;4644;Sub;1,0
2692629011;692;4;2;77;24;dqx48fglv1l96cyrmjdod0xec;0;70,8;12,6;2024-05-27T03:08:01.843Z;2024-05-27T03:08:04Z;[{'id': 5058480289, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058480295, 'qualifierId': 286}, {'id': 5058480293, 'qualifierId': 265}, {'id': 5058480287, 'qualifierId': 13}, {'id': 5058480291, 'qualifierId': 152}, {'id': 5058480309, 'qualifierId': 233, 'value': '615'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Foul;;;;;;;;;;;;;;;;;;;615,0;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;77;24;The Town;4644;MC;1,0
2692629027;693;17;2;77;36;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-05-27T03:08:12.990Z;2024-05-27T03:08:21Z;[{'id': 5058480475, 'qualifierId': 31}, {'id': 5058480477, 'qualifierId': 244}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;d2v2vy5vpe9rs1h6y1a3zp8gk;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;77;36;The Town;4656;MR;1,0
2692629053;616;1;2;77;45;ew2zirzye0sw1txr2m33nr25y;1;29,0;85,0;2024-05-27T03:08:22.610Z;2024-05-27T03:08:27Z;[{'id': 5058480527, 'qualifierId': 212, 'value': '6.5'}, {'id': 5058480523, 'qualifierId': 140, 'value': '30.3'}, {'id': 5058480525, 'qualifierId': 141, 'value': '75.6'}, {'id': 5058480529, 'qualifierId': 213, 'value': '4.92'}, {'id': 5058480517, 'qualifierId': 5}, {'id': 5058480519, 'qualifierId': 152}, {'id': 5058480521, 'qualifierId': 56, 'value': 'Back'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;30,3;;6,5;75,6;;4,92;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;30,3;75,6;;;;;;;;0;77;45;St. Louis City II;4665;FW;1,0
2692629067;617;1;2;77;51;ew2zirzye0sw1txr2m33nr25y;0;52,8;83,6;2024-05-27T03:08:28.833Z;2024-05-27T03:08:33Z;[{'id': 5058480591, 'qualifierId': 140, 'value': '100.0'}, {'id': 5058480597, 'qualifierId': 212, 'value': '50.1'}, {'id': 5058480587, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058480595, 'qualifierId': 141, 'value': '85.1'}, {'id': 5058480585, 'qualifierId': 157}, {'id': 5058480599, 'qualifierId': 213, 'value': '0.02'}, {'id': 5058480601, 'qualifierId': 1}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;100,0;;50,1;85,1;;0,02;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;100,0;85,1;;;;;;;;0;77;51;St. Louis City II;4671;MC;1,0
2692629065;694;56;2;77;55;dqx48fglv1l96cyrmjdod0xec;1;3,2;10,3;2024-05-27T03:08:32.622Z;2024-05-27T03:08:32Z;[{'id': 5058480579, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;d2v2vy5vpe9rs1h6y1a3zp8gk;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;77;55;The Town;4675;DL;1,0
