id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Launch;value_HeadPass;value_Offensive;value_Defensive;value_FlickOn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_DeletedEventType;value_TouchTypeClearance;value_NotVisible;value_ThroughBall;value_Cross;value_OutSwinger;value_RightFooted;value_OverhitCross;value_LeftFooted;value_TakeOnSpace;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_BoxCentre;value_GkYTimeOfGoal;value_GkY;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_BigChance;value_NotAssisted;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_Diving;value_Left;value_Scored;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LowGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_OutOfPlay;value_InSwinger;value_Head;value_HighGkIntervention;value_LastLine;value_Right;value_CornerTaken;value_TouchTypeControl;value_Handball;value_High;value_Assist;value_IndividualPlay;value_RegularPlay;value_RelatedEventId;value_Assisted;value_SwitchOfPlay;value_OutOfBoxCentre;value_IntentionalAssist;value_BlockedY;value_Blocked;value_BlockedX;value_LowCentre;value_BoxRight;value_HitLeftPost;value_HitWoodwork;value_DefBlock;value_PullBack;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_1On1;value_2NdAssist;value_FirstTouch;value_2NdAssisted;value_2NdRelatedEventId;value_HighCentre;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_SetPiece;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_FreeKick;value_Minutes;value_HighLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_MediumGkIntervention;value_LowRight;value_ParriedSafe;value_Hands;value_MisHit;value_NotPastGoalLine;value_FromCorner;value_DrivenCross;value_Straight;value_FloatedCross;value_Volley;value_Weak;value_FastBreak;value_Overrun;value_RecklessOffence;value_GkKickFromHands;value_SixYardBlocked;value_SmallBoxRight;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_HitBar;value_ParriedDanger;value_SmallBoxCentre;value_GoesToPenalties;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695049225;640;43;2;69;32;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-08T00:31:43.856Z;2024-06-08T00:32:02Z;[{'id': 5071795051, 'qualifierId': 233, 'value': '579'}, {'id': 5071794935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071795255, 'qualifierId': 144, 'value': '5'}, {'id': 5071794937, 'qualifierId': 346, 'value': '0'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;0,0;579,0;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;69;32;Houston Dynamo II;4172;DC;1,0
2695049241;579;43;2;69;37;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-08T00:31:48.723Z;2024-06-08T00:32:06Z;[{'id': 5071795025, 'qualifierId': 346, 'value': '0'}, {'id': 5071795023, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071795305, 'qualifierId': 144, 'value': '5'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;69;37;Sporting KC II;4177;MC;1,0
2695049401;641;1;2;70;12;7fbej4xwoq4imaf5l39304m37;0;2,7;77,4;2024-06-08T00:32:23.856Z;2024-06-08T00:32:30Z;[{'id': 5071795957, 'qualifierId': 5}, {'id': 5071795973, 'qualifierId': 1}, {'id': 5071795965, 'qualifierId': 140, 'value': '60.8'}, {'id': 5071795971, 'qualifierId': 213, 'value': '0.21'}, {'id': 5071795959, 'qualifierId': 157}, {'id': 5071795961, 'qualifierId': 152}, {'id': 5071795969, 'qualifierId': 212, 'value': '62.4'}, {'id': 5071795963, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071795967, 'qualifierId': 141, 'value': '96.4'}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;60,8;0,21;62,4;;96,4;1,0;;;;;;;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;60,8;96,4;;;;;;;;0;70;12;Houston Dynamo II;4212;GK;1,0
2695049399;581;44;2;70;17;7pmw399vh2v44cjle4fkklp1w;1;41,0;6,2;2024-06-08T00:32:28.769Z;2024-06-08T00:32:30Z;[{'id': 5071796023, 'qualifierId': 233, 'value': '642'}, {'id': 5071795951, 'qualifierId': 285}, {'id': 5071795949, 'qualifierId': 56, 'value': 'Back'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;dau7b6zlp8fz4jbrs2q4q115g;Aerial;;;;;;;;;;;;;;;;;;;;642,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;17;Sporting KC II;4217;Sub;1,0
2695049403;642;44;2;70;17;7fbej4xwoq4imaf5l39304m37;0;59,0;93,8;2024-06-08T00:32:28.770Z;2024-06-08T00:32:31Z;[{'id': 5071795979, 'qualifierId': 286}, {'id': 5071795977, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071796027, 'qualifierId': 233, 'value': '581'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dau7b6zlp8fz4jbrs2q4q115g;Aerial;;;;;;;;;;;;;;;;;;;;581,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;17;Houston Dynamo II;4217;Sub;1,0
2695049407;582;1;2;70;17;7pmw399vh2v44cjle4fkklp1w;0;38,7;7,6;2024-06-08T00:32:29.072Z;2024-06-14T16:57:52Z;[{'id': 5071796001, 'qualifierId': 212, 'value': '5.8'}, {'id': 5071795999, 'qualifierId': 141, 'value': '7.2'}, {'id': 5071796003, 'qualifierId': 213, 'value': '6.24'}, {'id': 5071795997, 'qualifierId': 140, 'value': '44.2'}, {'id': 5071795993, 'qualifierId': 3}, {'id': 5071795995, 'qualifierId': 56, 'value': 'Back'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;44,2;6,24;5,8;;7,2;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;44,2;7,2;;;;;;;;0;70;17;Sporting KC II;4217;Sub;1,0
2695049409;643;43;2;70;18;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-08T00:32:29.944Z;2024-06-08T00:33:36Z;[{'id': 5071796005, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071797517, 'qualifierId': 144, 'value': '61'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;18;Houston Dynamo II;4218;Sub;1,0
2696013973;866;61;2;70;18;7fbej4xwoq4imaf5l39304m37;1;59,4;93,1;2024-06-08T00:32:30.050Z;2024-06-14T16:58:04Z;[{'id': 5077085735, 'qualifierId': 56, 'value': 'Left'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;18;Houston Dynamo II;4218;Sub;1,0
2695049415;644;1;2;70;19;7fbej4xwoq4imaf5l39304m37;1;48,6;78,8;2024-06-08T00:32:31.360Z;2024-06-14T16:58:10Z;[{'id': 5071796041, 'qualifierId': 212, 'value': '18.4'}, {'id': 5071796043, 'qualifierId': 213, 'value': '0.55'}, {'id': 5071796035, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077085799, 'qualifierId': 189}, {'id': 5071796039, 'qualifierId': 141, 'value': '93.0'}, {'id': 5071796037, 'qualifierId': 140, 'value': '63.5'}, {'id': 5071796033, 'qualifierId': 3}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;63,5;0,55;18,4;;93,0;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;63,5;93,0;;;;;;;;0;70;19;Houston Dynamo II;4219;MC;1,0
2695049753;653;61;2;70;20;7fbej4xwoq4imaf5l39304m37;0;63,9;97,0;2024-06-08T00:32:31.775Z;2024-06-08T00:33:54Z;[{'id': 5071797819, 'qualifierId': 56, 'value': 'Left'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;20;Houston Dynamo II;4220;Sub;1,0
2695049433;645;83;2;70;22;7fbej4xwoq4imaf5l39304m37;0;63,3;90,5;2024-06-08T00:32:34.495Z;2024-06-08T00:34:37Z;[{'id': 5071798991, 'qualifierId': 399, 'value': '1d43ue54zl1o9rvnwz5zfotm'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dau7b6zlp8fz4jbrs2q4q115g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;22;Houston Dynamo II;4222;Sub;1,0
2695049435;583;49;2;70;23;7pmw399vh2v44cjle4fkklp1w;1;43,0;8,6;2024-06-08T00:32:34.641Z;2024-06-08T00:32:34Z;[];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;dau7b6zlp8fz4jbrs2q4q115g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;23;Sporting KC II;4223;Sub;1,0
2695049441;584;1;2;70;23;7pmw399vh2v44cjle4fkklp1w;1;43,0;8,6;2024-06-08T00:32:35.104Z;2024-06-08T00:34:11Z;[{'id': 5071796155, 'qualifierId': 141, 'value': '5.6'}, {'id': 5071796157, 'qualifierId': 212, 'value': '2.9'}, {'id': 5071796153, 'qualifierId': 140, 'value': '45.0'}, {'id': 5071796151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071796159, 'qualifierId': 213, 'value': '5.51'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;45,0;5,51;2,9;;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;45,0;5,6;;;;;;;;0;70;23;Sporting KC II;4223;Sub;1,0
2695049447;585;1;2;70;24;7pmw399vh2v44cjle4fkklp1w;0;51,4;10,3;2024-06-08T00:32:36.322Z;2024-06-14T16:58:41Z;[{'id': 5071796181, 'qualifierId': 140, 'value': '62.9'}, {'id': 5071796179, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071796185, 'qualifierId': 212, 'value': '12.1'}, {'id': 5071796183, 'qualifierId': 141, 'value': '11.8'}, {'id': 5071796187, 'qualifierId': 213, 'value': '0.08'}];n5otejqjssvxk3bzx06642z8;M. Findlay;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;62,9;0,08;12,1;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;62,9;11,8;;;;;;;;0;70;24;Sporting KC II;4224;Sub;1,0
2695049449;646;43;2;70;27;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-08T00:32:38.688Z;2024-06-14T16:58:50Z;[{'id': 5077086021, 'qualifierId': 144, 'value': '49'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;27;Houston Dynamo II;4227;Sub;1,0
2695049467;647;1;2;70;27;7fbej4xwoq4imaf5l39304m37;1;35,7;90,2;2024-06-08T00:32:38.847Z;2024-06-08T00:32:41Z;[{'id': 5071796285, 'qualifierId': 212, 'value': '13.0'}, {'id': 5071796283, 'qualifierId': 141, 'value': '82.0'}, {'id': 5071796287, 'qualifierId': 213, 'value': '5.84'}, {'id': 5071796281, 'qualifierId': 140, 'value': '46.9'}, {'id': 5071796279, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;46,9;5,84;13,0;;82,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;46,9;82,0;;;;;;;;0;70;27;Houston Dynamo II;4227;Sub;1,0
2696014019;867;49;2;70;29;7fbej4xwoq4imaf5l39304m37;1;41,6;85,0;2024-06-08T00:32:40.701Z;2024-06-14T16:58:53Z;[];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;29;Houston Dynamo II;4229;MC;1,0
2695049477;648;1;2;70;30;7fbej4xwoq4imaf5l39304m37;1;47,1;75,3;2024-06-08T00:32:41.951Z;2024-06-08T00:32:44Z;[{'id': 5071796349, 'qualifierId': 140, 'value': '41.7'}, {'id': 5071796353, 'qualifierId': 141, 'value': '59.2'}, {'id': 5071796345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071796361, 'qualifierId': 213, 'value': '4.23'}, {'id': 5071796357, 'qualifierId': 212, 'value': '12.3'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;41,7;4,23;12,3;;59,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;41,7;59,2;;;;;;;;0;70;30;Houston Dynamo II;4230;MC;1,0
2695049485;586;83;2;70;32;7pmw399vh2v44cjle4fkklp1w;0;56,1;42,1;2024-06-08T00:32:44.153Z;2024-06-14T16:59:27Z;[{'id': 5071798985, 'qualifierId': 399, 'value': 'a8ngovgs2qfu5udzb97kelg16'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dau7b6zlp8fz4jbrs2q4q115g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;32;Sporting KC II;4232;FW;1,0
2695049507;649;1;2;70;32;7fbej4xwoq4imaf5l39304m37;1;39,3;61,1;2024-06-08T00:32:44.271Z;2024-06-14T16:59:51Z;[{'id': 5071796465, 'qualifierId': 141, 'value': '63.0'}, {'id': 5071796463, 'qualifierId': 140, 'value': '46.2'}, {'id': 5071796467, 'qualifierId': 212, 'value': '7.4'}, {'id': 5071796461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071796469, 'qualifierId': 213, 'value': '0.18'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;46,2;0,18;7,4;;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;46,2;63,0;;;;;;;;0;70;32;Houston Dynamo II;4232;Sub;1,0
2695049499;587;83;2;70;36;7pmw399vh2v44cjle4fkklp1w;0;54,3;38,5;2024-06-08T00:32:47.808Z;2024-06-08T00:34:36Z;[{'id': 5071798983, 'qualifierId': 399, 'value': 'c7luarkv7hwdspd9xhidhisk4'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dau7b6zlp8fz4jbrs2q4q115g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;36;Sporting KC II;4236;MC;1,0
2695049517;650;1;2;70;37;7fbej4xwoq4imaf5l39304m37;1;49,1;78,1;2024-06-08T00:32:48.591Z;2024-06-14T17:00:02Z;[{'id': 5071796509, 'qualifierId': 140, 'value': '57.7'}, {'id': 5071796511, 'qualifierId': 141, 'value': '96.3'}, {'id': 5071796507, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071796515, 'qualifierId': 213, 'value': '0.94'}, {'id': 5071796513, 'qualifierId': 212, 'value': '15.3'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;57,7;0,94;15,3;;96,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;57,7;96,3;;;;;;;;0;70;37;Houston Dynamo II;4237;MC;1,0
2695049547;651;1;2;70;38;7fbej4xwoq4imaf5l39304m37;1;58,1;96,3;2024-06-08T00:32:50.368Z;2024-06-08T00:32:53Z;[{'id': 5071796639, 'qualifierId': 212, 'value': '22.8'}, {'id': 5071796641, 'qualifierId': 213, 'value': '5.05'}, {'id': 5071796633, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071796635, 'qualifierId': 140, 'value': '65.2'}, {'id': 5071796637, 'qualifierId': 141, 'value': '64.6'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;65,2;5,05;22,8;;64,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;65,2;64,6;;;;;;;;0;70;38;Houston Dynamo II;4238;DC;1,0
2695049549;652;3;2;70;41;7fbej4xwoq4imaf5l39304m37;0;63,5;67,8;2024-06-08T00:32:53.471Z;2024-06-14T17:00:16Z;[{'id': 5071796655, 'qualifierId': 286}, {'id': 5077086353, 'qualifierId': 465}, {'id': 5071796737, 'qualifierId': 233, 'value': '588'}, {'id': 5071796653, 'qualifierId': 56, 'value': 'Center'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Take On;;;;;;;;;;;;;;;;;;;;588,0;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;70;41;Houston Dynamo II;4241;FWL;1,0
2695049561;588;7;2;70;41;7pmw399vh2v44cjle4fkklp1w;1;36,5;32,2;2024-06-08T00:32:53.472Z;2024-06-14T17:00:18Z;[{'id': 5071796711, 'qualifierId': 285}, {'id': 5071796725, 'qualifierId': 233, 'value': '652'}, {'id': 5077086355, 'qualifierId': 384}, {'id': 5071796709, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dau7b6zlp8fz4jbrs2q4q115g;Tackle;;;;;;;;;;;;;;;;;;;;652,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;41;Sporting KC II;4241;MC;1,0
2695049565;589;43;2;70;44;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-08T00:32:55.722Z;2024-06-14T17:00:35Z;[{'id': 5077086437, 'qualifierId': 144, 'value': '49'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;44;Sporting KC II;4244;FW;1,0
