id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Captain;value_TeamFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_Angle;value_PassEndX;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TouchTypePass;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_SwitchOfPlay;value_Chipped;value_Assist;value_GoalmouthY;value_GkY;value_GoalmouthZ;value_Blocked;value_RegularPlay;value_Assisted;value_BlockedX;value_OutOfBoxCentre;value_LowLeft;value_GkX;value_RelatedEventId;value_RightFooted;value_IndividualPlay;value_BlockedY;value_DefBlock;value_IntentionalAssist;value_BigChance;value_BoxCentre;value_Head;value_SixYardBlocked;value_SavedOffLine;value_FirstTouch;value_LowCentre;value_LastLine;value_BlockedClearance;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_TouchTypeClearance;value_Foul;value_AttemptedTackle;value_Direct;value_LeftFooted;value_Cross;value_OutSwinger;value_Deflection;value_NotAssisted;value_Volley;value_LowRight;value_Standing;value_Collected;value_Hands;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_OverhitCross;value_Left;value_OutOfPlay;value_BoxLeft;value_TouchTypeControl;value_FollowsShotRebound;value_BlockedCross;value_Handball;value_InSwinger;value_TacticalFoul;value_YellowCard;value_LowGkIntervention;value_FreeKick;value_ByWall;value_High;value_SetPiece;value_TakeOnSpace;value_CornerTaken;value_PullBack;value_FromCorner;value_HighLeft;value_Overrun;value_Defensive1V1;value_OtherBodyPart;value_Diving;value_ParriedDanger;value_CloseHigh;value_SmallBoxCentre;value_FlickOn;value_Minutes;value_LeadingToAttempt;value_RelatedError1Id;value_1On1;value_Stooping;value_ParriedSafe;value_Feet;value_HighRight;value_EndType;value_Right;value_HighClaim;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Straight;value_DrivenCross;value_FloatedCross;value_HighGkIntervention;value_OverArm;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_LeadingToGoal;value_Sliding;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Fumble;value_ShirtPull/Holding;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_CloseLeft;value_FastBreak;value_NotPastGoalLine;value_BoxRight;value_HitWoodwork;value_HitLeftPost;value_OutOnSideline;value_MisHit;value_RecklessOffence;value_GoesToPenalties;value_Saved;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695510855;595;1;2;69;16;5ou8b446l1sl8frblkz3xi17g;1;24,4;62,6;2024-06-10T01:30:18.713Z;2024-06-10T01:30:22Z;[{'id': 5074349149, 'qualifierId': 213, 'value': '4.85'}, {'id': 5074349143, 'qualifierId': 140, 'value': '26.7'}, {'id': 5074349147, 'qualifierId': 212, 'value': '18.2'}, {'id': 5074349145, 'qualifierId': 141, 'value': '36.1'}, {'id': 5074349141, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;36,1;18,2;;4,85;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;26,7;36,1;;;;;;;;0;69;16;Ventura County;4156;DC;1,0
2695510865;596;1;2;69;20;5ou8b446l1sl8frblkz3xi17g;1;27,8;32,8;2024-06-10T01:30:22.775Z;2024-06-10T01:30:25Z;[{'id': 5074349205, 'qualifierId': 212, 'value': '24.2'}, {'id': 5074349201, 'qualifierId': 140, 'value': '43.4'}, {'id': 5074349203, 'qualifierId': 141, 'value': '6.7'}, {'id': 5074349207, 'qualifierId': 213, 'value': '5.46'}, {'id': 5074349199, 'qualifierId': 56, 'value': 'Back'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;6,7;24,2;;5,46;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;43,4;6,7;;;;;;;;0;69;20;Ventura County;4160;DL;1,0
2695510869;597;1;2;69;23;5ou8b446l1sl8frblkz3xi17g;0;43,5;11,1;2024-06-10T01:30:25.822Z;2024-06-10T01:30:28Z;[{'id': 5074349217, 'qualifierId': 141, 'value': '12.3'}, {'id': 5074349221, 'qualifierId': 213, 'value': '0.05'}, {'id': 5074349213, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074349219, 'qualifierId': 212, 'value': '15.0'}, {'id': 5074349215, 'qualifierId': 140, 'value': '57.8'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;12,3;15,0;;0,05;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;57,8;12,3;;;;;;;;0;69;23;Ventura County;4163;Sub;1,0
2695510867;692;8;2;69;24;8ijkk62897so5r3bq0wgwx4bu;1;43,2;85,3;2024-06-10T01:30:27.284Z;2024-06-14T10:21:53Z;[{'id': 5076909689, 'qualifierId': 385}, {'id': 5074349211, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dd3o4mdtqu7u7ba28tj2mikgk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;69;24;Portland Timbers II;4164;DC;1,0
2695510895;598;5;2;69;26;5ou8b446l1sl8frblkz3xi17g;1;53,0;-1,4;2024-06-10T01:30:28.468Z;2024-06-10T02:07:06Z;[{'id': 5074349351, 'qualifierId': 233, 'value': '693'}, {'id': 5074349323, 'qualifierId': 347}, {'id': 5074349321, 'qualifierId': 56, 'value': 'Right'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dd3o4mdtqu7u7ba28tj2mikgk;Out;;;;;;;;;;;;;;;;;;693,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;69;26;Ventura County;4166;Sub;1,0
2695510873;693;5;2;69;26;8ijkk62897so5r3bq0wgwx4bu;0;47,0;101,4;2024-06-10T01:30:28.468Z;2024-06-10T01:30:34Z;[{'id': 5074349355, 'qualifierId': 233, 'value': '598'}, {'id': 5074349235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074349237, 'qualifierId': 347}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dd3o4mdtqu7u7ba28tj2mikgk;Out;;;;;;;;;;;;;;;;;;598,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;69;26;Portland Timbers II;4166;DC;1,0
2695510909;599;1;2;69;31;5ou8b446l1sl8frblkz3xi17g;1;51,9;0,0;2024-06-10T01:30:33.478Z;2024-06-10T01:30:48Z;[{'id': 5074349395, 'qualifierId': 141, 'value': '11.4'}, {'id': 5074349389, 'qualifierId': 107}, {'id': 5074349403, 'qualifierId': 1}, {'id': 5074349391, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074349399, 'qualifierId': 213, 'value': '0.23'}, {'id': 5074349393, 'qualifierId': 140, 'value': '86.6'}, {'id': 5074349397, 'qualifierId': 212, 'value': '37.4'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;11,4;37,4;;0,23;86,6;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;86,6;11,4;;;;;;;;0;69;31;Ventura County;4171;AMC;1,0
2695510921;600;1;2;69;33;5ou8b446l1sl8frblkz3xi17g;0;90,6;10,3;2024-06-10T01:30:36.197Z;2024-06-14T10:22:05Z;[{'id': 5074349467, 'qualifierId': 141, 'value': '34.0'}, {'id': 5074349463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074349469, 'qualifierId': 212, 'value': '16.8'}, {'id': 5074349459, 'qualifierId': 2}, {'id': 5074349471, 'qualifierId': 213, 'value': '1.29'}, {'id': 5074349461, 'qualifierId': 155}, {'id': 5076909779, 'qualifierId': 224}, {'id': 5076909781, 'qualifierId': 20}, {'id': 5074349465, 'qualifierId': 140, 'value': '95.1'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;34,0;16,8;;1,29;95,1;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;95,1;34,0;;;;;;;;0;69;33;Ventura County;4173;Sub;1,0
2695510931;694;12;2;69;34;8ijkk62897so5r3bq0wgwx4bu;1;7,4;60,4;2024-06-10T01:30:36.980Z;2024-06-14T10:22:15Z;[{'id': 5076909841, 'qualifierId': 15}, {'id': 5074349507, 'qualifierId': 140, 'value': '5.8'}, {'id': 5074349513, 'qualifierId': 213, 'value': '1.74'}, {'id': 5074349509, 'qualifierId': 141, 'value': '74.7'}, {'id': 5074349511, 'qualifierId': 212, 'value': '9.9'}, {'id': 5074349505, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dd3o4mdtqu7u7ba28tj2mikgk;Clearance;;;;;;;;;;;74,7;9,9;;1,74;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;5,8;74,7;;;;;;;;0;69;34;Portland Timbers II;4174;Sub;1,0
2695510933;695;49;2;69;36;8ijkk62897so5r3bq0wgwx4bu;1;5,1;74,4;2024-06-10T01:30:38.293Z;2024-06-10T01:30:38Z;[];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dd3o4mdtqu7u7ba28tj2mikgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;69;36;Portland Timbers II;4176;DC;1,0
2695510941;696;1;2;69;36;8ijkk62897so5r3bq0wgwx4bu;1;2,5;71,5;2024-06-10T01:30:39.287Z;2024-06-10T01:30:42Z;[{'id': 5074349561, 'qualifierId': 140, 'value': '41.5'}, {'id': 5074349565, 'qualifierId': 212, 'value': '41.0'}, {'id': 5074349557, 'qualifierId': 157}, {'id': 5074349567, 'qualifierId': 213, 'value': '0.00'}, {'id': 5074349559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074349569, 'qualifierId': 1}, {'id': 5074349563, 'qualifierId': 141, 'value': '71.8'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;71,8;41,0;;0,0;41,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;41,5;71,8;;;;;;;;0;69;36;Portland Timbers II;4176;DC;1,0
2695510945;697;1;2;69;40;8ijkk62897so5r3bq0wgwx4bu;1;41,6;71,7;2024-06-10T01:30:42.564Z;2024-06-14T10:22:36Z;[{'id': 5074349595, 'qualifierId': 212, 'value': '10.5'}, {'id': 5074349589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074349591, 'qualifierId': 140, 'value': '35.3'}, {'id': 5074349593, 'qualifierId': 141, 'value': '83.7'}, {'id': 5074349597, 'qualifierId': 213, 'value': '2.25'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;83,7;10,5;;2,25;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;35,3;83,7;;;;;;;;0;69;40;Portland Timbers II;4180;FW;1,0
2695510955;698;1;2;69;43;8ijkk62897so5r3bq0wgwx4bu;1;34,2;76,6;2024-06-10T01:30:45.987Z;2024-06-10T01:30:48Z;[{'id': 5074349671, 'qualifierId': 212, 'value': '5.8'}, {'id': 5074349665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074349667, 'qualifierId': 140, 'value': '32.4'}, {'id': 5074349669, 'qualifierId': 141, 'value': '68.5'}, {'id': 5074349673, 'qualifierId': 213, 'value': '4.38'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;68,5;5,8;;4,38;32,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;32,4;68,5;;;;;;;;0;69;43;Portland Timbers II;4183;AMR;1,0
2695510963;699;1;2;69;46;8ijkk62897so5r3bq0wgwx4bu;1;32,4;68,5;2024-06-10T01:30:48.516Z;2024-06-10T01:30:54Z;[{'id': 5074349723, 'qualifierId': 1}, {'id': 5074349715, 'qualifierId': 140, 'value': '48.2'}, {'id': 5074349719, 'qualifierId': 212, 'value': '36.8'}, {'id': 5074349713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074349721, 'qualifierId': 213, 'value': '5.18'}, {'id': 5074349717, 'qualifierId': 141, 'value': '20.2'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;20,2;36,8;;5,18;48,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;48,2;20,2;;;;;;;;0;69;46;Portland Timbers II;4186;MC;1,0
2695981459;794;83;2;69;49;5ou8b446l1sl8frblkz3xi17g;1;56,2;88,7;2024-06-10T01:30:51.395Z;2024-06-14T10:23:27Z;[{'id': 5076910239, 'qualifierId': 399, 'value': 'b4hm7o0o1tlssg0aa1psm704q'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;dd3o4mdtqu7u7ba28tj2mikgk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;69;49;Ventura County;4189;Sub;1,0
2695981463;795;83;2;69;49;5ou8b446l1sl8frblkz3xi17g;1;56,2;88,7;2024-06-10T01:30:51.935Z;2024-06-14T10:23:32Z;[{'id': 5076910251, 'qualifierId': 399, 'value': 'b4hm7o0o1tlssg0aa1psm704q'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;dd3o4mdtqu7u7ba28tj2mikgk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;69;49;Ventura County;4189;DC;1,0
2695510967;700;50;2;69;52;8ijkk62897so5r3bq0wgwx4bu;1;44,5;8,4;2024-06-10T01:30:54.326Z;2024-06-10T01:30:57Z;[{'id': 5074349773, 'qualifierId': 233, 'value': '601'}, {'id': 5074349741, 'qualifierId': 286}, {'id': 5074349739, 'qualifierId': 56, 'value': 'Back'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;dd3o4mdtqu7u7ba28tj2mikgk;Dispossessed;;;;;;;;;;;;;;;;;;601,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;69;52;Portland Timbers II;4192;AML;1,0
2695510971;601;7;2;69;52;5ou8b446l1sl8frblkz3xi17g;1;55,5;91,6;2024-06-10T01:30:54.327Z;2024-06-14T10:23:35Z;[{'id': 5074349769, 'qualifierId': 233, 'value': '700'}, {'id': 5074349759, 'qualifierId': 285}, {'id': 5074349757, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076910269, 'qualifierId': 385}, {'id': 5074349755, 'qualifierId': 167}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;dd3o4mdtqu7u7ba28tj2mikgk;Tackle;;;;;;;;;;;;;;;;;;700,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;69;52;Ventura County;4192;DC;1,0
2695510973;602;5;2;69;54;5ou8b446l1sl8frblkz3xi17g;0;55,9;101,6;2024-06-10T01:30:56.743Z;2024-06-10T01:31:12Z;[{'id': 5074349967, 'qualifierId': 233, 'value': '701'}, {'id': 5074349761, 'qualifierId': 56, 'value': 'Left'}, {'id': 5074349763, 'qualifierId': 347}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;dd3o4mdtqu7u7ba28tj2mikgk;Out;;;;;;;;;;;;;;;;;;701,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;69;54;Ventura County;4194;DC;1,0
2695511005;701;5;2;69;54;8ijkk62897so5r3bq0wgwx4bu;1;44,1;-1,6;2024-06-10T01:30:56.743Z;2024-06-10T02:07:06Z;[{'id': 5074349959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074349963, 'qualifierId': 233, 'value': '602'}, {'id': 5074349961, 'qualifierId': 347}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;dd3o4mdtqu7u7ba28tj2mikgk;Out;;;;;;;;;;;;;;;;;;602,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;69;54;Portland Timbers II;4194;AML;1,0
2695511011;702;1;2;70;9;8ijkk62897so5r3bq0wgwx4bu;1;42,9;0,0;2024-06-10T01:31:11.444Z;2024-06-10T01:31:14Z;[{'id': 5074350011, 'qualifierId': 141, 'value': '6.9'}, {'id': 5074350005, 'qualifierId': 107}, {'id': 5074350015, 'qualifierId': 213, 'value': '0.34'}, {'id': 5074350007, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074350009, 'qualifierId': 140, 'value': '57.0'}, {'id': 5074350013, 'qualifierId': 212, 'value': '15.7'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;6,9;15,7;;0,34;57,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;57,0;6,9;;;;;;;;0;70;9;Portland Timbers II;4209;Sub;1,0
2695511013;703;1;2;70;12;8ijkk62897so5r3bq0wgwx4bu;1;56,8;8,3;2024-06-10T01:31:14.532Z;2024-06-10T01:31:16Z;[{'id': 5074350029, 'qualifierId': 141, 'value': '14.7'}, {'id': 5074350023, 'qualifierId': 155}, {'id': 5074350027, 'qualifierId': 140, 'value': '59.0'}, {'id': 5074350031, 'qualifierId': 212, 'value': '4.9'}, {'id': 5074350033, 'qualifierId': 213, 'value': '1.08'}, {'id': 5074350025, 'qualifierId': 56, 'value': 'Right'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;14,7;4,9;;1,08;59,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;59,0;14,7;;;;;;;;0;70;12;Portland Timbers II;4212;FW;1,0
2695511019;704;1;2;70;13;8ijkk62897so5r3bq0wgwx4bu;1;59,1;14,7;2024-06-10T01:31:16.003Z;2024-06-10T01:31:18Z;[{'id': 5074350069, 'qualifierId': 140, 'value': '45.8'}, {'id': 5074350073, 'qualifierId': 212, 'value': '14.5'}, {'id': 5074350075, 'qualifierId': 213, 'value': '3.42'}, {'id': 5074350071, 'qualifierId': 141, 'value': '8.8'}, {'id': 5074350067, 'qualifierId': 56, 'value': 'Back'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;8,8;14,5;;3,42;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;45,8;8,8;;;;;;;;0;70;13;Portland Timbers II;4213;AMC;1,0
2695511031;705;1;2;70;16;8ijkk62897so5r3bq0wgwx4bu;1;45,8;8,8;2024-06-10T01:31:18.420Z;2024-06-10T01:31:24Z;[{'id': 5074350107, 'qualifierId': 155}, {'id': 5074350117, 'qualifierId': 213, 'value': '1.37'}, {'id': 5074350109, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074350119, 'qualifierId': 1}, {'id': 5074350113, 'qualifierId': 141, 'value': '58.0'}, {'id': 5074350111, 'qualifierId': 140, 'value': '52.2'}, {'id': 5074350115, 'qualifierId': 212, 'value': '34.1'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;dd3o4mdtqu7u7ba28tj2mikgk;Pass;;;;;;;;;;;58,0;34,1;;1,37;52,2;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;52,2;58,0;;;;;;;;0;70;16;Portland Timbers II;4216;AML;1,0
