id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Zone;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_Offensive;value_Defensive;value_Launch;value_FlickOn;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeControl;value_TouchTypeClearance;value_LayOff;value_Overrun;value_OutSwinger;value_Cross;value_LeftFooted;value_Head;value_RightFooted;value_Assist;value_IntentionalAssist;value_SmallBoxCentre;value_RelatedEventId;value_BigChance;value_GkY;value_FirstTouch;value_GkX;value_GoalmouthZ;value_Assisted;value_GoalmouthY;value_RegularPlay;value_CloseHigh;value_TouchTypePass;value_HighGkIntervention;value_KeeperThrow;value_NotVisible;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Right;value_DrivenCross;value_Straight;value_Foul;value_Direct;value_AttemptedTackle;value_Dissent;value_YellowCard;value_FreeKickTaken;value_HitLeftPost;value_LowLeft;value_OutOfBoxCentre;value_HitWoodwork;value_BlockedY;value_BlockedX;value_IndividualPlay;value_LowGkIntervention;value_ParriedDanger;value_Hands;value_Diving;value_HitRightPost;value_TakeOnSpace;value_SmallBoxRight;value_HighRight;value_MediumGkIntervention;value_High;value_Volley;value_NotAssisted;value_Injury;value_InjuredPlayerId;value_HighLeft;value_CloseRight;value_LeadingToAttempt;value_ThroughBall;value_DrinksBreak;value_RefereeDelay;value_ShirtPull/Holding;value_BoxLeft;value_ParriedSafe;value_Stooping;value_MisHit;value_HighClaim;value_GkKickFromHands;value_CloseLeft;value_FromCorner;value_SmallBoxLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Penalty;value_PenaltyTakerId;value_BoxCentre;value_CausingPlayer;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_BlockedCross;value_IncorrectOutOfPlayDecision;value_VideoCoverageLost;value_Shove/Push;value_PullBack;value_Deflection;value_Feet;value_LowCentre;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_FantasyAssistId;value_GkYTimeOfGoal;value_FantasyAssistType;value_KeeperTouched;value_Unchallenged;value_PlayersCaughtOffside;value_Indirect;value_Blocked;value_DefBlock;value_FastBreak;value_SoloRun;value_Handball;value_AerialFoul;value_Standing;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699345767;578;27;2;74;56;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-07-06T02:42:17.675Z;2024-07-06T02:42:26Z;[{'id': 5095447367, 'qualifierId': 233, 'value': '660'}, {'id': 5095447259, 'qualifierId': 201}, {'id': 5095447261, 'qualifierId': 246}];;;;;du7xzt1yjp3rlwivwfni8cob8;Start delay;;;;;;;;;;;;;;;;;;;660,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;74;56;The Town;4496;;
2699345783;660;27;2;74;56;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-06T02:42:17.675Z;2024-07-06T02:43:58Z;[{'id': 5095447363, 'qualifierId': 233, 'value': '578'}, {'id': 5095447347, 'qualifierId': 246}, {'id': 5095447345, 'qualifierId': 201}];;;;;du7xzt1yjp3rlwivwfni8cob8;Start delay;;;;;;;;;;;;;;;;;;;578,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;74;56;Colorado Rapids II;4496;;
2699346231;579;28;2;75;33;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-07-06T02:42:55.345Z;2024-07-06T02:46:22Z;[{'id': 5095449875, 'qualifierId': 55, 'value': '578'}, {'id': 5095451167, 'qualifierId': 233, 'value': '661'}];;;;;du7xzt1yjp3rlwivwfni8cob8;End delay;;;;;;;;;;;;;;;;;;;661,0;;;;;;;;;;;;;;;;;;;;;;;;;;;578,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;578,0;;;0;75;33;The Town;4533;;
2699345875;661;28;2;75;33;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-06T02:42:55.345Z;2024-07-06T02:46:21Z;[{'id': 5095447881, 'qualifierId': 55, 'value': '660'}, {'id': 5095451159, 'qualifierId': 233, 'value': '579'}];;;;;du7xzt1yjp3rlwivwfni8cob8;End delay;;;;;;;;;;;;;;;;;;;579,0;;;;;;;;;;;;;;;;;;;;;;;;;;;660,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;660,0;;;0;75;33;Colorado Rapids II;4533;;
2699346213;664;1;2;77;39;ew2zirzye0sw1txr2m33nr25y;1;19,0;100,0;2024-07-06T02:45:00.535Z;2024-07-06T02:45:02Z;[{'id': 5095449777, 'qualifierId': 107}, {'id': 5095449787, 'qualifierId': 213, 'value': '4.39'}, {'id': 5095449785, 'qualifierId': 212, 'value': '7.6'}, {'id': 5095449783, 'qualifierId': 141, 'value': '89.8'}, {'id': 5095449781, 'qualifierId': 140, 'value': '16.7'}, {'id': 5095449779, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;7,6;4,39;16,7;;89,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;16,7;89,8;;;;;;;;0;77;39;Colorado Rapids II;4659;DC;1,0
2699346233;665;1;2;77;41;ew2zirzye0sw1txr2m33nr25y;0;16,7;91,8;2024-07-06T02:45:02.521Z;2024-07-06T02:45:07Z;[{'id': 5095449879, 'qualifierId': 157}, {'id': 5095449889, 'qualifierId': 213, 'value': '0.20'}, {'id': 5095449881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095449891, 'qualifierId': 1}, {'id': 5095449885, 'qualifierId': 141, 'value': '100.0'}, {'id': 5095449887, 'qualifierId': 212, 'value': '33.5'}, {'id': 5095449883, 'qualifierId': 140, 'value': '48.0'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;33,5;0,2;48,0;;100,0;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;48,0;100,0;;;;;;;;0;77;41;Colorado Rapids II;4661;DC;1,0
2699346249;580;5;2;77;46;iiolvosiuokkrl5iuoxcjo4p;1;55,5;-0,9;2024-07-06T02:45:07.710Z;2024-07-06T02:46:21Z;[{'id': 5095449959, 'qualifierId': 347}, {'id': 5095449969, 'qualifierId': 233, 'value': '666'}, {'id': 5095449957, 'qualifierId': 56, 'value': 'Right'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;1,0;666,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;77;46;The Town;4666;DR;1,0
2699346237;666;5;2;77;46;ew2zirzye0sw1txr2m33nr25y;0;44,5;100,9;2024-07-06T02:45:07.710Z;2024-07-06T02:45:12Z;[{'id': 5095449905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095449907, 'qualifierId': 347}, {'id': 5095449987, 'qualifierId': 233, 'value': '580'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;1,0;580,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;77;46;Colorado Rapids II;4666;DC;1,0
2699346299;581;18;2;78;2;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-07-06T02:45:23.579Z;2024-07-06T02:45:24Z;[{'id': 5095450257, 'qualifierId': 55, 'value': '582'}, {'id': 5095450235, 'qualifierId': 42}, {'id': 5095450239, 'qualifierId': 59, 'value': '72'}, {'id': 5095450237, 'qualifierId': 44, 'value': 'Defender'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;du7xzt1yjp3rlwivwfni8cob8;Player off;;;;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;582,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;582,0;86piuxs9tep01rcbsp3t8vx90;;0;78;2;The Town;4682;DC;1,0
2699346301;582;19;2;78;2;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-07-06T02:45:23.580Z;2024-07-06T02:45:28Z;[{'id': 5095450247, 'qualifierId': 145, 'value': '3'}, {'id': 5095450243, 'qualifierId': 42}, {'id': 5095450253, 'qualifierId': 55, 'value': '581'}, {'id': 5095450289, 'qualifierId': 292, 'value': '3'}, {'id': 5095450249, 'qualifierId': 59, 'value': '55'}, {'id': 5095450259, 'qualifierId': 293, 'value': '1'}, {'id': 5095450251, 'qualifierId': 44, 'value': 'Defender'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;du7xzt1yjp3rlwivwfni8cob8;Player on;;;;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;581,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;3,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;581,0;am8ndwmm4m03ys6wkad29lst0;;0;78;2;The Town;4682;Sub;1,0
2699346363;583;1;2;78;20;iiolvosiuokkrl5iuoxcjo4p;1;68,0;0,0;2024-07-06T02:45:42.200Z;2024-07-06T02:45:46Z;[{'id': 5095450503, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095450511, 'qualifierId': 213, 'value': '0.79'}, {'id': 5095450505, 'qualifierId': 140, 'value': '73.8'}, {'id': 5095450507, 'qualifierId': 141, 'value': '7.7'}, {'id': 5095450509, 'qualifierId': 212, 'value': '8.6'}, {'id': 5095450501, 'qualifierId': 107}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;8,6;0,79;73,8;;7,7;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;73,8;7,7;;;;;;;;0;78;20;The Town;4700;DR;1,0
2699346367;584;1;2;78;25;iiolvosiuokkrl5iuoxcjo4p;1;72,0;9,2;2024-07-06T02:45:46.392Z;2024-07-06T02:45:47Z;[{'id': 5095450533, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095450539, 'qualifierId': 212, 'value': '8.8'}, {'id': 5095450535, 'qualifierId': 140, 'value': '67.8'}, {'id': 5095450537, 'qualifierId': 141, 'value': '20.4'}, {'id': 5095450541, 'qualifierId': 213, 'value': '2.10'}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;8,8;2,1;67,8;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;67,8;20,4;;;;;;;;0;78;25;The Town;4705;Sub;1,0
2699346371;585;3;2;78;26;iiolvosiuokkrl5iuoxcjo4p;0;66,5;25,4;2024-07-06T02:45:47.736Z;2024-07-10T07:22:01Z;[{'id': 5095450611, 'qualifierId': 233, 'value': '667'}, {'id': 5099918161, 'qualifierId': 464}, {'id': 5095450551, 'qualifierId': 286}, {'id': 5095450549, 'qualifierId': 56, 'value': 'Center'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;du7xzt1yjp3rlwivwfni8cob8;Take On;;;;;;;;;;;;;;;;;;;667,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;78;26;The Town;4706;MC;1,0
2699346375;667;7;2;78;26;ew2zirzye0sw1txr2m33nr25y;1;33,5;74,6;2024-07-06T02:45:47.737Z;2024-07-10T07:22:03Z;[{'id': 5095450569, 'qualifierId': 285}, {'id': 5099918215, 'qualifierId': 384}, {'id': 5095450603, 'qualifierId': 233, 'value': '585'}, {'id': 5095450567, 'qualifierId': 56, 'value': 'Back'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;du7xzt1yjp3rlwivwfni8cob8;Tackle;;;;;;;;;;;;;;;;;;;585,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;78;26;Colorado Rapids II;4706;Sub;1,0
2699346379;668;49;2;78;28;ew2zirzye0sw1txr2m33nr25y;1;38,7;61,7;2024-07-06T02:45:49.495Z;2024-07-06T02:45:49Z;[];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;du7xzt1yjp3rlwivwfni8cob8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;78;28;Colorado Rapids II;4708;MC;1,0
2699346395;669;1;2;78;28;ew2zirzye0sw1txr2m33nr25y;0;40,4;64,9;2024-07-06T02:45:49.863Z;2024-07-06T02:45:51Z;[{'id': 5095450693, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095450703, 'qualifierId': 1}, {'id': 5095450695, 'qualifierId': 140, 'value': '69.7'}, {'id': 5095450699, 'qualifierId': 212, 'value': '32.7'}, {'id': 5095450701, 'qualifierId': 213, 'value': '0.35'}, {'id': 5095450697, 'qualifierId': 141, 'value': '81.4'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;32,7;0,35;69,7;;81,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;69,7;81,4;;;;;;;;0;78;28;Colorado Rapids II;4708;MC;1,0
2699346399;586;12;2;78;31;iiolvosiuokkrl5iuoxcjo4p;1;30,9;25,9;2024-07-06T02:45:52.665Z;2024-07-10T07:22:16Z;[{'id': 5095450731, 'qualifierId': 213, 'value': '0.13'}, {'id': 5095450723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095450727, 'qualifierId': 141, 'value': '28.0'}, {'id': 5095450725, 'qualifierId': 140, 'value': '41.7'}, {'id': 5095450729, 'qualifierId': 212, 'value': '11.4'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;du7xzt1yjp3rlwivwfni8cob8;Clearance;;;;;;;;;;11,4;0,13;41,7;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,7;28,0;;;;;;;;0;78;31;The Town;4711;DL;1,0
2699346423;587;45;2;78;34;iiolvosiuokkrl5iuoxcjo4p;0;35,3;19,7;2024-07-06T02:45:56.071Z;2024-07-06T02:45:58Z;[{'id': 5095450885, 'qualifierId': 233, 'value': '670'}, {'id': 5095450853, 'qualifierId': 285}, {'id': 5095450851, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;du7xzt1yjp3rlwivwfni8cob8;Challenge;;;;;;;;;;;;;;;;;;;670,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;78;34;The Town;4714;DR;1,0
2699346429;670;3;2;78;34;ew2zirzye0sw1txr2m33nr25y;1;64,7;80,3;2024-07-06T02:45:56.071Z;2024-07-10T07:22:24Z;[{'id': 5095450875, 'qualifierId': 286}, {'id': 5099918443, 'qualifierId': 465}, {'id': 5095450881, 'qualifierId': 233, 'value': '587'}, {'id': 5095450873, 'qualifierId': 56, 'value': 'Left'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Take On;;;;;;;;;;;;;;;;;;;587,0;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;78;34;Colorado Rapids II;4714;MC;1,0
2699346431;671;3;2;78;35;ew2zirzye0sw1txr2m33nr25y;0;69,6;76,7;2024-07-06T02:45:57.079Z;2024-07-10T07:22:33Z;[{'id': 5099918565, 'qualifierId': 465}, {'id': 5095450933, 'qualifierId': 233, 'value': '588'}, {'id': 5095450879, 'qualifierId': 286}, {'id': 5095450877, 'qualifierId': 56, 'value': 'Center'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Take On;;;;;;;;;;;;;;;;;;;588,0;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;78;35;Colorado Rapids II;4715;MC;1,0
2699346435;588;7;2;78;35;iiolvosiuokkrl5iuoxcjo4p;1;30,4;23,3;2024-07-06T02:45:57.080Z;2024-07-10T07:22:39Z;[{'id': 5095450915, 'qualifierId': 233, 'value': '671'}, {'id': 5099918643, 'qualifierId': 383}, {'id': 5095450899, 'qualifierId': 285}, {'id': 5095450897, 'qualifierId': 56, 'value': 'Back'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;du7xzt1yjp3rlwivwfni8cob8;Tackle;;;;;;;;;;;;;;;;;;;671,0;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;78;35;The Town;4715;MC;1,0
2699346433;672;83;2;78;37;ew2zirzye0sw1txr2m33nr25y;0;70,5;75,3;2024-07-06T02:45:58.519Z;2024-07-06T02:46:14Z;[{'id': 5095451131, 'qualifierId': 399, 'value': '38z2cuwmbeanujqho9cqwozmy'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;du7xzt1yjp3rlwivwfni8cob8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;78;37;Colorado Rapids II;4717;MC;1,0
2699346439;589;49;2;78;37;iiolvosiuokkrl5iuoxcjo4p;1;31,2;24,6;2024-07-06T02:45:59.177Z;2024-07-06T02:45:59Z;[];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;du7xzt1yjp3rlwivwfni8cob8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;78;37;The Town;4717;MC;1,0
2699346455;590;1;2;78;38;iiolvosiuokkrl5iuoxcjo4p;1;31,2;24,9;2024-07-06T02:45:59.848Z;2024-07-06T02:46:06Z;[{'id': 5095451009, 'qualifierId': 212, 'value': '8.4'}, {'id': 5095451003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095451011, 'qualifierId': 213, 'value': '0.31'}, {'id': 5095451005, 'qualifierId': 140, 'value': '38.8'}, {'id': 5095451007, 'qualifierId': 141, 'value': '28.6'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;8,4;0,31;38,8;;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,8;28,6;;;;;;;;0;78;38;The Town;4718;MC;1,0
2699346465;591;1;2;78;44;iiolvosiuokkrl5iuoxcjo4p;0;44,6;22,2;2024-07-06T02:46:06.233Z;2024-07-06T02:46:11Z;[{'id': 5095451079, 'qualifierId': 213, 'value': '0.61'}, {'id': 5095451081, 'qualifierId': 1}, {'id': 5095451071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095451075, 'qualifierId': 141, 'value': '67.3'}, {'id': 5095451077, 'qualifierId': 212, 'value': '53.2'}, {'id': 5095451073, 'qualifierId': 140, 'value': '86.0'}, {'id': 5095451069, 'qualifierId': 155}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;53,2;0,61;86,0;;67,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;86,0;67,3;;;;;;;;0;78;44;The Town;4724;Sub;1,0
2699346469;673;52;2;78;50;ew2zirzye0sw1txr2m33nr25y;1;14,9;35,7;2024-07-06T02:46:12.070Z;2024-07-10T07:22:52Z;[{'id': 5099918795, 'qualifierId': 378}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;du7xzt1yjp3rlwivwfni8cob8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;78;50;Colorado Rapids II;4730;GK;1,0
