region,tournament,season,stage,competition,date,time_or_status,home_team,away_team,match_id,home_score,away_score,home_odds,draw_odds,away_odds
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Middlesbrough,Bristol City,1826990,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Millwall,Derby,1826989,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Cardiff,Plymouth,1827010,5,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Oxford,West Bromwich Albion,1826988,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Preston,Coventry,1826987,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 19 2024",FT,Luton,Watford,1826978,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Oct 18 2024",FT,Leeds,Sheffield United,1826959,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Oct 06 2024",FT,Bristol City,Cardiff,1827006,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",N/A,Swansea,Stoke,1827008,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 05 2024",N/A,West Bromwich Albion,Millwall,1826955,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Cardiff,Leeds,1827036,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Luton,Sheffield Wednesday,1826910,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Burnley,Portsmouth,1826909,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Aug 23 2024",FT,Sheffield Wednesday,Leeds,1826926,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Norwich,Blackburn,1826930,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Plymouth,Hull,1826931,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Bristol City,Millwall,1826876,4,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Watford,Stoke,1826854,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Sheffield United,Queens Park Rangers,1826867,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Aug 18 2024",FT,Sunderland,Sheffield Wednesday,1826869,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Bristol City,Coventry,1826920,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Bristol City,Oxford,1826908,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",N/A,Hull,Millwall,1826921,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Queens Park Rangers,Plymouth,1826925,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Middlesbrough,Portsmouth,1826922,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Norwich,Sheffield United,1826923,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Preston,Luton,1826924,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Sunderland,Burnley,1826927,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Swansea,Preston,1827030,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Burnley,Cardiff,1827029,5,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",N/A,West Bromwich Albion,Leeds,1826918,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Portsmouth,Luton,1826932,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 17 2024",FT,Derby,Middlesbrough,1826929,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Aug 16 2024",FT,Coventry,Oxford,1826928,3,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Monday, Aug 12 2024",FT,Luton,Burnley,1826870,1,4,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Aug 11 2024",FT,Sheffield Wednesday,Plymouth,1826868,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Stoke,Coventry,1826866,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Queens Park Rangers,West Bromwich Albion,1826864,1,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Oxford,Norwich,1826862,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Millwall,Watford,1826860,2,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Leeds,Portsmouth,1826859,3,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Middlesbrough,Swansea,1826857,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Hull,Bristol City,1826874,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 10 2024",FT,Cardiff,Sunderland,1826872,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Aug 09 2024",FT,Blackburn,Derby,1827727,4,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Watford,Derby,1826855,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Stoke,West Bromwich Albion,1826917,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 24 2024",FT,Blackburn,Oxford,1826919,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Oxford,Stoke,1826892,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,West Bromwich Albion,Plymouth,1826898,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Sheffield United,Derby,1826914,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Queens Park Rangers,Millwall,1826913,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Norwich,Watford,1826911,4,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 21 2024",FT,Sunderland,Middlesbrough,1826916,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Sep 20 2024",FT,Stoke,Hull,1826915,1,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Sep 15 2024",FT,Portsmouth,West Bromwich Albion,1826906,0,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Blackburn,Bristol City,1826883,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Swansea,Norwich,1827035,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Derby,Cardiff,1827034,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Sheffield Wednesday,Queens Park Rangers,1826907,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Middlesbrough,Preston,1826888,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Watford,Coventry,1826905,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Plymouth,Sunderland,1826894,3,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Millwall,Luton,1826890,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Aug 25 2024",FT,Swansea,Cardiff,1827031,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Sep 14 2024",FT,Leeds,Burnley,1826887,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Sep 13 2024",FT,Hull,Sheffield United,1826885,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Sep 01 2024",FT,Sheffield United,Watford,1826896,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Derby,Bristol City,1826853,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Portsmouth,Sunderland,1826875,1,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Plymouth,Stoke,1826873,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Oxford,Preston,1826871,3,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Millwall,Sheffield Wednesday,1826865,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Leeds,Hull,1826861,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,West Bromwich Albion,Swansea,1827033,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Cardiff,Middlesbrough,1827023,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Coventry,Norwich,1826858,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Aug 31 2024",FT,Burnley,Blackburn,1826856,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Aug 30 2024",FT,Luton,Queens Park Rangers,1826863,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",FT,Swansea,Millwall,1827013,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",FT,Derby,Hull,1826968,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",N/A,Burnley,Queens Park Rangers,1826972,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Dec 11 2024",FT,Hull,Watford,1827076,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Dec 10 2024",N/A,Portsmouth,Norwich,1827073,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Dec 10 2024",FT,Sheffield Wednesday,Blackburn,1827074,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Dec 10 2024",FT,Sunderland,Bristol City,1827075,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Dec 10 2024",FT,Plymouth,Swansea,1827117,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Dec 10 2024",FT,Leeds,Middlesbrough,1827005,3,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Dec 11 2024",FT,Queens Park Rangers,Oxford,1826991,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Dec 11 2024",FT,Cardiff,Preston,1827116,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Bristol City,Plymouth,1827085,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Dec 11 2024",FT,Millwall,Sheffield United,1827072,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Dec 11 2024",FT,West Bromwich Albion,Coventry,1826992,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Dec 13 2024",FT,Derby,Portsmouth,1827000,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Preston,Leeds,1827026,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Bristol City,Queens Park Rangers,1826996,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Coventry,Hull,1826998,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Dec 10 2024",FT,Luton,Stoke,1827007,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Dec 10 2024",N/A,Burnley,Derby,1827003,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 08 2024",FT,West Bromwich Albion,Sheffield United,1826993,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Luton,Swansea,1827118,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Hull,Blackburn,1827067,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Millwall,Coventry,1827069,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Queens Park Rangers,Norwich,1826997,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Portsmouth,Bristol City,1826995,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Sunderland,Stoke,1827001,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Sheffield Wednesday,Preston,1826999,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 07 2024",FT,Leeds,Derby,1827068,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Dec 06 2024",FT,Burnley,Middlesbrough,1827066,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 01 2024",FT,Derby,Sheffield Wednesday,1827086,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Coventry,Cardiff,1827121,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Swansea,Portsmouth,1827120,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Stoke,Burnley,1827092,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Preston,West Bromwich Albion,1827090,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Blackburn,Luton,1826994,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Sheffield United,Plymouth,1827027,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Oxford,Sheffield Wednesday,1827025,1,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 22 2024",FT,West Bromwich Albion,Bristol City,1827104,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 29 2024",FT,Preston,Sheffield Wednesday,1827131,3,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 29 2024",FT,Norwich,Queens Park Rangers,1827129,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Stoke,Leeds,1827095,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Derby,West Bromwich Albion,1827100,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Swansea,Queens Park Rangers,1827820,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Oxford,Cardiff,1827819,3,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Watford,Portsmouth,1827094,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Middlesbrough,Sheffield Wednesday,1827099,3,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Norwich,Millwall,1827098,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Preston,Hull,1827097,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Sheffield United,Burnley,1827096,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Blackburn,Sunderland,1827103,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Bristol City,Luton,1827102,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Dec 26 2024",FT,Coventry,Plymouth,1827101,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Cardiff,Sheffield United,1827817,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Swansea,Sunderland,1827114,2,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Burnley,Watford,1827113,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Leeds,Oxford,1827112,4,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Millwall,Blackburn,1827110,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Plymouth,Middlesbrough,1827109,3,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Queens Park Rangers,Preston,1827107,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Sunderland,Norwich,1827105,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Hull,Swansea,1827818,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Portsmouth,Coventry,1827093,4,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 21 2024",FT,Sheffield Wednesday,Stoke,1827106,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Dec 20 2024",FT,Luton,Derby,1827111,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 15 2024",FT,Norwich,Burnley,1827024,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Dec 15 2024",FT,Watford,West Bromwich Albion,1827028,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Middlesbrough,Millwall,1827032,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Dec 14 2024",FT,Stoke,Cardiff,1827115,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Norwich,Luton,1827088,4,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Blackburn,Leeds,1827084,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",N/A,West Bromwich Albion,Cardiff,1827002,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 06 2024",FT,Blackburn,Stoke,1827048,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 05 2024",FT,Sheffield Wednesday,Norwich,1827050,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 05 2024",FT,Oxford,Hull,1827053,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 05 2024",FT,Bristol City,Sheffield United,1827055,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 05 2024",FT,Plymouth,Portsmouth,1827052,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 05 2024",FT,Swansea,Watford,1827017,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 06 2024",FT,Coventry,Derby,1827047,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 06 2024",FT,Millwall,Leeds,1827054,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",N/A,Watford,Queens Park Rangers,1827071,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 06 2024",N/A,Preston,Sunderland,1827046,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 06 2024",FT,Luton,Cardiff,1827018,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Thursday, Nov 07 2024",N/A,West Bromwich Albion,Burnley,1827049,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Nov 08 2024",FT,Watford,Oxford,1826948,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 09 2024",FT,Cardiff,Blackburn,1827020,1,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 09 2024",FT,Stoke,Millwall,1826939,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 05 2024",FT,Queens Park Rangers,Middlesbrough,1827040,1,4,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Nov 03 2024",FT,Millwall,Burnley,1827060,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Middlesbrough,Coventry,1827061,0,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Cardiff,Norwich,1827015,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Hull,Portsmouth,1827064,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Leeds,Plymouth,1827063,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Preston,Bristol City,1827059,1,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Queens Park Rangers,Sunderland,1827058,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Sheffield Wednesday,Watford,1827057,2,6,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Blackburn,Sheffield United,1827065,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Stoke,Derby,1827056,2,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 02 2024",FT,Oxford,Swansea,1827016,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Nov 01 2024",FT,Luton,West Bromwich Albion,1827062,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Oct 27 2024",FT,Norwich,Middlesbrough,1826967,3,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",FT,Sunderland,Oxford,1826933,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",FT,Sheffield United,Stoke,1826962,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Oct 26 2024",FT,Plymouth,Preston,1826965,3,3,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 09 2024",FT,Middlesbrough,Luton,1827042,5,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 09 2024",FT,Leeds,Queens Park Rangers,1827043,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 09 2024",FT,Norwich,Bristol City,1827041,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Sunday, Nov 24 2024",FT,Swansea,Leeds,1827022,3,4,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Middlesbrough,Hull,1827087,3,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 30 2024",FT,Oxford,Millwall,1827089,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Friday, Nov 29 2024",FT,Sheffield United,Sunderland,1827091,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 27 2024",FT,Derby,Swansea,1827122,1,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 27 2024",FT,Leeds,Luton,1827078,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 27 2024",FT,Cardiff,Queens Park Rangers,1827108,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Wednesday, Nov 27 2024",FT,Middlesbrough,Blackburn,1827083,0,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 26 2024",N/A,Sunderland,West Bromwich Albion,1827081,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 26 2024",FT,Stoke,Preston,1827080,0,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 26 2024",FT,Norwich,Plymouth,1827079,6,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 26 2024",FT,Watford,Bristol City,1827082,1,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 26 2024",FT,Sheffield United,Oxford,1826975,3,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 26 2024",FT,Hull,Sheffield Wednesday,1826973,0,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Tuesday, Nov 26 2024",FT,Burnley,Coventry,1826971,2,0,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 23 2024",FT,West Bromwich Albion,Norwich,1826977,2,2,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 09 2024",FT,Derby,Plymouth,1827045,1,1,N/A,N/A,N/A
252,7,2024-2025,10343,england-championship,"Saturday, Nov 23 2024",FT,Queens Park Rangers,Stoke,1826969,1,1,N/A,N/A,N/A
